date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,1.0,0.47619047619047616,1.0,0.45
2018-01-01,0,1,1,1,0,1.0476190476190477,0.2857142857142857,1.05,0.3
2018-01-01,1,0,0,0,0,0.7619047619047619,0.19047619047619047,0.8,0.15
2018-01-01,1,1,1,1,0,0.47619047619047616,0.09523809523809523,0.45,0.1
2018-01-01,2,0,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,2,1,1,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,3,0,0,0,0,0.047619047619047616,0.09523809523809523,0.05,0.1
2018-01-01,3,1,0,1,0,0.047619047619047616,0.09523809523809523,0.05,0.1
2018-01-01,4,0,0,0,0,0.047619047619047616,0.0,0.0,0.0
2018-01-01,4,1,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,5,0,0,0,0,0.0,0.14285714285714285,0.0,0.1
2018-01-01,5,1,0,0,0,0.2857142857142857,1.0476190476190477,0.3,0.95
2018-01-01,6,0,0,0,0,1.0952380952380953,1.2380952380952381,1.0,1.15
2018-01-01,6,1,0,0,0,2.1904761904761907,3.857142857142857,2.3,3.85
2018-01-01,7,0,0,0,0,1.9047619047619047,5.095238095238095,1.85,4.75
2018-01-01,7,1,0,0,0,3.1904761904761907,9.142857142857142,3.05,8.8
2018-01-01,8,0,0,0,0,4.190476190476191,12.666666666666666,4.1,12.45
2018-01-01,8,1,0,0,0,5.904761904761905,13.476190476190476,5.5,13.2
2018-01-01,9,0,0,1,0,6.523809523809524,13.19047619047619,5.95,12.9
2018-01-01,9,1,1,0,0,7.095238095238095,9.0,7.05,8.7
2018-01-01,10,0,0,0,0,6.904761904761905,6.9523809523809526,6.6,6.6
2018-01-01,10,1,1,0,0,5.571428571428571,7.333333333333333,5.7,6.95
2018-01-01,11,0,0,4,0,4.857142857142857,5.428571428571429,4.8,5.3
2018-01-01,11,1,1,0,0,6.619047619047619,8.333333333333334,6.45,8.15
2018-01-01,12,0,0,0,0,6.285714285714286,7.238095238095238,5.9,7.1
2018-01-01,12,1,2,1,0,7.571428571428571,8.80952380952381,7.55,8.25
2018-01-01,13,0,0,2,0,7.714285714285714,8.238095238095237,7.6,7.9
2018-01-01,13,1,0,1,0,8.666666666666666,7.761904761904762,8.3,7.65
2018-01-01,14,0,0,1,0,7.714285714285714,6.380952380952381,7.35,6.1
2018-01-01,14,1,1,1,0,8.19047619047619,8.095238095238095,8.1,7.9
2018-01-01,15,0,2,1,0,7.904761904761905,8.047619047619047,7.8,7.85
2018-01-01,15,1,1,1,0,8.714285714285714,8.380952380952381,8.1,8.05
2018-01-01,16,0,5,2,0,10.047619047619047,9.333333333333334,9.85,9.35
