date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.42857142857142855,0.5238095238095238,0.3,0.55
2018-01-01,0,1,0,2,0,0.3333333333333333,0.38095238095238093,0.35,0.4
2018-01-01,1,0,1,1,0,0.14285714285714285,0.19047619047619047,0.15,0.15
2018-01-01,1,1,0,0,0,0.19047619047619047,0.14285714285714285,0.2,0.1
2018-01-01,2,0,0,0,0,0.047619047619047616,0.14285714285714285,0.05,0.15
2018-01-01,2,1,0,0,0,0.09523809523809523,0.047619047619047616,0.1,0.05
2018-01-01,3,0,0,0,0,0.14285714285714285,0.047619047619047616,0.15,0.05
2018-01-01,3,1,0,0,0,0.14285714285714285,0.09523809523809523,0.15,0.1
2018-01-01,4,0,0,0,0,0.0,0.09523809523809523,0.0,0.1
2018-01-01,4,1,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,5,0,0,0,0,0.047619047619047616,0.14285714285714285,0.05,0.15
2018-01-01,5,1,0,0,0,0.47619047619047616,0.7142857142857143,0.45,0.7
2018-01-01,6,0,0,0,0,0.47619047619047616,1.1428571428571428,0.35,1.1
2018-01-01,6,1,0,0,0,0.42857142857142855,0.8095238095238095,0.45,0.75
2018-01-01,7,0,0,0,0,1.619047619047619,1.8571428571428572,1.55,1.8
2018-01-01,7,1,0,0,0,2.2857142857142856,1.4761904761904763,2.15,1.45
2018-01-01,8,0,0,0,0,4.380952380952381,2.238095238095238,4.3,2.1
2018-01-01,8,1,0,0,0,6.238095238095238,5.809523809523809,6.25,5.8
2018-01-01,9,0,1,0,0,5.666666666666667,6.380952380952381,5.4,5.95
2018-01-01,9,1,1,0,0,4.619047619047619,5.571428571428571,4.5,5.45
2018-01-01,10,0,0,0,0,3.0952380952380953,4.761904761904762,2.95,4.85
2018-01-01,10,1,0,0,0,3.380952380952381,4.142857142857143,3.4,4.0
2018-01-01,11,0,0,0,0,3.142857142857143,3.142857142857143,3.05,2.8
2018-01-01,11,1,2,0,0,4.523809523809524,3.7142857142857144,4.7,3.75
2018-01-01,12,0,0,3,0,3.6666666666666665,3.9047619047619047,3.55,3.9
