date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.9523809523809523,0.38095238095238093,0.9,0.4
2018-01-01,0,1,1,0,0,0.6666666666666666,0.42857142857142855,0.7,0.45
2018-01-01,1,0,2,1,0,0.19047619047619047,0.5714285714285714,0.2,0.6
2018-01-01,1,1,0,0,0,0.19047619047619047,0.47619047619047616,0.15,0.5
2018-01-01,2,0,0,0,0,0.14285714285714285,0.2857142857142857,0.1,0.3
2018-01-01,2,1,0,0,0,0.09523809523809523,0.047619047619047616,0.1,0.05
2018-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,1,0,1,0,0.3333333333333333,0.0,0.35,0.0
2018-01-01,4,0,0,0,0,0.2857142857142857,0.0,0.3,0.0
2018-01-01,4,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,5,0,0,0,0,0.09523809523809523,0.38095238095238093,0.1,0.4
2018-01-01,5,1,0,0,0,0.14285714285714285,0.6666666666666666,0.15,0.7
2018-01-01,6,0,1,0,0,1.0476190476190477,2.619047619047619,1.05,2.55
2018-01-01,6,1,1,0,0,1.9047619047619047,2.5238095238095237,1.95,2.4
2018-01-01,7,0,0,0,0,1.619047619047619,1.8095238095238095,1.65,1.65
2018-01-01,7,1,0,0,0,4.0476190476190474,4.904761904761905,3.75,4.9
2018-01-01,8,0,0,0,0,5.238095238095238,5.095238095238095,5.25,5.05
2018-01-01,8,1,0,0,0,7.238095238095238,7.190476190476191,6.95,7.1
2018-01-01,9,0,0,0,0,7.095238095238095,4.904761904761905,6.95,4.95
2018-01-01,9,1,0,0,0,4.380952380952381,5.190476190476191,4.25,5.0
2018-01-01,10,0,0,0,0,3.9047619047619047,4.190476190476191,4.05,4.0
2018-01-01,10,1,1,1,0,3.380952380952381,4.0,3.3,3.95
2018-01-01,11,0,0,2,0,3.1904761904761907,3.5714285714285716,3.1,3.5
2018-01-01,11,1,1,1,0,4.0476190476190474,4.380952380952381,3.8,4.05
2018-01-01,12,0,1,2,0,4.380952380952381,4.238095238095238,4.15,4.35
2018-01-01,12,1,0,0,0,3.3333333333333335,5.523809523809524,2.9,5.35
2018-01-01,13,0,1,2,0,3.3333333333333335,6.714285714285714,3.15,6.45
2018-01-01,13,1,1,2,0,4.523809523809524,5.761904761904762,4.3,5.45
2018-01-01,14,0,2,0,0,4.142857142857143,3.9523809523809526,3.85,4.0
2018-01-01,14,1,0,2,0,4.333333333333333,4.809523809523809,4.25,4.75
2018-01-01,15,0,1,4,0,4.285714285714286,4.285714285714286,4.25,4.0
2018-01-01,15,1,2,1,0,4.428571428571429,4.619047619047619,4.3,4.5
2018-01-01,16,0,2,2,0,4.428571428571429,5.190476190476191,4.55,5.05
2018-01-01,16,1,0,2,0,5.190476190476191,5.9523809523809526,4.9,5.65
2018-01-01,17,0,1,0,0,6.523809523809524,5.9523809523809526,6.05,6.05
2018-01-01,17,1,2,3,0,6.9523809523809526,6.857142857142857,6.8,6.7
2018-01-01,18,0,0,0,0,7.428571428571429,6.333333333333333,7.55,5.95
2018-01-01,18,1,2,0,0,7.285714285714286,7.333333333333333,7.25,7.05
2018-01-01,19,0,0,0,0,5.0476190476190474,4.476190476190476,4.95,4.45
2018-01-01,19,1,0,0,0,4.714285714285714,3.2857142857142856,4.7,3.3
2018-01-01,20,0,1,0,0,3.0952380952380953,3.0952380952380953,2.95,3.05
2018-01-01,20,1,0,0,0,2.7142857142857144,2.6666666666666665,2.7,2.6
2018-01-01,21,0,0,0,0,2.857142857142857,1.1904761904761905,3.0,1.25
2018-01-01,21,1,1,0,0,2.1904761904761907,0.7619047619047619,2.2,0.75
2018-01-01,22,0,0,0,0,2.0,1.4761904761904763,2.0,1.5
2018-01-01,22,1,2,0,0,1.8571428571428572,1.1904761904761905,1.8,1.15
2018-01-01,23,0,3,0,0,1.8095238095238095,0.8095238095238095,1.85,0.85
2018-01-01,23,1,1,0,0,1.0952380952380953,0.7619047619047619,1.05,0.75
2018-01-02,0,0,0,0,1,0.9090909090909091,0.36363636363636365,0.8571428571428571,0.38095238095238093
2018-01-02,0,1,1,0,1,0.6818181818181818,0.4090909090909091,0.7142857142857143,0.42857142857142855
2018-01-02,1,0,1,0,1,0.2727272727272727,0.5909090909090909,0.2857142857142857,0.6190476190476191
2018-01-02,1,1,0,0,1,0.18181818181818182,0.45454545454545453,0.14285714285714285,0.47619047619047616
2018-01-02,2,0,0,0,1,0.13636363636363635,0.2727272727272727,0.09523809523809523,0.2857142857142857
2018-01-02,2,1,0,0,1,0.09090909090909091,0.045454545454545456,0.09523809523809523,0.047619047619047616
2018-01-02,3,0,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,3,1,0,0,1,0.3181818181818182,0.045454545454545456,0.3333333333333333,0.047619047619047616
2018-01-02,4,0,0,0,1,0.2727272727272727,0.0,0.2857142857142857,0.0
2018-01-02,4,1,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,5,0,0,0,1,0.09090909090909091,0.36363636363636365,0.09523809523809523,0.38095238095238093
2018-01-02,5,1,0,1,1,0.13636363636363635,0.6363636363636364,0.14285714285714285,0.6666666666666666
2018-01-02,6,0,3,2,1,1.0454545454545454,2.5,1.0476190476190477,2.4285714285714284
2018-01-02,6,1,0,1,1,1.8636363636363635,2.409090909090909,1.9047619047619047,2.2857142857142856
2018-01-02,7,0,0,0,1,1.5454545454545454,1.7272727272727273,1.5714285714285714,1.5714285714285714
2018-01-02,7,1,2,3,1,3.8636363636363638,4.681818181818182,3.5714285714285716,4.666666666666667
2018-01-02,8,0,2,1,1,5.0,4.863636363636363,5.0,4.809523809523809
2018-01-02,8,1,5,3,1,6.909090909090909,6.863636363636363,6.619047619047619,6.761904761904762
2018-01-02,9,0,1,1,1,6.7727272727272725,4.681818181818182,6.619047619047619,4.714285714285714
2018-01-02,9,1,0,0,1,4.181818181818182,4.954545454545454,4.0476190476190474,4.761904761904762
2018-01-02,10,0,1,1,1,3.727272727272727,4.0,3.857142857142857,3.8095238095238093
2018-01-02,10,1,0,1,1,3.272727272727273,3.8636363636363638,3.1904761904761907,3.8095238095238093
2018-01-02,11,0,3,0,1,3.0454545454545454,3.5,2.9523809523809526,3.4285714285714284
2018-01-02,11,1,3,0,1,3.909090909090909,4.2272727272727275,3.6666666666666665,3.9047619047619047
2018-01-02,12,0,7,1,1,4.2272727272727275,4.136363636363637,4.0,4.238095238095238
2018-01-02,12,1,0,1,1,3.1818181818181817,5.2727272727272725,2.761904761904762,5.095238095238095
2018-01-02,13,0,1,2,1,3.227272727272727,6.5,3.0476190476190474,6.238095238095238
2018-01-02,13,1,4,11,1,4.363636363636363,5.590909090909091,4.142857142857143,5.285714285714286
2018-01-02,14,0,4,2,1,4.045454545454546,3.772727272727273,3.761904761904762,3.8095238095238093
2018-01-02,14,1,0,3,1,4.136363636363637,4.681818181818182,4.0476190476190474,4.619047619047619
2018-01-02,15,0,1,10,1,4.136363636363637,4.2727272727272725,4.095238095238095,4.0
2018-01-02,15,1,2,1,1,4.318181818181818,4.454545454545454,4.190476190476191,4.333333333333333
2018-01-02,16,0,2,1,1,4.318181818181818,5.045454545454546,4.428571428571429,4.904761904761905
2018-01-02,16,1,2,1,1,4.954545454545454,5.7727272727272725,4.666666666666667,5.476190476190476
2018-01-02,17,0,3,2,1,6.2727272727272725,5.681818181818182,5.809523809523809,5.761904761904762
2018-01-02,17,1,11,3,1,6.7272727272727275,6.681818181818182,6.571428571428571,6.523809523809524
2018-01-02,18,0,6,2,1,7.090909090909091,6.045454545454546,7.190476190476191,5.666666666666667
2018-01-02,18,1,5,3,1,7.045454545454546,7.0,7.0,6.714285714285714
2018-01-02,19,0,1,5,1,4.818181818181818,4.2727272727272725,4.714285714285714,4.238095238095238
2018-01-02,19,1,0,7,1,4.5,3.1363636363636362,4.476190476190476,3.142857142857143
2018-01-02,20,0,5,2,1,3.0,2.9545454545454546,2.857142857142857,2.9047619047619047
2018-01-02,20,1,0,0,1,2.590909090909091,2.5454545454545454,2.5714285714285716,2.4761904761904763
2018-01-02,21,0,0,1,1,2.727272727272727,1.1363636363636365,2.857142857142857,1.1904761904761905
2018-01-02,21,1,1,1,1,2.1363636363636362,0.7272727272727273,2.142857142857143,0.7142857142857143
2018-01-02,22,0,0,2,1,1.9090909090909092,1.4090909090909092,1.9047619047619047,1.4285714285714286
2018-01-02,22,1,0,0,1,1.8636363636363635,1.1363636363636365,1.8095238095238095,1.0952380952380953
2018-01-02,23,0,1,0,1,1.8636363636363635,0.7727272727272727,1.9047619047619047,0.8095238095238095
2018-01-02,23,1,1,0,1,1.0909090909090908,0.7272727272727273,1.0476190476190477,0.7142857142857143
2018-01-03,0,0,0,1,2,0.8695652173913043,0.34782608695652173,0.8181818181818182,0.36363636363636365
2018-01-03,0,1,0,0,2,0.6956521739130435,0.391304347826087,0.7272727272727273,0.4090909090909091
2018-01-03,1,0,0,0,2,0.30434782608695654,0.5652173913043478,0.3181818181818182,0.5909090909090909
2018-01-03,1,1,0,0,2,0.17391304347826086,0.43478260869565216,0.13636363636363635,0.45454545454545453
2018-01-03,2,0,0,0,2,0.13043478260869565,0.2608695652173913,0.09090909090909091,0.2727272727272727
2018-01-03,2,1,0,0,2,0.08695652173913043,0.043478260869565216,0.09090909090909091,0.045454545454545456
2018-01-03,3,0,0,0,2,0.0,0.0,0.0,0.0
2018-01-03,3,1,0,0,2,0.30434782608695654,0.043478260869565216,0.3181818181818182,0.045454545454545456
2018-01-03,4,0,0,0,2,0.2608695652173913,0.0,0.2727272727272727,0.0
2018-01-03,4,1,0,0,2,0.0,0.0,0.0,0.0
2018-01-03,5,0,0,0,2,0.08695652173913043,0.34782608695652173,0.09090909090909091,0.36363636363636365
2018-01-03,5,1,0,1,2,0.13043478260869565,0.6521739130434783,0.13636363636363635,0.6818181818181818
2018-01-03,6,0,1,2,2,1.1304347826086956,2.4782608695652173,1.1363636363636365,2.409090909090909
2018-01-03,6,1,0,2,2,1.7826086956521738,2.347826086956522,1.8181818181818181,2.227272727272727
2018-01-03,7,0,3,4,2,1.4782608695652173,1.6521739130434783,1.5,1.5
2018-01-03,7,1,2,1,2,3.782608695652174,4.608695652173913,3.5,4.590909090909091
2018-01-03,8,0,3,4,2,4.869565217391305,4.695652173913044,4.863636363636363,4.636363636363637
2018-01-03,8,1,9,1,2,6.826086956521739,6.695652173913044,6.545454545454546,6.590909090909091
2018-01-03,9,0,4,2,2,6.521739130434782,4.521739130434782,6.363636363636363,4.545454545454546
2018-01-03,9,1,5,1,2,4.0,4.739130434782608,3.8636363636363638,4.545454545454546
2018-01-03,10,0,0,3,2,3.608695652173913,3.869565217391304,3.727272727272727,3.6818181818181817
2018-01-03,10,1,0,1,2,3.130434782608696,3.739130434782609,3.0454545454545454,3.6818181818181817
2018-01-03,11,0,2,1,2,3.0434782608695654,3.347826086956522,2.9545454545454546,3.272727272727273
2018-01-03,11,1,1,4,2,3.869565217391304,4.043478260869565,3.6363636363636362,3.727272727272727
2018-01-03,12,0,3,5,2,4.3478260869565215,4.0,4.136363636363637,4.090909090909091
2018-01-03,12,1,5,3,2,3.0434782608695654,5.086956521739131,2.6363636363636362,4.909090909090909
2018-01-03,13,0,3,0,2,3.130434782608696,6.304347826086956,2.9545454545454546,6.045454545454546
2018-01-03,13,1,2,2,2,4.3478260869565215,5.826086956521739,4.136363636363637,5.545454545454546
2018-01-03,14,0,3,2,2,4.043478260869565,3.6956521739130435,3.772727272727273,3.727272727272727
2018-01-03,14,1,3,5,2,3.9565217391304346,4.608695652173913,3.8636363636363638,4.545454545454546
2018-01-03,15,0,0,6,2,4.0,4.521739130434782,3.9545454545454546,4.2727272727272725
