date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.38095238095238093,0.19047619047619047,0.4,0.2
2018-01-01,0,1,0,0,0,0.19047619047619047,0.047619047619047616,0.2,0.05
2018-01-01,1,0,0,0,0,0.19047619047619047,0.0,0.2,0.0
2018-01-01,1,1,1,0,0,0.09523809523809523,0.09523809523809523,0.1,0.1
2018-01-01,2,0,0,0,0,0.09523809523809523,0.14285714285714285,0.1,0.15
2018-01-01,2,1,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,3,0,1,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,3,1,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,4,0,0,0,0,0.0,0.14285714285714285,0.0,0.15
2018-01-01,4,1,0,0,0,0.047619047619047616,0.47619047619047616,0.05,0.45
2018-01-01,5,0,0,0,0,0.09523809523809523,1.0,0.1,1.05
2018-01-01,5,1,0,0,0,0.2857142857142857,1.8095238095238095,0.3,1.75
2018-01-01,6,0,0,0,0,0.5238095238095238,1.0952380952380953,0.55,1.15
2018-01-01,6,1,0,0,0,0.42857142857142855,1.0952380952380953,0.45,1.05
2018-01-01,7,0,0,0,0,1.4761904761904763,3.7142857142857144,1.35,3.7
2018-01-01,7,1,0,0,0,2.0952380952380953,4.904761904761905,2.15,4.6
2018-01-01,8,0,0,0,0,2.3333333333333335,7.476190476190476,2.3,7.45
2018-01-01,8,1,0,0,0,3.619047619047619,12.428571428571429,3.45,12.15
2018-01-01,9,0,0,0,0,2.5238095238095237,12.238095238095237,2.3,11.8
2018-01-01,9,1,0,0,0,3.0476190476190474,5.809523809523809,2.85,5.45
2018-01-01,10,0,0,0,0,2.5238095238095237,3.238095238095238,2.3,3.05
2018-01-01,10,1,1,0,0,2.0952380952380953,2.6666666666666665,2.05,2.7
2018-01-01,11,0,0,0,0,2.8095238095238093,3.0952380952380953,2.6,3.1
2018-01-01,11,1,0,1,0,4.523809523809524,3.380952380952381,4.5,3.2
2018-01-01,12,0,0,1,0,4.904761904761905,4.095238095238095,4.85,3.95
2018-01-01,12,1,4,0,0,6.333333333333333,5.619047619047619,6.0,5.7
2018-01-01,13,0,1,0,0,5.476190476190476,5.190476190476191,5.5,5.0
2018-01-01,13,1,2,3,0,6.476190476190476,4.809523809523809,6.1,4.7
2018-01-01,14,0,0,1,0,5.714285714285714,4.476190476190476,5.55,4.35
2018-01-01,14,1,1,0,0,5.333333333333333,4.809523809523809,5.35,4.7
2018-01-01,15,0,1,1,0,5.333333333333333,5.333333333333333,5.2,5.0
2018-01-01,15,1,0,0,0,6.428571428571429,5.666666666666667,6.3,5.5
2018-01-01,16,0,0,0,0,8.0,3.238095238095238,7.65,3.1
2018-01-01,16,1,3,1,0,8.476190476190476,5.571428571428571,8.35,5.5
2018-01-01,17,0,1,0,0,12.714285714285714,4.142857142857143,11.9,4.05
2018-01-01,17,1,1,0,0,12.333333333333334,6.428571428571429,12.4,6.35
2018-01-01,18,0,0,0,0,11.047619047619047,6.476190476190476,11.35,6.55
2018-01-01,18,1,0,2,0,7.380952380952381,5.142857142857143,7.65,5.3
2018-01-01,19,0,1,0,0,5.190476190476191,4.0476190476190474,5.2,4.0
2018-01-01,19,1,0,2,0,4.0476190476190474,3.0,4.0,2.85
2018-01-01,20,0,1,0,0,2.380952380952381,2.6666666666666665,2.35,2.6
2018-01-01,20,1,0,0,0,2.2857142857142856,1.7142857142857142,2.15,1.55
2018-01-01,21,0,0,1,0,2.0476190476190474,1.3333333333333333,1.95,1.2
2018-01-01,21,1,0,0,0,2.5714285714285716,0.9523809523809523,2.6,0.9
2018-01-01,22,0,0,0,0,1.5714285714285714,1.0,1.6,0.95
2018-01-01,22,1,1,0,0,1.2857142857142858,0.7142857142857143,1.2,0.7
2018-01-01,23,0,0,0,0,1.0476190476190477,0.19047619047619047,1.05,0.2
2018-01-01,23,1,0,0,0,0.7619047619047619,0.2857142857142857,0.8,0.1
2018-01-02,0,0,0,0,1,0.36363636363636365,0.18181818181818182,0.38095238095238093,0.19047619047619047
2018-01-02,0,1,0,0,1,0.18181818181818182,0.045454545454545456,0.19047619047619047,0.047619047619047616
2018-01-02,1,0,0,0,1,0.18181818181818182,0.0,0.19047619047619047,0.0
2018-01-02,1,1,0,0,1,0.13636363636363635,0.09090909090909091,0.14285714285714285,0.09523809523809523
2018-01-02,2,0,0,0,1,0.09090909090909091,0.13636363636363635,0.09523809523809523,0.14285714285714285
2018-01-02,2,1,0,0,1,0.045454545454545456,0.045454545454545456,0.047619047619047616,0.047619047619047616
2018-01-02,3,0,0,0,1,0.09090909090909091,0.045454545454545456,0.09523809523809523,0.047619047619047616
2018-01-02,3,1,0,0,1,0.045454545454545456,0.0,0.047619047619047616,0.0
2018-01-02,4,0,0,0,1,0.0,0.13636363636363635,0.0,0.14285714285714285
2018-01-02,4,1,0,0,1,0.045454545454545456,0.45454545454545453,0.047619047619047616,0.42857142857142855
2018-01-02,5,0,0,0,1,0.09090909090909091,0.9545454545454546,0.09523809523809523,1.0
2018-01-02,5,1,0,1,1,0.2727272727272727,1.7272727272727273,0.2857142857142857,1.6666666666666667
2018-01-02,6,0,1,1,1,0.5,1.0454545454545454,0.5238095238095238,1.0952380952380953
2018-01-02,6,1,0,1,1,0.4090909090909091,1.0454545454545454,0.42857142857142855,1.0
