date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.23809523809523808,0.2857142857142857,0.25,0.3
2018-01-01,0,1,0,0,0,0.23809523809523808,0.2857142857142857,0.25,0.3
2018-01-01,1,0,0,0,0,0.09523809523809523,0.14285714285714285,0.1,0.15
2018-01-01,1,1,0,0,0,0.23809523809523808,0.0,0.2,0.0
2018-01-01,2,0,0,0,0,0.19047619047619047,0.2857142857142857,0.15,0.3
2018-01-01,2,1,0,0,0,0.38095238095238093,0.0,0.4,0.0
2018-01-01,3,0,1,2,0,0.0,0.09523809523809523,0.0,0.05
2018-01-01,3,1,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,4,0,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,5,0,0,0,0,0.09523809523809523,0.09523809523809523,0.1,0.1
2018-01-01,5,1,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,6,0,0,0,0,0.3333333333333333,0.09523809523809523,0.35,0.1
2018-01-01,6,1,0,0,0,1.4761904761904763,0.14285714285714285,1.45,0.15
2018-01-01,7,0,0,0,0,1.8571428571428572,0.8571428571428571,1.85,0.9
2018-01-01,7,1,1,0,0,2.238095238095238,1.2857142857142858,2.1,1.15
2018-01-01,8,0,0,0,0,3.3333333333333335,2.3333333333333335,3.15,2.2
2018-01-01,8,1,0,0,0,4.476190476190476,4.523809523809524,4.25,4.45
2018-01-01,9,0,0,0,0,3.5714285714285716,4.666666666666667,3.15,4.35
2018-01-01,9,1,0,0,0,3.9523809523809526,4.238095238095238,3.6,4.15
2018-01-01,10,0,1,0,0,1.9047619047619047,4.476190476190476,1.85,4.25
2018-01-01,10,1,0,0,0,2.2857142857142856,2.5714285714285716,2.25,2.55
2018-01-01,11,0,0,0,0,2.5714285714285716,2.4761904761904763,2.5,2.25
2018-01-01,11,1,0,0,0,2.2857142857142856,2.3333333333333335,2.2,2.2
2018-01-01,12,0,0,0,0,2.142857142857143,2.4285714285714284,2.1,2.2
2018-01-01,12,1,2,0,0,2.0476190476190474,2.5238095238095237,1.7,2.15
2018-01-01,13,0,0,3,0,2.380952380952381,2.4761904761904763,2.3,2.5
2018-01-01,13,1,0,0,0,2.5714285714285716,2.619047619047619,2.55,2.35
2018-01-01,14,0,0,1,0,2.0,2.8095238095238093,1.95,2.55
2018-01-01,14,1,0,1,0,1.8095238095238095,2.9523809523809526,1.55,2.85
2018-01-01,15,0,1,0,0,2.6666666666666665,2.9047619047619047,2.55,2.9
2018-01-01,15,1,2,0,0,3.0952380952380953,2.0952380952380953,2.85,2.2
2018-01-01,16,0,0,0,0,2.761904761904762,3.0952380952380953,2.7,2.55
2018-01-01,16,1,0,2,0,3.5714285714285716,2.3333333333333335,3.55,2.25
2018-01-01,17,0,1,0,0,3.7142857142857144,2.3333333333333335,3.8,2.15
2018-01-01,17,1,0,0,0,3.3333333333333335,2.7142857142857144,3.15,2.5
2018-01-01,18,0,1,0,0,4.0476190476190474,3.142857142857143,4.2,2.85
2018-01-01,18,1,0,0,0,3.0,5.0476190476190474,2.6,4.8
2018-01-01,19,0,1,0,0,2.5238095238095237,3.238095238095238,2.5,3.05
2018-01-01,19,1,1,0,0,1.380952380952381,3.0,1.3,3.0
2018-01-01,20,0,0,1,0,1.5714285714285714,1.6666666666666667,1.4,1.55
2018-01-01,20,1,0,0,0,0.8571428571428571,1.6666666666666667,0.85,1.7
