date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.14285714285714285,0.09523809523809523,0.15,0.1
2018-01-01,0,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,1,0,0,0,0,0.3333333333333333,0.0,0.35,0.0
2018-01-01,1,1,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,2,0,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,2,1,0,1,0,0.0,0.0,0.0,0.0
2018-01-01,3,0,1,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,0,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,4,1,0,0,0,0.09523809523809523,0.09523809523809523,0.1,0.1
2018-01-01,5,0,0,0,0,0.09523809523809523,0.14285714285714285,0.05,0.1
2018-01-01,5,1,0,0,0,0.6666666666666666,0.047619047619047616,0.65,0.05
2018-01-01,6,0,0,0,0,0.19047619047619047,1.2380952380952381,0.15,1.2
2018-01-01,6,1,0,0,0,0.9523809523809523,0.7619047619047619,0.9,0.8
2018-01-01,7,0,1,1,0,2.9047619047619047,2.380952380952381,2.85,2.25
2018-01-01,7,1,0,0,0,4.809523809523809,3.0476190476190474,4.4,3.0
2018-01-01,8,0,0,0,0,7.285714285714286,6.142857142857143,7.0,5.9
2018-01-01,8,1,0,0,0,11.142857142857142,6.761904761904762,11.25,6.8
2018-01-01,9,0,0,0,0,10.857142857142858,4.523809523809524,10.6,4.4
2018-01-01,9,1,0,0,0,4.904761904761905,2.1904761904761907,4.45,2.05
2018-01-01,10,0,0,0,0,3.0952380952380953,1.380952380952381,3.05,1.35
2018-01-01,10,1,0,0,0,1.8095238095238095,0.7619047619047619,1.8,0.65
2018-01-01,11,0,0,0,0,1.8571428571428572,2.142857142857143,1.65,2.05
2018-01-01,11,1,0,0,0,2.0,1.1904761904761905,1.85,1.1
2018-01-01,12,0,1,0,0,1.1428571428571428,1.5714285714285714,1.2,1.4
2018-01-01,12,1,0,0,0,2.142857142857143,1.7142857142857142,1.95,1.55
2018-01-01,13,0,0,0,0,1.4761904761904763,1.8571428571428572,1.25,1.8
2018-01-01,13,1,0,1,0,1.5714285714285714,2.380952380952381,1.45,2.2
2018-01-01,14,0,0,0,0,2.0952380952380953,2.3333333333333335,1.95,2.15
2018-01-01,14,1,0,1,0,2.8095238095238093,2.619047619047619,2.6,2.45
2018-01-01,15,0,0,0,0,1.8571428571428572,2.238095238095238,1.85,2.2
