date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-08-01,0,1,3,1,,,,
2017-08-01,1,0,3,1,,,,
2017-08-01,2,1,1,1,,,,
2017-08-01,3,0,0,1,,,,
2017-08-01,4,0,1,1,,,,
2017-08-01,5,7,8,1,,,,
2017-08-01,6,30,28,1,,,,
2017-08-01,7,63,60,1,,,,
2017-08-01,8,72,73,1,,,,
2017-08-01,9,64,59,1,,,,
2017-08-01,10,17,20,1,,,,
2017-08-01,11,21,18,1,,,,
2017-08-01,12,19,22,1,,,,
2017-08-01,13,17,16,1,,,,
2017-08-01,14,5,17,1,,,,
2017-08-01,15,18,36,1,,,,
2017-08-01,16,70,44,1,,,,
2017-08-01,17,156,153,1,,,,
2017-08-01,18,111,111,1,,,,
2017-08-01,19,31,31,1,,,,
2017-08-01,20,26,27,1,,,,
2017-08-01,21,9,9,1,,,,
2017-08-01,22,7,6,1,,,,
2017-08-01,23,3,7,1,,,,
2017-08-02,0,6,2,2,1.0,3.0,,
2017-08-02,1,1,1,2,0.0,3.0,,
2017-08-02,2,0,0,2,1.0,1.0,,
2017-08-02,3,0,0,2,0.0,0.0,,
2017-08-02,4,0,1,2,0.0,1.0,,
2017-08-02,5,5,5,2,7.0,8.0,,
2017-08-02,6,20,23,2,30.0,28.0,,
2017-08-02,7,51,70,2,63.0,60.0,,
2017-08-02,8,98,80,2,72.0,73.0,,
2017-08-02,9,57,55,2,64.0,59.0,,
2017-08-02,10,11,14,2,17.0,20.0,,
2017-08-02,11,15,16,2,21.0,18.0,,
2017-08-02,12,8,11,2,19.0,22.0,,
2017-08-02,13,7,4,2,17.0,16.0,,
2017-08-02,14,13,22,2,5.0,17.0,,
2017-08-02,15,20,19,2,18.0,36.0,,
2017-08-02,16,36,35,2,70.0,44.0,,
2017-08-02,17,25,42,2,156.0,153.0,,
2017-08-02,18,93,69,2,111.0,111.0,,
2017-08-02,19,38,39,2,31.0,31.0,,
2017-08-02,20,16,16,2,26.0,27.0,,
2017-08-02,21,11,10,2,9.0,9.0,,
2017-08-02,22,5,7,2,7.0,6.0,,
2017-08-02,23,2,0,2,3.0,7.0,,
2017-08-03,0,2,7,3,3.5,2.5,,
2017-08-03,1,2,1,3,0.5,2.0,,
2017-08-03,2,0,0,3,0.5,0.5,,
2017-08-03,3,1,0,3,0.0,0.0,,
2017-08-03,4,0,2,3,0.0,1.0,,
2017-08-03,5,3,9,3,6.0,6.5,,
2017-08-03,6,26,23,3,25.0,25.5,,
2017-08-03,7,57,52,3,57.0,65.0,,
2017-08-03,8,70,69,3,85.0,76.5,,
2017-08-03,9,67,71,3,60.5,57.0,,
2017-08-03,10,28,27,3,14.0,17.0,,
2017-08-03,11,14,18,3,18.0,17.0,,
2017-08-03,12,10,17,3,13.5,16.5,,
2017-08-03,13,21,21,3,12.0,10.0,,
2017-08-03,14,10,16,3,9.0,19.5,,
2017-08-03,15,25,27,3,19.0,27.5,,
2017-08-03,16,36,51,3,53.0,39.5,,
2017-08-03,17,139,125,3,90.5,97.5,,
2017-08-03,18,133,107,3,102.0,90.0,,
2017-08-03,19,31,34,3,34.5,35.0,,
2017-08-03,20,20,19,3,21.0,21.5,,
2017-08-03,21,12,11,3,10.0,9.5,,
2017-08-03,22,8,9,3,6.0,6.5,,
2017-08-03,23,2,3,3,2.5,3.5,,
2017-08-04,0,3,5,4,3.0,4.0,,
2017-08-04,1,6,4,4,1.0,1.6666666666666667,,
2017-08-04,2,0,0,4,0.3333333333333333,0.3333333333333333,,
2017-08-04,3,0,0,4,0.3333333333333333,0.0,,
2017-08-04,4,1,3,4,0.0,1.3333333333333333,,
2017-08-04,5,5,5,4,5.0,7.333333333333333,,
2017-08-04,6,14,12,4,25.333333333333332,24.666666666666668,,
2017-08-04,7,8,6,4,57.0,60.666666666666664,,
2017-08-04,8,32,32,4,80.0,74.0,,
2017-08-04,9,43,42,4,62.666666666666664,61.666666666666664,,
2017-08-04,10,9,15,4,18.666666666666668,20.333333333333332,,
2017-08-04,11,16,21,4,16.666666666666668,17.333333333333332,,
2017-08-04,12,16,22,4,12.333333333333334,16.666666666666668,,
2017-08-04,13,22,19,4,15.0,13.666666666666666,,
2017-08-04,14,26,29,4,9.333333333333334,18.333333333333332,,
2017-08-04,15,39,44,4,21.0,27.333333333333332,,
2017-08-04,16,80,61,4,47.333333333333336,43.333333333333336,,
2017-08-04,17,91,90,4,106.66666666666667,106.66666666666667,,
2017-08-04,18,59,60,4,112.33333333333333,95.66666666666667,,
2017-08-04,19,19,18,4,33.333333333333336,34.666666666666664,,
2017-08-04,20,11,13,4,20.666666666666668,20.666666666666668,,
2017-08-04,21,10,9,4,10.666666666666666,10.0,,
2017-08-04,22,4,7,4,6.666666666666667,7.333333333333333,,
2017-08-04,23,9,3,4,2.3333333333333335,3.3333333333333335,,
2017-08-05,0,4,5,5,,,,
2017-08-05,1,2,3,5,,,,
2017-08-05,2,2,0,5,,,,
2017-08-05,3,0,0,5,,,,
2017-08-05,4,0,0,5,,,,
2017-08-05,5,0,0,5,,,,
2017-08-05,6,0,2,5,,,,
2017-08-05,7,5,6,5,,,,
2017-08-05,8,8,12,5,,,,
2017-08-05,9,14,14,5,,,,
2017-08-05,10,27,19,5,,,,
2017-08-05,11,31,32,5,,,,
2017-08-05,12,27,30,5,,,,
2017-08-05,13,25,51,5,,,,
2017-08-05,14,17,20,5,,,,
2017-08-05,15,24,22,5,,,,
2017-08-05,16,16,11,5,,,,
2017-08-05,17,3,14,5,,,,
2017-08-05,18,13,10,5,,,,
2017-08-05,19,14,14,5,,,,
2017-08-05,20,18,7,5,,,,
2017-08-05,21,10,3,5,,,,
2017-08-05,22,3,4,5,,,,
2017-08-05,23,7,3,5,,,,
2017-08-06,0,4,5,6,4.0,5.0,,
2017-08-06,1,3,2,6,2.0,3.0,,
2017-08-06,2,1,0,6,2.0,0.0,,
2017-08-06,3,0,3,6,0.0,0.0,,
2017-08-06,4,0,0,6,0.0,0.0,,
2017-08-06,5,0,0,6,0.0,0.0,,
2017-08-06,6,2,4,6,0.0,2.0,,
2017-08-06,7,0,5,6,5.0,6.0,,
2017-08-06,8,3,12,6,8.0,12.0,,
2017-08-06,9,4,13,6,14.0,14.0,,
2017-08-06,10,9,13,6,27.0,19.0,,
2017-08-06,11,6,6,6,31.0,32.0,,
2017-08-06,12,13,8,6,27.0,30.0,,
2017-08-06,13,17,7,6,25.0,51.0,,
2017-08-06,14,25,19,6,17.0,20.0,,
2017-08-06,15,21,9,6,24.0,22.0,,
2017-08-06,16,25,16,6,16.0,11.0,,
2017-08-06,17,22,13,6,3.0,14.0,,
2017-08-06,18,8,6,6,13.0,10.0,,
2017-08-06,19,9,9,6,14.0,14.0,,
2017-08-06,20,14,11,6,18.0,7.0,,
2017-08-06,21,13,4,6,10.0,3.0,,
2017-08-06,22,4,5,6,3.0,4.0,,
2017-08-06,23,1,0,6,7.0,3.0,,
2017-08-07,0,3,3,0,3.0,4.25,,
2017-08-07,1,0,0,0,2.25,2.25,,
2017-08-07,2,0,0,0,0.25,0.25,,
2017-08-07,3,0,0,0,0.25,0.0,,
2017-08-07,4,1,1,0,0.25,1.75,,
2017-08-07,5,6,6,0,5.0,6.75,,
2017-08-07,6,11,11,0,22.5,21.5,,
2017-08-07,7,39,39,0,44.75,47.0,,
2017-08-07,8,28,28,0,68.0,63.5,,
2017-08-07,9,16,18,0,57.75,56.75,,
2017-08-07,10,10,8,0,16.25,19.0,,
2017-08-07,11,0,3,0,16.5,18.25,,
2017-08-07,12,0,5,0,13.25,18.0,,
2017-08-07,13,5,6,0,16.75,15.0,,
2017-08-07,14,0,4,0,13.5,21.0,,
2017-08-07,15,2,1,0,25.5,31.5,,
2017-08-07,16,3,10,0,55.5,47.75,,
2017-08-07,17,23,53,0,102.75,102.5,,
2017-08-07,18,9,13,0,99.0,86.75,,
2017-08-07,19,13,7,0,29.75,30.5,,
2017-08-07,20,6,6,0,18.25,18.75,,
2017-08-07,21,9,5,0,10.5,9.75,,
2017-08-07,22,6,2,0,6.0,7.25,,
2017-08-07,23,1,0,0,4.0,3.25,,
2017-08-08,0,1,2,1,3.0,4.0,,
2017-08-08,1,2,1,1,1.8,1.8,,
2017-08-08,2,0,0,1,0.2,0.2,,
2017-08-08,3,1,0,1,0.2,0.0,,
2017-08-08,4,0,0,1,0.4,1.6,,
2017-08-08,5,11,6,1,5.2,6.6,,
2017-08-08,6,23,23,1,20.2,19.4,,
2017-08-08,7,57,54,1,43.6,45.4,,
2017-08-08,8,104,101,1,60.0,56.4,,
2017-08-08,9,78,77,1,49.4,49.0,,
2017-08-08,10,24,38,1,15.0,16.8,,
2017-08-08,11,16,18,1,13.2,15.2,,
2017-08-08,12,24,18,1,10.6,15.4,,
2017-08-08,13,18,23,1,14.4,13.2,,
2017-08-08,14,12,17,1,10.8,17.6,,
2017-08-08,15,24,29,1,20.8,25.4,,
2017-08-08,16,38,42,1,45.0,40.2,,
2017-08-08,17,76,70,1,86.8,92.6,,
2017-08-08,18,159,110,1,81.0,72.0,,
2017-08-08,19,37,37,1,26.4,25.8,,
2017-08-08,20,14,14,1,15.8,16.2,,
2017-08-08,21,13,13,1,10.2,8.8,,
2017-08-08,22,5,5,1,6.0,6.2,,
2017-08-08,23,2,2,1,3.4,2.6,,
2017-08-09,0,1,4,2,2.6666666666666665,3.6666666666666665,,
2017-08-09,1,1,1,2,1.8333333333333333,1.6666666666666667,,
2017-08-09,2,0,0,2,0.16666666666666666,0.16666666666666666,,
2017-08-09,3,0,0,2,0.3333333333333333,0.0,,
2017-08-09,4,0,1,2,0.3333333333333333,1.3333333333333333,,
2017-08-09,5,6,3,2,6.166666666666667,6.5,,
2017-08-09,6,20,25,2,20.666666666666668,20.0,,
2017-08-09,7,61,60,2,45.833333333333336,46.833333333333336,,
2017-08-09,8,72,74,2,67.33333333333333,63.833333333333336,,
2017-08-09,9,73,81,2,54.166666666666664,53.666666666666664,,
2017-08-09,10,25,32,2,16.5,20.333333333333332,,
2017-08-09,11,15,32,2,13.666666666666666,15.666666666666666,,
2017-08-09,12,21,16,2,12.833333333333334,15.833333333333334,,
2017-08-09,13,23,18,2,15.0,14.833333333333334,,
2017-08-09,14,18,21,2,11.0,17.5,,
2017-08-09,15,22,25,2,21.333333333333332,26.0,,
2017-08-09,16,48,39,2,43.833333333333336,40.5,,
2017-08-09,17,135,128,2,85.0,88.83333333333333,,
2017-08-09,18,107,95,2,94.0,78.33333333333333,,
2017-08-09,19,29,28,2,28.166666666666668,27.666666666666668,,
2017-08-09,20,15,16,2,15.5,15.833333333333334,,
2017-08-09,21,16,15,2,10.666666666666666,9.5,,
2017-08-09,22,13,13,2,5.833333333333333,6.0,,
2017-08-09,23,4,8,2,3.1666666666666665,2.5,,
2017-08-10,0,5,5,3,2.4285714285714284,3.7142857142857144,,
2017-08-10,1,0,1,3,1.7142857142857142,1.5714285714285714,,
