date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-08-01,0,0,0,1,,,,
2017-08-01,1,0,0,1,,,,
2017-08-01,2,0,0,1,,,,
2017-08-01,3,0,0,1,,,,
2017-08-01,4,0,0,1,,,,
2017-08-01,5,1,2,1,,,,
2017-08-01,6,7,18,1,,,,
2017-08-01,7,11,9,1,,,,
2017-08-01,8,27,21,1,,,,
2017-08-01,9,31,10,1,,,,
2017-08-01,10,19,11,1,,,,
2017-08-01,11,8,11,1,,,,
2017-08-01,12,11,13,1,,,,
2017-08-01,13,16,19,1,,,,
2017-08-01,14,10,5,1,,,,
2017-08-01,15,15,19,1,,,,
2017-08-01,16,20,10,1,,,,
2017-08-01,17,26,26,1,,,,
2017-08-01,18,20,21,1,,,,
2017-08-01,19,17,15,1,,,,
2017-08-01,20,4,4,1,,,,
2017-08-01,21,1,2,1,,,,
2017-08-01,22,3,2,1,,,,
2017-08-01,23,3,3,1,,,,
2017-08-02,0,0,2,2,0.0,0.0,,
2017-08-02,1,2,0,2,0.0,0.0,,
2017-08-02,2,0,1,2,0.0,0.0,,
2017-08-02,3,0,0,2,0.0,0.0,,
2017-08-02,4,1,0,2,0.0,0.0,,
2017-08-02,5,1,1,2,1.0,2.0,,
2017-08-02,6,4,5,2,7.0,18.0,,
2017-08-02,7,9,8,2,11.0,9.0,,
2017-08-02,8,14,15,2,27.0,21.0,,
2017-08-02,9,7,7,2,31.0,10.0,,
2017-08-02,10,10,10,2,19.0,11.0,,
2017-08-02,11,4,5,2,8.0,11.0,,
2017-08-02,12,9,8,2,11.0,13.0,,
2017-08-02,13,9,8,2,16.0,19.0,,
2017-08-02,14,23,16,2,10.0,5.0,,
2017-08-02,15,16,11,2,15.0,19.0,,
2017-08-02,16,16,6,2,20.0,10.0,,
2017-08-02,17,13,11,2,26.0,26.0,,
2017-08-02,18,17,20,2,20.0,21.0,,
2017-08-02,19,17,11,2,17.0,15.0,,
2017-08-02,20,16,13,2,4.0,4.0,,
2017-08-02,21,6,10,2,1.0,2.0,,
2017-08-02,22,4,3,2,3.0,2.0,,
2017-08-02,23,0,0,2,3.0,3.0,,
2017-08-03,0,0,0,3,0.0,1.0,,
2017-08-03,1,0,0,3,1.0,0.0,,
2017-08-03,2,0,0,3,0.0,0.5,,
2017-08-03,3,0,1,3,0.0,0.0,,
2017-08-03,4,1,0,3,0.5,0.0,,
2017-08-03,5,0,2,3,1.0,1.5,,
2017-08-03,6,12,3,3,5.5,11.5,,
2017-08-03,7,7,7,3,10.0,8.5,,
2017-08-03,8,19,18,3,20.5,18.0,,
2017-08-03,9,22,17,3,19.0,8.5,,
2017-08-03,10,14,9,3,14.5,10.5,,
2017-08-03,11,5,9,3,6.0,8.0,,
2017-08-03,12,17,13,3,10.0,10.5,,
2017-08-03,13,10,12,3,12.5,13.5,,
2017-08-03,14,3,3,3,16.5,10.5,,
2017-08-03,15,22,23,3,15.5,15.0,,
2017-08-03,16,20,10,3,18.0,8.0,,
2017-08-03,17,27,19,3,19.5,18.5,,
2017-08-03,18,27,30,3,18.5,20.5,,
2017-08-03,19,10,9,3,17.0,13.0,,
2017-08-03,20,9,11,3,10.0,8.5,,
2017-08-03,21,9,7,3,3.5,6.0,,
2017-08-03,22,1,0,3,3.5,2.5,,
2017-08-03,23,1,1,3,1.5,1.5,,
2017-08-04,0,1,1,4,0.0,0.6666666666666666,,
2017-08-04,1,0,0,4,0.6666666666666666,0.0,,
2017-08-04,2,0,0,4,0.0,0.3333333333333333,,
2017-08-04,3,0,0,4,0.0,0.3333333333333333,,
2017-08-04,4,0,0,4,0.6666666666666666,0.0,,
2017-08-04,5,1,2,4,0.6666666666666666,1.6666666666666667,,
2017-08-04,6,4,5,4,7.666666666666667,8.666666666666666,,
2017-08-04,7,2,3,4,9.0,8.0,,
2017-08-04,8,12,11,4,20.0,18.0,,
2017-08-04,9,12,13,4,20.0,11.333333333333334,,
2017-08-04,10,6,9,4,14.333333333333334,10.0,,
2017-08-04,11,13,10,4,5.666666666666667,8.333333333333334,,
2017-08-04,12,18,12,4,12.333333333333334,11.333333333333334,,
2017-08-04,13,17,20,4,11.666666666666666,13.0,,
2017-08-04,14,17,11,4,12.0,8.0,,
2017-08-04,15,14,17,4,17.666666666666668,17.666666666666668,,
2017-08-04,16,26,28,4,18.666666666666668,8.666666666666666,,
2017-08-04,17,27,25,4,22.0,18.666666666666668,,
2017-08-04,18,14,13,4,21.333333333333332,23.666666666666668,,
2017-08-04,19,22,22,4,14.666666666666666,11.666666666666666,,
2017-08-04,20,14,19,4,9.666666666666666,9.333333333333334,,
2017-08-04,21,8,9,4,5.333333333333333,6.333333333333333,,
2017-08-04,22,4,2,4,2.6666666666666665,1.6666666666666667,,
2017-08-04,23,6,2,4,1.3333333333333333,1.3333333333333333,,
2017-08-05,0,0,0,5,,,,
2017-08-05,1,1,1,5,,,,
2017-08-05,2,0,1,5,,,,
2017-08-05,3,1,0,5,,,,
2017-08-05,4,0,0,5,,,,
2017-08-05,5,0,0,5,,,,
2017-08-05,6,0,0,5,,,,
2017-08-05,7,2,5,5,,,,
2017-08-05,8,4,3,5,,,,
2017-08-05,9,12,10,5,,,,
2017-08-05,10,15,11,5,,,,
2017-08-05,11,21,20,5,,,,
2017-08-05,12,22,30,5,,,,
2017-08-05,13,26,40,5,,,,
2017-08-05,14,18,14,5,,,,
2017-08-05,15,29,20,5,,,,
2017-08-05,16,25,26,5,,,,
2017-08-05,17,31,28,5,,,,
2017-08-05,18,29,21,5,,,,
2017-08-05,19,25,26,5,,,,
2017-08-05,20,21,22,5,,,,
2017-08-05,21,13,6,5,,,,
2017-08-05,22,8,5,5,,,,
2017-08-05,23,3,4,5,,,,
2017-08-06,0,2,4,6,0.0,0.0,,
2017-08-06,1,3,0,6,1.0,1.0,,
2017-08-06,2,0,2,6,0.0,1.0,,
2017-08-06,3,3,0,6,1.0,0.0,,
2017-08-06,4,0,0,6,0.0,0.0,,
2017-08-06,5,0,1,6,0.0,0.0,,
2017-08-06,6,1,1,6,0.0,0.0,,
2017-08-06,7,3,3,6,2.0,5.0,,
2017-08-06,8,1,3,6,4.0,3.0,,
2017-08-06,9,10,7,6,12.0,10.0,,
2017-08-06,10,15,17,6,15.0,11.0,,
2017-08-06,11,26,15,6,21.0,20.0,,
2017-08-06,12,23,30,6,22.0,30.0,,
2017-08-06,13,20,32,6,26.0,40.0,,
2017-08-06,14,31,22,6,18.0,14.0,,
2017-08-06,15,26,30,6,29.0,20.0,,
2017-08-06,16,34,40,6,25.0,26.0,,
2017-08-06,17,27,21,6,31.0,28.0,,
2017-08-06,18,27,34,6,29.0,21.0,,
2017-08-06,19,21,19,6,25.0,26.0,,
2017-08-06,20,25,19,6,21.0,22.0,,
