date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-08-01,0,2,3,1,,,,
2017-08-01,1,1,0,1,,,,
2017-08-01,2,0,1,1,,,,
2017-08-01,3,0,0,1,,,,
2017-08-01,4,0,0,1,,,,
2017-08-01,5,1,4,1,,,,
2017-08-01,6,4,10,1,,,,
2017-08-01,7,12,12,1,,,,
2017-08-01,8,28,25,1,,,,
2017-08-01,9,29,25,1,,,,
2017-08-01,10,9,16,1,,,,
2017-08-01,11,8,16,1,,,,
2017-08-01,12,10,10,1,,,,
2017-08-01,13,20,10,1,,,,
2017-08-01,14,7,15,1,,,,
2017-08-01,15,14,14,1,,,,
2017-08-01,16,13,15,1,,,,
2017-08-01,17,25,18,1,,,,
2017-08-01,18,46,39,1,,,,
2017-08-01,19,27,32,1,,,,
2017-08-01,20,25,25,1,,,,
2017-08-01,21,13,7,1,,,,
2017-08-01,22,6,7,1,,,,
2017-08-01,23,1,0,1,,,,
2017-08-02,0,0,1,2,2.0,3.0,,
2017-08-02,1,1,2,2,1.0,0.0,,
2017-08-02,2,0,1,2,0.0,1.0,,
2017-08-02,3,0,0,2,0.0,0.0,,
2017-08-02,4,1,1,2,0.0,0.0,,
2017-08-02,5,0,9,2,1.0,4.0,,
2017-08-02,6,6,14,2,4.0,10.0,,
2017-08-02,7,8,8,2,12.0,12.0,,
2017-08-02,8,24,23,2,28.0,25.0,,
2017-08-02,9,22,21,2,29.0,25.0,,
2017-08-02,10,20,16,2,9.0,16.0,,
2017-08-02,11,12,12,2,8.0,16.0,,
2017-08-02,12,7,15,2,10.0,10.0,,
2017-08-02,13,5,3,2,20.0,10.0,,
2017-08-02,14,7,14,2,7.0,15.0,,
2017-08-02,15,16,13,2,14.0,14.0,,
2017-08-02,16,14,15,2,13.0,15.0,,
2017-08-02,17,9,9,2,25.0,18.0,,
2017-08-02,18,34,21,2,46.0,39.0,,
2017-08-02,19,23,24,2,27.0,32.0,,
2017-08-02,20,17,15,2,25.0,25.0,,
2017-08-02,21,19,10,2,13.0,7.0,,
2017-08-02,22,11,3,2,6.0,7.0,,
2017-08-02,23,6,5,2,1.0,0.0,,
2017-08-03,0,0,0,3,1.0,2.0,,
2017-08-03,1,0,0,3,1.0,1.0,,
2017-08-03,2,0,0,3,0.0,1.0,,
2017-08-03,3,0,0,3,0.0,0.0,,
2017-08-03,4,1,0,3,0.5,0.5,,
2017-08-03,5,0,3,3,0.5,6.5,,
2017-08-03,6,1,11,3,5.0,12.0,,
2017-08-03,7,7,13,3,10.0,10.0,,
2017-08-03,8,20,20,3,26.0,24.0,,
2017-08-03,9,31,28,3,25.5,23.0,,
2017-08-03,10,18,10,3,14.5,16.0,,
2017-08-03,11,15,17,3,10.0,14.0,,
2017-08-03,12,7,18,3,8.5,12.5,,
2017-08-03,13,24,11,3,12.5,6.5,,
2017-08-03,14,14,15,3,7.0,14.5,,
2017-08-03,15,21,21,3,15.0,13.5,,
2017-08-03,16,16,16,3,13.5,15.0,,
2017-08-03,17,21,23,3,17.0,13.5,,
2017-08-03,18,39,36,3,40.0,30.0,,
2017-08-03,19,24,25,3,25.0,28.0,,
2017-08-03,20,16,20,3,21.0,20.0,,
2017-08-03,21,11,11,3,16.0,8.5,,
2017-08-03,22,15,1,3,8.5,5.0,,
2017-08-03,23,4,3,3,3.5,2.5,,
2017-08-04,0,2,0,4,0.6666666666666666,1.3333333333333333,,
2017-08-04,1,0,0,4,0.6666666666666666,0.6666666666666666,,
2017-08-04,2,0,0,4,0.0,0.6666666666666666,,
2017-08-04,3,0,0,4,0.0,0.0,,
2017-08-04,4,0,0,4,0.6666666666666666,0.3333333333333333,,
2017-08-04,5,0,4,4,0.3333333333333333,5.333333333333333,,
2017-08-04,6,2,9,4,3.6666666666666665,11.666666666666666,,
2017-08-04,7,0,4,4,9.0,11.0,,
2017-08-04,8,16,12,4,24.0,22.666666666666668,,
2017-08-04,9,10,16,4,27.333333333333332,24.666666666666668,,
2017-08-04,10,15,15,4,15.666666666666666,14.0,,
2017-08-04,11,10,7,4,11.666666666666666,15.0,,
2017-08-04,12,9,17,4,8.0,14.333333333333334,,
2017-08-04,13,23,11,4,16.333333333333332,8.0,,
2017-08-04,14,20,22,4,9.333333333333334,14.666666666666666,,
2017-08-04,15,16,19,4,17.0,16.0,,
2017-08-04,16,19,13,4,14.333333333333334,15.333333333333334,,
2017-08-04,17,33,35,4,18.333333333333332,16.666666666666668,,
2017-08-04,18,32,32,4,39.666666666666664,32.0,,
2017-08-04,19,24,26,4,24.666666666666668,27.0,,
2017-08-04,20,20,14,4,19.333333333333332,20.0,,
2017-08-04,21,9,13,4,14.333333333333334,9.333333333333334,,
2017-08-04,22,7,3,4,10.666666666666666,3.6666666666666665,,
2017-08-04,23,4,2,4,3.6666666666666665,2.6666666666666665,,
2017-08-05,0,3,4,5,,,,
2017-08-05,1,2,2,5,,,,
2017-08-05,2,1,0,5,,,,
2017-08-05,3,0,1,5,,,,
2017-08-05,4,1,0,5,,,,
2017-08-05,5,1,0,5,,,,
2017-08-05,6,0,0,5,,,,
2017-08-05,7,0,2,5,,,,
2017-08-05,8,1,13,5,,,,
2017-08-05,9,4,16,5,,,,
2017-08-05,10,21,25,5,,,,
2017-08-05,11,55,46,5,,,,
2017-08-05,12,30,49,5,,,,
2017-08-05,13,20,20,5,,,,
2017-08-05,14,22,18,5,,,,
2017-08-05,15,19,20,5,,,,
2017-08-05,16,17,19,5,,,,
2017-08-05,17,14,14,5,,,,
2017-08-05,18,17,15,5,,,,
2017-08-05,19,8,10,5,,,,
2017-08-05,20,12,11,5,,,,
2017-08-05,21,7,5,5,,,,
2017-08-05,22,7,7,5,,,,
2017-08-05,23,12,3,5,,,,
2017-08-06,0,2,2,6,3.0,4.0,,
2017-08-06,1,1,1,6,2.0,2.0,,
2017-08-06,2,2,0,6,1.0,0.0,,
2017-08-06,3,0,1,6,0.0,1.0,,
2017-08-06,4,1,0,6,1.0,0.0,,
2017-08-06,5,0,0,6,1.0,0.0,,
2017-08-06,6,0,1,6,0.0,0.0,,
2017-08-06,7,1,0,6,0.0,2.0,,
2017-08-06,8,1,8,6,1.0,13.0,,
2017-08-06,9,4,9,6,4.0,16.0,,
2017-08-06,10,17,12,6,21.0,25.0,,
2017-08-06,11,23,25,6,55.0,46.0,,
2017-08-06,12,17,18,6,30.0,49.0,,
2017-08-06,13,24,15,6,20.0,20.0,,
2017-08-06,14,20,18,6,22.0,18.0,,
2017-08-06,15,15,15,6,19.0,20.0,,
2017-08-06,16,15,14,6,17.0,19.0,,
2017-08-06,17,15,12,6,14.0,14.0,,
2017-08-06,18,19,18,6,17.0,15.0,,
2017-08-06,19,8,15,6,8.0,10.0,,
2017-08-06,20,14,8,6,12.0,11.0,,
2017-08-06,21,3,2,6,7.0,5.0,,
2017-08-06,22,8,6,6,7.0,7.0,,
2017-08-06,23,1,2,6,12.0,3.0,,
2017-08-07,0,1,0,0,1.0,1.0,,
2017-08-07,1,2,1,0,0.5,0.5,,
2017-08-07,2,0,0,0,0.0,0.5,,
2017-08-07,3,1,1,0,0.0,0.0,,
2017-08-07,4,0,0,0,0.5,0.25,,
2017-08-07,5,0,6,0,0.25,5.0,,
2017-08-07,6,3,11,0,3.25,11.0,,
2017-08-07,7,7,12,0,6.75,9.25,,
2017-08-07,8,16,16,0,22.0,20.0,,
2017-08-07,9,4,6,0,23.0,22.5,,
2017-08-07,10,3,4,0,15.5,14.25,,
2017-08-07,11,1,2,0,11.25,13.0,,
2017-08-07,12,5,5,0,8.25,15.0,,
2017-08-07,13,3,2,0,18.0,8.75,,
2017-08-07,14,4,4,0,12.0,16.5,,
2017-08-07,15,2,1,0,16.75,16.75,,
2017-08-07,16,2,3,0,15.5,14.75,,
2017-08-07,17,4,3,0,22.0,21.25,,
