,date,hour,hourQuarter,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
18,1/1/2018,4,2,-12.8,-20.0,0,0.0,0.62,4.19,1,0,0,0,0,0,0
19,1/1/2018,4,3,-12.8,-20.0,0,0.0,0.62,4.19,1,0,0,0,0,0,0
20,1/1/2018,5,0,-12.8,-20.0,0,0.0,0.62,4.83,1,0,0,0,0,0,0
21,1/1/2018,5,1,-12.8,-20.0,0,0.0,0.62,4.83,1,0,0,0,0,0,0
22,1/1/2018,5,2,-12.8,-20.0,0,0.0,0.62,4.83,1,0,0,0,0,0,0
23,1/1/2018,5,3,-12.8,-20.0,0,0.0,0.62,4.83,1,0,0,0,0,0,0
24,1/1/2018,6,0,-12.8,-20.0,0,0.0,0.63,4.58,1,0,0,0,0,0,0
25,1/1/2018,6,1,-12.8,-20.0,0,0.0,0.63,4.58,1,0,0,0,0,0,0
26,1/1/2018,6,2,-12.8,-20.0,0,0.0,0.63,4.58,1,0,0,0,0,0,0
27,1/1/2018,6,3,-12.8,-20.0,0,0.0,0.63,4.58,1,0,0,0,0,0,0
28,1/1/2018,7,0,-13.3,-20.0,0,0.0,0.64,4.4,1,0,0,0,0,0,0
29,1/1/2018,7,1,-13.3,-20.0,0,0.0,0.64,4.4,1,0,0,0,0,0,0
30,1/1/2018,7,2,-13.3,-20.0,0,0.0,0.64,4.4,1,0,0,0,0,0,0
31,1/1/2018,7,3,-13.3,-20.0,0,0.0,0.64,4.4,1,0,0,0,0,0,0
32,1/1/2018,8,0,-13.3,-20.6,1,0.0,0.65,4.05,1,0,0,0,0,0,0
33,1/1/2018,8,1,-13.3,-20.6,1,0.0,0.65,4.05,1,0,0,0,0,0,0
34,1/1/2018,8,2,-13.3,-20.6,1,0.0,0.65,4.05,1,0,0,0,0,0,0
35,1/1/2018,8,3,-13.3,-20.6,1,0.0,0.65,4.05,1,0,0,0,0,0,0
36,1/1/2018,9,0,-13.3,-20.6,1,0.0,0.62,4.61,1,0,0,0,0,0,0
37,1/1/2018,9,1,-13.3,-20.6,1,0.0,0.62,4.61,1,0,0,0,0,0,0
38,1/1/2018,9,2,-13.3,-20.6,1,0.0,0.62,4.61,1,0,0,0,0,0,0
39,1/1/2018,9,3,-13.3,-20.6,1,0.0,0.62,4.61,1,0,0,0,0,0,0
40,1/1/2018,10,0,-13.9,-20.6,1,0.0,0.57,5.86,1,0,0,0,0,0,0
41,1/1/2018,10,1,-13.9,-20.6,1,0.0,0.57,5.86,1,0,0,0,0,0,0
42,1/1/2018,10,2,-13.9,-20.6,1,0.0,0.57,5.86,1,0,0,0,0,0,0
43,1/1/2018,10,3,-13.9,-20.6,1,0.0,0.57,5.86,1,0,0,0,0,0,0
44,1/1/2018,11,0,-13.9,-20.6,1,0.0,0.52,6.2,1,0,0,0,0,0,0
45,1/1/2018,11,1,-13.9,-20.6,1,0.0,0.52,6.2,1,0,0,0,0,0,0
46,1/1/2018,11,2,-13.9,-20.6,1,0.0,0.52,6.2,1,0,0,0,0,0,0
47,1/1/2018,11,3,-13.9,-20.6,1,0.0,0.52,6.2,1,0,0,0,0,0,0
48,1/1/2018,12,0,-13.9,-20.0,1,0.0,0.49,6.24,1,0,0,0,0,0,0
49,1/1/2018,12,1,-13.9,-20.0,1,0.0,0.49,6.24,1,0,0,0,0,0,0
50,1/1/2018,12,2,-13.9,-20.0,1,0.0,0.49,6.24,1,0,0,0,0,0,0
51,1/1/2018,12,3,-13.9,-20.0,1,0.0,0.49,6.24,1,0,0,0,0,0,0
52,1/1/2018,13,0,-13.3,-19.4,1,0.0,0.45,6.4,1,0,0,0,0,0,0
53,1/1/2018,13,1,-13.3,-19.4,1,0.0,0.45,6.4,1,0,0,0,0,0,0
54,1/1/2018,13,2,-13.3,-19.4,1,0.0,0.45,6.4,1,0,0,0,0,0,0
55,1/1/2018,13,3,-13.3,-19.4,1,0.0,0.45,6.4,1,0,0,0,0,0,0
56,1/1/2018,14,0,-11.7,-19.4,1,0.0,0.42,6.13,1,0,0,0,0,0,0
57,1/1/2018,14,1,-11.7,-19.4,1,0.0,0.42,6.13,1,0,0,0,0,0,0
58,1/1/2018,14,2,-11.7,-19.4,1,0.0,0.42,6.13,1,0,0,0,0,0,0
59,1/1/2018,14,3,-11.7,-19.4,1,0.0,0.42,6.13,1,0,0,0,0,0,0
60,1/1/2018,15,0,-11.1,-20.0,1,0.0,0.39,5.69,1,0,0,0,0,0,0
61,1/1/2018,15,1,-11.1,-20.0,1,0.0,0.39,5.69,1,0,0,0,0,0,0
62,1/1/2018,15,2,-11.1,-20.0,1,0.0,0.39,5.69,1,0,0,0,0,0,0
63,1/1/2018,15,3,-11.1,-20.0,1,0.0,0.39,5.69,1,0,0,0,0,0,0
64,1/1/2018,16,0,-10.0,-20.0,1,0.0,0.39,5.67,1,0,0,0,0,0,0
65,1/1/2018,16,1,-10.0,-20.0,1,0.0,0.39,5.67,1,0,0,0,0,0,0
66,1/1/2018,16,2,-10.0,-20.0,1,0.0,0.39,5.67,1,0,0,0,0,0,0
67,1/1/2018,16,3,-10.0,-20.0,1,0.0,0.39,5.67,1,0,0,0,0,0,0
68,1/1/2018,17,0,-9.4,-20.6,0,0.0,0.41,2.89,1,0,0,0,0,0,0
69,1/1/2018,17,1,-9.4,-20.6,0,0.0,0.41,2.89,1,0,0,0,0,0,0
70,1/1/2018,17,2,-9.4,-20.6,0,0.0,0.41,2.89,1,0,0,0,0,0,0
71,1/1/2018,17,3,-9.4,-20.6,0,0.0,0.41,2.89,1,0,0,0,0,0,0
72,1/1/2018,18,0,-8.3,-20.6,0,0.0,0.42,2.88,1,0,0,0,0,0,0
73,1/1/2018,18,1,-8.3,-20.6,0,0.0,0.42,2.88,1,0,0,0,0,0,0
74,1/1/2018,18,2,-8.3,-20.6,0,0.0,0.42,2.88,1,0,0,0,0,0,0
75,1/1/2018,18,3,-8.3,-20.6,0,0.0,0.42,2.88,1,0,0,0,0,0,0
76,1/1/2018,19,0,-7.8,-20.6,0,0.0,0.45,2.06,1,0,0,0,0,0,0
77,1/1/2018,19,1,-7.8,-20.6,0,0.0,0.45,2.06,1,0,0,0,0,0,0
78,1/1/2018,19,2,-7.8,-20.6,0,0.0,0.45,2.06,1,0,0,0,0,0,0
79,1/1/2018,19,3,-7.8,-20.6,0,0.0,0.45,2.06,1,0,0,0,0,0,0
80,1/1/2018,20,0,-7.8,-21.1,0,0.0,0.48,2.31,1,0,0,0,0,0,0
81,1/1/2018,20,1,-7.8,-21.1,0,0.0,0.48,2.31,1,0,0,0,0,0,0
82,1/1/2018,20,2,-7.8,-21.1,0,0.0,0.48,2.31,1,0,0,0,0,0,0
83,1/1/2018,20,3,-7.8,-21.1,0,0.0,0.48,2.31,1,0,0,0,0,0,0
84,1/1/2018,21,0,-7.8,-20.6,0,0.0,0.5,2.61,1,0,0,0,0,0,0
85,1/1/2018,21,1,-7.8,-20.6,0,0.0,0.5,2.61,1,0,0,0,0,0,0
86,1/1/2018,21,2,-7.8,-20.6,0,0.0,0.5,2.61,1,0,0,0,0,0,0
87,1/1/2018,21,3,-7.8,-20.6,0,0.0,0.5,2.61,1,0,0,0,0,0,0
88,1/1/2018,22,0,-7.8,-21.1,0,0.0,0.55,4.34,1,0,0,0,0,0,0
89,1/1/2018,22,1,-7.8,-21.1,0,0.0,0.55,4.34,1,0,0,0,0,0,0
90,1/1/2018,22,2,-7.8,-21.1,0,0.0,0.55,4.34,1,0,0,0,0,0,0
91,1/1/2018,22,3,-7.8,-21.1,0,0.0,0.55,4.34,1,0,0,0,0,0,0
92,1/1/2018,23,0,-8.3,-20.0,0,0.0,0.6,4.63,1,0,0,0,0,0,0
93,1/1/2018,23,1,-8.3,-20.0,0,0.0,0.6,4.63,1,0,0,0,0,0,0
94,1/1/2018,23,2,-8.3,-20.0,0,0.0,0.6,4.63,1,0,0,0,0,0,0
95,1/1/2018,23,3,-8.3,-20.0,0,0.0,0.6,4.63,1,0,0,0,0,0,0
96,1/2/2018,0,0,-8.3,-20.0,0,0.0,0.61,4.3,1,0,0,0,0,0,0
97,1/2/2018,0,1,-8.3,-20.0,0,0.0,0.61,4.3,1,0,0,0,0,0,0
98,1/2/2018,0,2,-8.3,-20.0,0,0.0,0.61,4.3,1,0,0,0,0,0,0
99,1/2/2018,0,3,-8.3,-20.0,0,0.0,0.61,4.3,1,0,0,0,0,0,0
100,1/2/2018,1,0,-8.3,-18.9,0,0.0,0.6,5.87,1,0,0,0,0,0,0
101,1/2/2018,1,1,-8.3,-18.9,0,0.0,0.6,5.87,1,0,0,0,0,0,0
102,1/2/2018,1,2,-8.3,-18.9,0,0.0,0.6,5.87,1,0,0,0,0,0,0
103,1/2/2018,1,3,-8.3,-18.9,0,0.0,0.6,5.87,1,0,0,0,0,0,0
104,1/2/2018,2,0,-8.3,-17.8,0,0.0,0.59,5.63,1,0,0,0,0,0,0
105,1/2/2018,2,1,-8.3,-17.8,0,0.0,0.59,5.63,1,0,0,0,0,0,0
106,1/2/2018,2,2,-8.3,-17.8,0,0.0,0.59,5.63,1,0,0,0,0,0,0
107,1/2/2018,2,3,-8.3,-17.8,0,0.0,0.59,5.63,1,0,0,0,0,0,0
108,1/2/2018,3,0,-8.9,-16.7,0,0.0,0.59,5.77,1,0,0,0,0,0,0
109,1/2/2018,3,1,-8.9,-16.7,0,0.0,0.59,5.77,1,0,0,0,0,0,0
110,1/2/2018,3,2,-8.9,-16.7,0,0.0,0.59,5.77,1,0,0,0,0,0,0
111,1/2/2018,3,3,-8.9,-16.7,0,0.0,0.59,5.77,1,0,0,0,0,0,0
112,1/2/2018,4,0,-9.4,-16.1,0,0.0,0.6,5.18,1,0,0,0,0,0,0
113,1/2/2018,4,1,-9.4,-16.1,0,0.0,0.6,5.18,1,0,0,0,0,0,0
114,1/2/2018,4,2,-9.4,-16.1,0,0.0,0.6,5.18,1,0,0,0,0,0,0
115,1/2/2018,4,3,-9.4,-16.1,0,0.0,0.6,5.18,1,0,0,0,0,0,0
116,1/2/2018,5,0,-9.4,-16.7,0,0.0,0.61,5.24,1,0,0,0,0,0,0
117,1/2/2018,5,1,-9.4,-16.7,0,0.0,0.61,5.24,1,0,0,0,0,0,0
118,1/2/2018,5,2,-9.4,-16.7,0,0.0,0.61,5.24,1,0,0,0,0,0,0
119,1/2/2018,5,3,-9.4,-16.7,0,0.0,0.61,5.24,1,0,0,0,0,0,0
120,1/2/2018,6,0,-9.4,-17.2,0,0.0,0.63,4.4,1,0,0,0,0,0,0
121,1/2/2018,6,1,-9.4,-17.2,0,0.0,0.63,4.4,1,0,0,0,0,0,0
122,1/2/2018,6,2,-9.4,-17.2,0,0.0,0.63,4.4,1,0,0,0,0,0,0
123,1/2/2018,6,3,-9.4,-17.2,0,0.0,0.63,4.4,1,0,0,0,0,0,0
124,1/2/2018,7,0,-10.0,-17.2,0,0.0,0.64,4.66,0,0,0,1,0,0,0
125,1/2/2018,7,1,-10.0,-17.2,0,0.0,0.64,4.66,0,0,0,1,0,0,0
126,1/2/2018,7,2,-10.0,-17.2,0,0.0,0.64,4.66,0,0,0,1,0,0,0
127,1/2/2018,7,3,-10.0,-17.2,0,0.0,0.64,4.66,0,0,0,1,0,0,0
128,1/2/2018,8,0,-10.0,-17.2,1,0.0,0.65,4.46,1,0,0,0,0,0,0
129,1/2/2018,8,1,-10.0,-17.2,1,0.0,0.65,4.46,1,0,0,0,0,0,0
130,1/2/2018,8,2,-10.0,-17.2,1,0.0,0.65,4.46,1,0,0,0,0,0,0
131,1/2/2018,8,3,-10.0,-17.2,1,0.0,0.65,4.46,1,0,0,0,0,0,0
132,1/2/2018,9,0,-10.6,-17.2,1,0.0,0.62,5.27,1,0,0,0,0,0,0
133,1/2/2018,9,1,-10.6,-17.2,1,0.0,0.62,5.27,1,0,0,0,0,0,0
134,1/2/2018,9,2,-10.6,-17.2,1,0.0,0.62,5.27,1,0,0,0,0,0,0
135,1/2/2018,9,3,-10.6,-17.2,1,0.0,0.62,5.27,1,0,0,0,0,0,0
136,1/2/2018,10,0,-11.0,-17.0,1,0.0,0.59,4.98,1,0,0,0,0,0,0
137,1/2/2018,10,1,-11.0,-17.0,1,0.0,0.59,4.98,1,0,0,0,0,0,0
138,1/2/2018,10,2,-11.0,-17.0,1,0.0,0.59,4.98,1,0,0,0,0,0,0
139,1/2/2018,10,3,-11.0,-17.0,1,0.0,0.59,4.98,1,0,0,0,0,0,0
140,1/2/2018,11,0,-10.6,-17.2,1,0.0,0.56,5.39,1,0,0,0,0,0,0
141,1/2/2018,11,1,-10.6,-17.2,1,0.0,0.56,5.39,1,0,0,0,0,0,0
142,1/2/2018,11,2,-10.6,-17.2,1,0.0,0.56,5.39,1,0,0,0,0,0,0
143,1/2/2018,11,3,-10.6,-17.2,1,0.0,0.56,5.39,1,0,0,0,0,0,0
144,1/2/2018,12,0,-10.6,-16.7,1,0.0,0.54,5.88,1,0,0,0,0,0,0
145,1/2/2018,12,1,-10.6,-16.7,1,0.0,0.54,5.88,1,0,0,0,0,0,0
146,1/2/2018,12,2,-10.6,-16.7,1,0.0,0.54,5.88,1,0,0,0,0,0,0
147,1/2/2018,12,3,-10.6,-16.7,1,0.0,0.54,5.88,1,0,0,0,0,0,0
148,1/2/2018,13,0,-10.0,-16.7,1,0.0,0.51,5.55,1,0,0,0,0,0,0
149,1/2/2018,13,1,-10.0,-16.7,1,0.0,0.51,5.55,1,0,0,0,0,0,0
150,1/2/2018,13,2,-10.0,-16.7,1,0.0,0.51,5.55,1,0,0,0,0,0,0
151,1/2/2018,13,3,-10.0,-16.7,1,0.0,0.51,5.55,1,0,0,0,0,0,0
152,1/2/2018,14,0,-8.9,-16.1,1,0.0,0.49,5.26,1,0,0,0,0,0,0
153,1/2/2018,14,1,-8.9,-16.1,1,0.0,0.49,5.26,1,0,0,0,0,0,0
154,1/2/2018,14,2,-8.9,-16.1,1,0.0,0.49,5.26,1,0,0,0,0,0,0
155,1/2/2018,14,3,-8.9,-16.1,1,0.0,0.49,5.26,1,0,0,0,0,0,0
156,1/2/2018,15,0,-7.8,-15.6,1,0.0,0.48,4.82,1,0,0,0,0,0,0
157,1/2/2018,15,1,-7.8,-15.6,1,0.0,0.48,4.82,1,0,0,0,0,0,0
158,1/2/2018,15,2,-7.8,-15.6,1,0.0,0.48,4.82,1,0,0,0,0,0,0
159,1/2/2018,15,3,-7.8,-15.6,1,0.0,0.48,4.82,1,0,0,0,0,0,0
160,1/2/2018,16,0,-6.1,-15.0,1,0.0,0.49,5.14,1,0,0,0,0,0,0
161,1/2/2018,16,1,-6.1,-15.0,1,0.0,0.49,5.14,1,0,0,0,0,0,0
162,1/2/2018,16,2,-6.1,-15.0,1,0.0,0.49,5.14,1,0,0,0,0,0,0
163,1/2/2018,16,3,-6.1,-15.0,1,0.0,0.49,5.14,1,0,0,0,0,0,0
164,1/2/2018,17,0,-5.0,-14.4,0,0.0,0.52,5.07,1,0,0,0,0,0,0
165,1/2/2018,17,1,-5.0,-14.4,0,0.0,0.52,5.07,1,0,0,0,0,0,0
166,1/2/2018,17,2,-5.0,-14.4,0,0.0,0.52,5.07,1,0,0,0,0,0,0
167,1/2/2018,17,3,-5.0,-14.4,0,0.0,0.52,5.07,1,0,0,0,0,0,0
168,1/2/2018,18,0,-3.9,-14.4,0,0.0,0.54,4.74,1,0,0,0,0,0,0
169,1/2/2018,18,1,-3.9,-14.4,0,0.0,0.54,4.74,1,0,0,0,0,0,0
170,1/2/2018,18,2,-3.9,-14.4,0,0.0,0.54,4.74,1,0,0,0,0,0,0
171,1/2/2018,18,3,-3.9,-14.4,0,0.0,0.54,4.74,1,0,0,0,0,0,0
172,1/2/2018,19,0,-3.3,-14.4,0,0.0,0.55,5.02,1,0,0,0,0,0,0
173,1/2/2018,19,1,-3.3,-14.4,0,0.0,0.55,5.02,1,0,0,0,0,0,0
174,1/2/2018,19,2,-3.3,-14.4,0,0.0,0.55,5.02,1,0,0,0,0,0,0
175,1/2/2018,19,3,-3.3,-14.4,0,0.0,0.55,5.02,1,0,0,0,0,0,0
176,1/2/2018,20,0,-3.9,-13.9,0,0.0,0.56,5.61,1,0,0,0,0,0,0
177,1/2/2018,20,1,-3.9,-13.9,0,0.0,0.56,5.61,1,0,0,0,0,0,0
178,1/2/2018,20,2,-3.9,-13.9,0,0.0,0.56,5.61,1,0,0,0,0,0,0
179,1/2/2018,20,3,-3.9,-13.9,0,0.0,0.56,5.61,1,0,0,0,0,0,0
180,1/2/2018,21,0,-4.4,-13.9,0,0.0,0.57,5.26,1,0,0,0,0,0,0
181,1/2/2018,21,1,-4.4,-13.9,0,0.0,0.57,5.26,1,0,0,0,0,0,0
182,1/2/2018,21,2,-4.4,-13.9,0,0.0,0.57,5.26,1,0,0,0,0,0,0
183,1/2/2018,21,3,-4.4,-13.9,0,0.0,0.57,5.26,1,0,0,0,0,0,0
184,1/2/2018,22,0,-4.4,-14.4,0,0.0,0.56,3.64,1,0,0,0,0,0,0
185,1/2/2018,22,1,-4.4,-14.4,0,0.0,0.56,3.64,1,0,0,0,0,0,0
186,1/2/2018,22,2,-4.4,-14.4,0,0.0,0.56,3.64,1,0,0,0,0,0,0
187,1/2/2018,22,3,-4.4,-14.4,0,0.0,0.56,3.64,1,0,0,0,0,0,0
188,1/2/2018,23,0,-5.0,-14.4,0,0.0,0.56,2.88,1,0,0,0,0,0,0
189,1/2/2018,23,1,-5.0,-14.4,0,0.0,0.56,2.88,1,0,0,0,0,0,0
190,1/2/2018,23,2,-5.0,-14.4,0,0.0,0.56,2.88,1,0,0,0,0,0,0
191,1/2/2018,23,3,-5.0,-14.4,0,0.0,0.56,2.88,1,0,0,0,0,0,0
192,1/3/2018,0,0,-5.6,-15.0,0,0.0,0.57,3.3,1,0,0,0,0,0,0
193,1/3/2018,0,1,-5.6,-15.0,0,0.0,0.57,3.3,1,0,0,0,0,0,0
194,1/3/2018,0,2,-5.6,-15.0,0,0.0,0.57,3.3,1,0,0,0,0,0,0
195,1/3/2018,0,3,-5.6,-15.0,0,0.0,0.57,3.3,1,0,0,0,0,0,0
196,1/3/2018,1,0,-6.7,-15.0,0,0.0,0.57,2.35,1,0,0,0,0,0,0
197,1/3/2018,1,1,-6.7,-15.0,0,0.0,0.57,2.35,1,0,0,0,0,0,0
198,1/3/2018,1,2,-6.7,-15.0,0,0.0,0.57,2.35,1,0,0,0,0,0,0
199,1/3/2018,1,3,-6.7,-15.0,0,0.0,0.57,2.35,1,0,0,0,0,0,0
200,1/3/2018,2,0,-7.2,-15.6,0,0.0,0.59,2.49,1,0,0,0,0,0,0
201,1/3/2018,2,1,-7.2,-15.6,0,0.0,0.59,2.49,1,0,0,0,0,0,0
202,1/3/2018,2,2,-7.2,-15.6,0,0.0,0.59,2.49,1,0,0,0,0,0,0
203,1/3/2018,2,3,-7.2,-15.6,0,0.0,0.59,2.49,1,0,0,0,0,0,0
204,1/3/2018,3,0,-7.2,-16.1,0,0.0,0.59,2.58,1,0,0,0,0,0,0
205,1/3/2018,3,1,-7.2,-16.1,0,0.0,0.59,2.58,1,0,0,0,0,0,0
206,1/3/2018,3,2,-7.2,-16.1,0,0.0,0.59,2.58,1,0,0,0,0,0,0
207,1/3/2018,3,3,-7.2,-16.1,0,0.0,0.59,2.58,1,0,0,0,0,0,0
208,1/3/2018,4,0,-7.2,-16.7,0,0.0,0.59,1.69,1,0,0,0,0,0,0
209,1/3/2018,4,1,-7.2,-16.7,0,0.0,0.59,1.69,1,0,0,0,0,0,0
210,1/3/2018,4,2,-7.2,-16.7,0,0.0,0.59,1.69,1,0,0,0,0,0,0
211,1/3/2018,4,3,-7.2,-16.7,0,0.0,0.59,1.69,1,0,0,0,0,0,0
212,1/3/2018,5,0,-7.2,-16.1,0,0.0,0.59,1.36,1,0,0,0,0,0,0
213,1/3/2018,5,1,-7.2,-16.1,0,0.0,0.59,1.36,1,0,0,0,0,0,0
214,1/3/2018,5,2,-7.2,-16.1,0,0.0,0.59,1.36,1,0,0,0,0,0,0
215,1/3/2018,5,3,-7.2,-16.1,0,0.0,0.59,1.36,1,0,0,0,0,0,0
216,1/3/2018,6,0,-7.2,-16.7,0,0.0,0.6,0.78,1,0,0,0,0,0,0
217,1/3/2018,6,1,-7.2,-16.7,0,0.0,0.6,0.78,1,0,0,0,0,0,0
218,1/3/2018,6,2,-7.2,-16.7,0,0.0,0.6,0.78,1,0,0,0,0,0,0
219,1/3/2018,6,3,-7.2,-16.7,0,0.0,0.6,0.78,1,0,0,0,0,0,0
220,1/3/2018,7,0,-8.3,-16.7,0,0.0,0.62,0.76,1,0,0,0,0,0,0
221,1/3/2018,7,1,-8.3,-16.7,0,0.0,0.62,0.76,1,0,0,0,0,0,0
222,1/3/2018,7,2,-8.3,-16.7,0,0.0,0.62,0.76,1,0,0,0,0,0,0
223,1/3/2018,7,3,-8.3,-16.7,0,0.0,0.62,0.76,1,0,0,0,0,0,0
224,1/3/2018,8,0,-8.3,-16.7,1,0.0,0.63,0.77,1,0,0,0,0,0,0
225,1/3/2018,8,1,-8.3,-16.7,1,0.0,0.63,0.77,1,0,0,0,0,0,0
226,1/3/2018,8,2,-8.3,-16.7,1,0.0,0.63,0.77,1,0,0,0,0,0,0
227,1/3/2018,8,3,-8.3,-16.7,1,0.0,0.63,0.77,1,0,0,0,0,0,0
228,1/3/2018,9,0,-8.3,-17.2,1,0.0,0.56,1.5,1,0,0,0,0,0,0
229,1/3/2018,9,1,-8.3,-17.2,1,0.0,0.56,1.5,1,0,0,0,0,0,0
230,1/3/2018,9,2,-8.3,-17.2,1,0.0,0.56,1.5,1,0,0,0,0,0,0
231,1/3/2018,9,3,-8.3,-17.2,1,0.0,0.56,1.5,1,0,0,0,0,0,0
232,1/3/2018,10,0,-8.3,-17.8,1,0.0,0.48,1.44,1,0,0,0,0,0,0
233,1/3/2018,10,1,-8.3,-17.8,1,0.0,0.48,1.44,1,0,0,0,0,0,0
234,1/3/2018,10,2,-8.3,-17.8,1,0.0,0.48,1.44,1,0,0,0,0,0,0
235,1/3/2018,10,3,-8.3,-17.8,1,0.0,0.48,1.44,1,0,0,0,0,0,0
236,1/3/2018,11,0,-8.3,-17.8,1,0.0,0.43,1.0,1,0,0,0,0,0,0
237,1/3/2018,11,1,-8.3,-17.8,1,0.0,0.43,1.0,1,0,0,0,0,0,0
238,1/3/2018,11,2,-8.3,-17.8,1,0.0,0.43,1.0,1,0,0,0,0,0,0
239,1/3/2018,11,3,-8.3,-17.8,1,0.0,0.43,1.0,1,0,0,0,0,0,0
240,1/3/2018,12,0,-8.3,-18.3,1,0.0,0.4,0.62,1,0,0,0,0,0,0
241,1/3/2018,12,1,-8.3,-18.3,1,0.0,0.4,0.62,1,0,0,0,0,0,0
242,1/3/2018,12,2,-8.3,-18.3,1,0.0,0.4,0.62,1,0,0,0,0,0,0
243,1/3/2018,12,3,-8.3,-18.3,1,0.0,0.4,0.62,1,0,0,0,0,0,0
244,1/3/2018,13,0,-7.8,-17.8,1,0.0,0.38,0.61,1,0,0,0,0,0,0
245,1/3/2018,13,1,-7.8,-17.8,1,0.0,0.38,0.61,1,0,0,0,0,0,0
246,1/3/2018,13,2,-7.8,-17.8,1,0.0,0.38,0.61,1,0,0,0,0,0,0
247,1/3/2018,13,3,-7.8,-17.8,1,0.0,0.38,0.61,1,0,0,0,0,0,0
248,1/3/2018,14,0,-7.2,-18.3,1,0.0,0.37,0.84,1,0,0,0,0,0,0
249,1/3/2018,14,1,-7.2,-18.3,1,0.0,0.37,0.84,1,0,0,0,0,0,0
250,1/3/2018,14,2,-7.2,-18.3,1,0.0,0.37,0.84,1,0,0,0,0,0,0
251,1/3/2018,14,3,-7.2,-18.3,1,0.0,0.37,0.84,1,0,0,0,0,0,0
252,1/3/2018,15,0,-5.6,-17.2,1,0.0,0.37,0.55,1,0,0,0,0,0,0
253,1/3/2018,15,1,-5.6,-17.2,1,0.0,0.37,0.55,1,0,0,0,0,0,0
254,1/3/2018,15,2,-5.6,-17.2,1,0.0,0.37,0.55,1,0,0,0,0,0,0
255,1/3/2018,15,3,-5.6,-17.2,1,0.0,0.37,0.55,1,0,0,0,0,0,0
256,1/3/2018,16,0,-3.9,-16.7,1,0.0,0.38,0.4,1,0,0,0,0,0,0
257,1/3/2018,16,1,-3.9,-16.7,1,0.0,0.38,0.4,1,0,0,0,0,0,0
258,1/3/2018,16,2,-3.9,-16.7,1,0.0,0.38,0.4,1,0,0,0,0,0,0
259,1/3/2018,16,3,-3.9,-16.7,1,0.0,0.38,0.4,1,0,0,0,0,0,0
260,1/3/2018,17,0,-2.8,-16.7,0,0.0,0.45,0.52,1,0,0,0,0,0,0
261,1/3/2018,17,1,-2.8,-16.7,0,0.0,0.45,0.52,1,0,0,0,0,0,0
262,1/3/2018,17,2,-2.8,-16.7,0,0.0,0.45,0.52,1,0,0,0,0,0,0
263,1/3/2018,17,3,-2.8,-16.7,0,0.0,0.45,0.52,1,0,0,0,0,0,0
264,1/3/2018,18,0,-1.7,-17.8,0,0.0,0.5,0.29,0,0,0,1,0,0,0
265,1/3/2018,18,1,-1.7,-17.8,0,0.0,0.5,0.29,0,0,0,1,0,0,0
266,1/3/2018,18,2,-1.7,-17.8,0,0.0,0.5,0.29,0,0,0,1,0,0,0
267,1/3/2018,18,3,-1.7,-17.8,0,0.0,0.5,0.29,0,0,0,1,0,0,0
268,1/3/2018,19,0,-1.7,-16.7,0,0.0,0.53,0.38,0,0,0,1,0,0,0
269,1/3/2018,19,1,-1.7,-16.7,0,0.0,0.53,0.38,0,0,0,1,0,0,0
