date,hour,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
1/1/2018,0,-11.1,-20.6,0,0,0.6,5.57,1,0,0,0,0,0,0
1/1/2018,1,-11.7,-20.6,0,0,0.61,5.17,1,0,0,0,0,0,0
1/1/2018,2,-12.2,-20.6,0,0,0.62,4.66,1,0,0,0,0,0,0
1/1/2018,3,-12.2,-20,0,0,0.62,4.38,1,0,0,0,0,0,0
1/1/2018,4,-12.8,-20,0,0,0.62,4.19,1,0,0,0,0,0,0
1/1/2018,5,-12.8,-20,0,0,0.62,4.83,1,0,0,0,0,0,0
1/1/2018,6,-12.8,-20,0,0,0.63,4.58,1,0,0,0,0,0,0
1/1/2018,7,-13.3,-20,0,0,0.64,4.4,1,0,0,0,0,0,0
1/1/2018,8,-13.3,-20.6,1,0,0.65,4.05,1,0,0,0,0,0,0
1/1/2018,9,-13.3,-20.6,1,0,0.62,4.61,1,0,0,0,0,0,0
1/1/2018,10,-13.9,-20.6,1,0,0.57,5.86,1,0,0,0,0,0,0
1/1/2018,11,-13.9,-20.6,1,0,0.52,6.2,1,0,0,0,0,0,0
1/1/2018,12,-13.9,-20,1,0,0.49,6.24,1,0,0,0,0,0,0
1/1/2018,13,-13.3,-19.4,1,0,0.45,6.4,1,0,0,0,0,0,0
1/1/2018,14,-11.7,-19.4,1,0,0.42,6.13,1,0,0,0,0,0,0
1/1/2018,15,-11.1,-20,1,0,0.39,5.69,1,0,0,0,0,0,0
1/1/2018,16,-10,-20,1,0,0.39,5.67,1,0,0,0,0,0,0
1/1/2018,17,-9.4,-20.6,0,0,0.41,2.89,1,0,0,0,0,0,0
1/1/2018,18,-8.3,-20.6,0,0,0.42,2.88,1,0,0,0,0,0,0
1/1/2018,19,-7.8,-20.6,0,0,0.45,2.06,1,0,0,0,0,0,0
1/1/2018,20,-7.8,-21.1,0,0,0.48,2.31,1,0,0,0,0,0,0
1/1/2018,21,-7.8,-20.6,0,0,0.5,2.61,1,0,0,0,0,0,0
1/1/2018,22,-7.8,-21.1,0,0,0.55,4.34,1,0,0,0,0,0,0
1/1/2018,23,-8.3,-20,0,0,0.6,4.63,1,0,0,0,0,0,0
1/2/2018,0,-8.3,-20,0,0,0.61,4.3,1,0,0,0,0,0,0
1/2/2018,1,-8.3,-18.9,0,0,0.6,5.87,1,0,0,0,0,0,0
1/2/2018,2,-8.3,-17.8,0,0,0.59,5.63,1,0,0,0,0,0,0
1/2/2018,3,-8.9,-16.7,0,0,0.59,5.77,1,0,0,0,0,0,0
1/2/2018,4,-9.4,-16.1,0,0,0.6,5.18,1,0,0,0,0,0,0
1/2/2018,5,-9.4,-16.7,0,0,0.61,5.24,1,0,0,0,0,0,0
1/2/2018,6,-9.4,-17.2,0,0,0.63,4.4,1,0,0,0,0,0,0
1/2/2018,7,-10,-17.2,0,0,0.64,4.66,0,0,0,1,0,0,0
1/2/2018,8,-10,-17.2,1,0,0.65,4.46,1,0,0,0,0,0,0
1/2/2018,9,-10.6,-17.2,1,0,0.62,5.27,1,0,0,0,0,0,0
1/2/2018,10,-11,-17,1,0,0.59,4.98,1,0,0,0,0,0,0
1/2/2018,11,-10.6,-17.2,1,0,0.56,5.39,1,0,0,0,0,0,0
1/2/2018,12,-10.6,-16.7,1,0,0.54,5.88,1,0,0,0,0,0,0
1/2/2018,13,-10,-16.7,1,0,0.51,5.55,1,0,0,0,0,0,0
1/2/2018,14,-8.9,-16.1,1,0,0.49,5.26,1,0,0,0,0,0,0
1/2/2018,15,-7.8,-15.6,1,0,0.48,4.82,1,0,0,0,0,0,0
1/2/2018,16,-6.1,-15,1,0,0.49,5.14,1,0,0,0,0,0,0
1/2/2018,17,-5,-14.4,0,0,0.52,5.07,1,0,0,0,0,0,0
1/2/2018,18,-3.9,-14.4,0,0,0.54,4.74,1,0,0,0,0,0,0
1/2/2018,19,-3.3,-14.4,0,0,0.55,5.02,1,0,0,0,0,0,0
1/2/2018,20,-3.9,-13.9,0,0,0.56,5.61,1,0,0,0,0,0,0
1/2/2018,21,-4.4,-13.9,0,0,0.57,5.26,1,0,0,0,0,0,0
1/2/2018,22,-4.4,-14.4,0,0,0.56,3.64,1,0,0,0,0,0,0
1/2/2018,23,-5,-14.4,0,0,0.56,2.88,1,0,0,0,0,0,0
1/3/2018,0,-5.6,-15,0,0,0.57,3.3,1,0,0,0,0,0,0
1/3/2018,1,-6.7,-15,0,0,0.57,2.35,1,0,0,0,0,0,0
1/3/2018,2,-7.2,-15.6,0,0,0.59,2.49,1,0,0,0,0,0,0
1/3/2018,3,-7.2,-16.1,0,0,0.59,2.58,1,0,0,0,0,0,0
1/3/2018,4,-7.2,-16.7,0,0,0.59,1.69,1,0,0,0,0,0,0
1/3/2018,5,-7.2,-16.1,0,0,0.59,1.36,1,0,0,0,0,0,0
1/3/2018,6,-7.2,-16.7,0,0,0.6,0.78,1,0,0,0,0,0,0
1/3/2018,7,-8.3,-16.7,0,0,0.62,0.76,1,0,0,0,0,0,0
1/3/2018,8,-8.3,-16.7,1,0,0.63,0.77,1,0,0,0,0,0,0
1/3/2018,9,-8.3,-17.2,1,0,0.56,1.5,1,0,0,0,0,0,0
1/3/2018,10,-8.3,-17.8,1,0,0.48,1.44,1,0,0,0,0,0,0
1/3/2018,11,-8.3,-17.8,1,0,0.43,1,1,0,0,0,0,0,0
1/3/2018,12,-8.3,-18.3,1,0,0.4,0.62,1,0,0,0,0,0,0
1/3/2018,13,-7.8,-17.8,1,0,0.38,0.61,1,0,0,0,0,0,0
1/3/2018,14,-7.2,-18.3,1,0,0.37,0.84,1,0,0,0,0,0,0
1/3/2018,15,-5.6,-17.2,1,0,0.37,0.55,1,0,0,0,0,0,0
1/3/2018,16,-3.9,-16.7,1,0,0.38,0.4,1,0,0,0,0,0,0
1/3/2018,17,-2.8,-16.7,0,0,0.45,0.52,1,0,0,0,0,0,0
1/3/2018,18,-1.7,-17.8,0,0,0.5,0.29,0,0,0,1,0,0,0
1/3/2018,19,-1.7,-16.7,0,0,0.53,0.38,0,0,0,1,0,0,0
1/3/2018,20,-1.7,-16.7,0,0,0.55,0.4,1,0,0,0,0,0,0
1/3/2018,21,-2.2,-15,0,0,0.58,0.49,0,0,0,1,0,0,0
1/3/2018,22,-2.8,-13.9,0,0,0.6,0.67,0,0,0,1,0,0,0
1/3/2018,23,-2.8,-15.6,0,0,0.59,2.01,0,0,0,1,0,0,0
1/4/2018,0,-2.2,-16.7,0,0,0.58,2.5,0,1,0,0,0,0,0
1/4/2018,1,-1.7,-11.7,0,0,0.57,3.26,0,1,0,0,0,0,0
1/4/2018,2,-2.2,-11.1,0,0,0.56,4.43,0,1,0,0,0,0,0
1/4/2018,3,-1.7,-11.1,0,0,0.53,4.74,0,1,0,0,0,0,0
1/4/2018,4,-1.7,-11.7,0,0,0.53,6.08,0,1,0,0,0,0,0
1/4/2018,5,-2.2,-14.4,0,0,0.55,7.03,0,1,0,0,0,0,0
1/4/2018,6,-2.2,-11.4,0,0,0.69,7.62,0,0,1,0,0,0,0
1/4/2018,7,-2.1,-13.95,0,0,0.83,7.59,0,0,1,0,0,0,0
1/4/2018,8,-2.2,-13.3,1,0,0.86,8.42,0,0,1,0,0,0,0
1/4/2018,9,-2.8,-12.8,1,0.04,0.88,8.92,0,0,1,0,0,0,0
1/4/2018,10,-3.866666667,-8.533333333,1,0.07,0.89,9.34,0,0,1,0,0,0,0
1/4/2018,11,-4.4,-6.95,1,0.05,0.9,9.91,0,0,1,0,0,0,0
1/4/2018,12,-4.2,-6.35,1,0.06,0.9,10.53,0,0,1,0,0,0,0
1/4/2018,13,-5.6,-7.2,1,0.06,0.9,10.58,0,0,1,0,0,0,0
1/4/2018,14,-5.733333333,-6.8,1,0,0.9,11.09,0,0,1,0,0,0,0
1/4/2018,15,-5,-6.5,1,0,0.89,10.93,0,0,1,0,0,0,0
1/4/2018,16,-5,-6.1,1,0,0.87,11.01,0,1,0,0,0,0,0
1/4/2018,17,-4.2,-6.05,0,0,0.84,10.98,0,1,0,0,0,0,0
1/4/2018,18,-5,-6.8,0,0,0.82,10.38,0,1,0,0,0,0,0
1/4/2018,19,-5,-6.7,0,0,0.77,9.7,0,1,0,0,0,0,0
1/4/2018,20,-4.5,-7.766666667,0,0,0.73,9.2,0,0,0,1,0,0,0
1/4/2018,21,-4.025,-8.6,0,0,0.69,8.98,0,0,0,1,0,0,0
1/4/2018,22,-3.3,-10,0,0,0.68,9.15,0,1,0,0,0,0,0
1/4/2018,23,-3.3,-10.6,0,0,0.66,9.6,0,1,0,0,0,0,0
1/5/2018,0,-4.4,-12.2,0,0,0.64,8.81,0,1,0,0,0,0,0
1/5/2018,1,-5,-13.3,0,0,0.65,8.45,0,0,0,1,0,0,0
1/5/2018,2,-5.6,-13.9,0,0,0.63,8.55,1,0,0,0,0,0,0
1/5/2018,3,-6.1,-14.4,0,0,0.63,8.95,1,0,0,0,0,0,0
1/5/2018,4,-7.2,-15.6,0,0,0.61,8.19,1,0,0,0,0,0,0
1/5/2018,5,-8.3,-16.7,0,0,0.61,7.74,1,0,0,0,0,0,0
1/5/2018,6,-9.4,-16.7,0,0,0.6,8.03,1,0,0,0,0,0,0
1/5/2018,7,-10,-17.8,0,0,0.59,7.97,1,0,0,0,0,0,0
1/5/2018,8,-10.6,-18.9,1,0,0.58,7.68,1,0,0,0,0,0,0
1/5/2018,9,-11.1,-19.4,1,0,0.56,8.25,1,0,0,0,0,0,0
1/5/2018,10,-11.7,-19.4,1,0,0.53,9.12,1,0,0,0,0,0,0
1/5/2018,11,-12.2,-20.6,1,0,0.51,9.24,1,0,0,0,0,0,0
1/5/2018,12,-12.8,-21.1,1,0,0.49,8.89,1,0,0,0,0,0,0
1/5/2018,13,-12.8,-21.1,1,0,0.47,9.56,1,0,0,0,0,0,0
1/5/2018,14,-11.7,-21.1,1,0,0.45,9.26,1,0,0,0,0,0,0
1/5/2018,15,-11.1,-21.7,1,0,0.43,9.6,1,0,0,0,0,0,0
1/5/2018,16,-10.6,-21.7,1,0,0.42,8.25,1,0,0,0,0,0,0
1/5/2018,17,-10,-21.7,0,0,0.43,6.92,1,0,0,0,0,0,0
1/5/2018,18,-9.4,-21.7,0,0,0.43,7.14,1,0,0,0,0,0,0
1/5/2018,19,-9.4,-22.2,0,0,0.43,7.87,1,0,0,0,0,0,0
1/5/2018,20,-8.9,-22.2,0,0,0.43,8.04,1,0,0,0,0,0,0
1/5/2018,21,-9.4,-22.2,0,0,0.44,7.85,1,0,0,0,0,0,0
1/5/2018,22,-10,-21.7,0,0,0.45,7.96,1,0,0,0,0,0,0
1/5/2018,23,-10,-22.2,0,0,0.46,7.69,1,0,0,0,0,0,0
1/6/2018,0,-10.6,-22.8,0,0,0.46,7.26,1,0,0,0,0,0,0
1/6/2018,1,-11.1,-22.8,0,0,0.47,8.04,1,0,0,0,0,0,0
1/6/2018,2,-11.7,-22.8,0,0,0.47,6.92,1,0,0,0,0,0,0
1/6/2018,3,-11.7,-23.3,0,0,0.47,7,1,0,0,0,0,0,0
1/6/2018,4,-12.2,-22.8,0,0,0.48,7.2,1,0,0,0,0,0,0
1/6/2018,5,-12.2,-22.8,0,0,0.51,7.12,1,0,0,0,0,0,0
1/6/2018,6,-12.8,-22.8,0,0,0.55,5.57,1,0,0,0,0,0,0
1/6/2018,7,-12.8,-22.8,0,0,0.57,6.21,1,0,0,0,0,0,0
1/6/2018,8,-12.8,-23.3,1,0,0.56,6.51,1,0,0,0,0,0,0
1/6/2018,9,-12.8,-22.8,1,0,0.53,6.51,1,0,0,0,0,0,0
1/6/2018,10,-13.3,-20.6,1,0,0.47,7.45,1,0,0,0,0,0,0
1/6/2018,11,-13.3,-20.6,1,0,0.43,7.73,1,0,0,0,0,0,0
1/6/2018,12,-13.3,-21.1,1,0,0.41,7.51,1,0,0,0,0,0,0
1/6/2018,13,-13.3,-21.1,1,0,0.39,7.1,1,0,0,0,0,0,0
1/6/2018,14,-12.8,-22.2,1,0,0.39,7.99,1,0,0,0,0,0,0
1/6/2018,15,-12.2,-24.4,1,0,0.38,7.99,1,0,0,0,0,0,0
1/6/2018,16,-11.7,-25,1,0,0.38,6.96,1,0,0,0,0,0,0
1/6/2018,17,-11.1,-24.4,0,0,0.4,7.11,1,0,0,0,0,0,0
1/6/2018,18,-11.1,-24.4,0,0,0.41,6.46,1,0,0,0,0,0,0
1/6/2018,19,-11.1,-24.4,0,0,0.42,6.27,1,0,0,0,0,0,0
1/6/2018,20,-11.1,-23.3,0,0,0.43,5.51,1,0,0,0,0,0,0
1/6/2018,21,-11.7,-23.9,0,0,0.46,5.71,1,0,0,0,0,0,0
1/6/2018,22,-11.7,-23.3,0,0,0.48,6.33,1,0,0,0,0,0,0
1/6/2018,23,-12.2,-23.9,0,0,0.51,5.98,1,0,0,0,0,0,0
1/7/2018,0,-12.8,-23.9,0,0,0.53,5.22,1,0,0,0,0,0,0
1/7/2018,1,-13.3,-23.9,0,0,0.55,5.7,1,0,0,0,0,0,0
1/7/2018,2,-13.3,-23.3,0,0,0.56,5.05,1,0,0,0,0,0,0
1/7/2018,3,-13.9,-22.8,0,0,0.57,4.81,1,0,0,0,0,0,0
1/7/2018,4,-13.9,-22.2,0,0,0.58,4.36,1,0,0,0,0,0,0
1/7/2018,5,-14.4,-22.2,0,0,0.59,3.56,1,0,0,0,0,0,0
1/7/2018,6,-14.4,-22.2,0,0,0.6,2.65,1,0,0,0,0,0,0
1/7/2018,7,-14.4,-22.2,0,0,0.61,1.05,1,0,0,0,0,0,0
1/7/2018,8,-14.4,-21.7,1,0,0.63,1.19,1,0,0,0,0,0,0
1/7/2018,9,-15,-21.7,1,0,0.59,2.53,1,0,0,0,0,0,0
1/7/2018,10,-15,-21.7,1,0,0.54,1.95,1,0,0,0,0,0,0
1/7/2018,11,-15,-21.7,1,0,0.5,2.22,1,0,0,0,0,0,0
1/7/2018,12,-15,-21.7,1,0,0.46,1.78,1,0,0,0,0,0,0
1/7/2018,13,-14.4,-21.7,1,0,0.44,2.51,1,0,0,0,0,0,0
1/7/2018,14,-13.3,-21.7,1,0,0.43,2.49,1,0,0,0,0,0,0
1/7/2018,15,-12.8,-21.7,1,0,0.43,2.56,1,0,0,0,0,0,0
1/7/2018,16,-11.1,-21.1,1,0,0.45,2.98,1,0,0,0,0,0,0
1/7/2018,17,-10,-21.1,0,0,0.48,2.35,0,0,0,1,0,0,0
1/7/2018,18,-8.9,-20.6,0,0,0.49,2.92,0,0,0,1,0,0,0
1/7/2018,19,-8.3,-20,0,0,0.49,3.22,1,0,0,0,0,0,0
1/7/2018,20,-8.3,-18.9,0,0,0.49,4.23,0,0,0,1,0,0,0
1/7/2018,21,-8.3,-18.9,0,0,0.51,4.4,0,1,0,0,0,0,0
1/7/2018,22,-8.3,-18.9,0,0,0.53,4.59,0,0,0,1,0,0,0
1/7/2018,23,-8.3,-19.4,0,0,0.56,4.62,0,0,0,1,0,0,0
1/8/2018,0,-7.8,-18.9,0,0,0.58,4.51,0,0,0,1,0,0,0
1/8/2018,1,-7.8,-18.3,0,0,0.59,4.77,0,0,0,1,0,0,0
1/8/2018,2,-8.3,-17.2,0,0,0.58,4.44,0,1,0,0,0,0,0
1/8/2018,3,-8.3,-16.7,0,0,0.58,3.74,0,1,0,0,0,0,0
1/8/2018,4,-8.3,-16.1,0,0,0.59,3.41,0,1,0,0,0,0,0
1/8/2018,5,-7.8,-15.6,0,0,0.6,2.95,0,0,0,1,0,0,0
1/8/2018,6,-7.8,-16.1,0,0,0.62,2.41,1,0,0,0,0,0,0
1/8/2018,7,-7.2,-15.6,0,0,0.63,2.91,0,0,0,1,0,0,0
1/8/2018,8,-6.7,-15,1,0,0.63,3.14,0,0,0,1,0,0,0
1/8/2018,9,-7.2,-15,1,0,0.61,3.24,0,0,0,1,0,0,0
1/8/2018,10,-7.2,-13.9,1,0,0.58,3.62,0,0,0,1,0,0,0
1/8/2018,11,-6.7,-13.9,1,0,0.56,4.52,0,0,0,1,0,0,0
1/8/2018,12,-6.1,-13.9,1,0,0.53,4.78,0,0,0,1,0,0,0
1/8/2018,13,-5.6,-13.9,1,0,0.54,4.19,0,0,0,1,0,0,0
1/8/2018,14,-5,-13.9,1,0,0.54,4.14,0,1,0,0,0,0,0
1/8/2018,15,-4.4,-13.3,1,0,0.55,4.16,0,0,0,1,0,0,0
1/8/2018,16,-3.3,-12.8,1,0,0.61,3.75,0,1,0,0,0,0,0
1/8/2018,17,-2.8,-11.7,0,0,0.73,3.3,0,1,0,0,0,0,0
1/8/2018,18,-2.2,-11.7,0,0,0.76,3.08,0,1,0,0,0,0,0
1/8/2018,19,-1.1,-11.1,0,0,0.76,3.08,0,1,0,0,0,0,0
1/8/2018,20,-1.1,-8.9,0,0,0.76,3.69,0,1,0,0,0,0,0
1/8/2018,21,-1.625,-7.175,0,0,0.76,4.14,0,1,0,0,0,0,0
1/8/2018,22,-1.7,-6.7,0,0,0.76,3.33,0,1,0,0,0,0,0
1/8/2018,23,-1.1,-6.1,0,0,0.75,3.03,0,1,0,0,0,0,0
1/9/2018,0,-1.1,-6.1,0,0,0.74,2.54,0,1,0,0,0,0,0
1/9/2018,1,-1.1,-5.6,0,0,0.75,2.76,0,1,0,0,0,0,0
1/9/2018,2,-0.6,-5.6,0,0,0.76,2.44,0,0,0,1,0,0,0
1/9/2018,3,-0.6,-5.6,0,0,0.79,2.3,0,0,0,1,0,0,0
1/9/2018,4,-0.6,-5.6,0,0,0.82,3.23,0,0,0,1,0,0,0
1/9/2018,5,-0.6,-5.6,0,0,0.81,3.02,0,0,0,1,0,0,0
1/9/2018,6,-0.6,-5.6,0,0,0.82,3.19,1,0,0,0,0,0,0
1/9/2018,7,-0.6,-5,0,0,0.81,3.32,1,0,0,0,0,0,0
1/9/2018,8,0.6,-4.4,1,0,0.8,3.64,1,0,0,0,0,0,0
1/9/2018,9,0.6,-4.4,1,0,0.77,4.45,1,0,0,0,0,0,0
1/9/2018,10,0.6,-3.9,1,0,0.68,4.52,1,0,0,0,0,0,0
1/9/2018,11,0.6,-3.9,1,0.16,0.59,5.81,1,0,0,0,0,0,0
1/9/2018,12,0.6,-3.9,1,0.33,0.51,5.4,1,0,0,0,0,0,0
1/9/2018,13,1.1,-3.9,1,0.29,0.47,6.17,1,0,0,0,0,0,0
1/9/2018,14,2.8,-3.9,1,0.23,0.46,5.38,1,0,0,0,0,0,0
1/9/2018,15,4.4,-4.4,1,0.18,0.46,4.73,1,0,0,0,0,0,0
1/9/2018,16,5.6,-5.6,1,0.1,0.47,4.48,1,0,0,0,0,0,0
1/9/2018,17,6.1,-6.7,0,0,0.5,3.13,1,0,0,0,0,0,0
1/9/2018,18,6.1,-6.7,0,0,0.53,2.6,1,0,0,0,0,0,0
1/9/2018,19,6.1,-6.7,0,0,0.56,2.62,1,0,0,0,0,0,0
1/9/2018,20,5.6,-6.7,0,0,0.59,2.01,1,0,0,0,0,0,0
1/9/2018,21,5,-6.7,0,0,0.59,1.35,1,0,0,0,0,0,0
1/9/2018,22,4.4,-6.7,0,0,0.62,0.91,1,0,0,0,0,0,0
1/9/2018,23,3.9,-6.1,0,0,0.64,0.48,1,0,0,0,0,0,0
1/10/2018,0,2.8,-5.6,0,0,0.67,0.43,1,0,0,0,0,0,0
1/10/2018,1,2.8,-6.7,0,0,0.69,0.22,1,0,0,0,0,0,0
1/10/2018,2,2.2,-7.2,0,0,0.71,0.22,1,0,0,0,0,0,0
1/10/2018,3,1.7,-7.8,0,0,0.73,0.11,1,0,0,0,0,0,0
1/10/2018,4,1.1,-7.8,0,0,0.75,0.09,1,0,0,0,0,0,0
1/10/2018,5,1.1,-7.8,0,0,0.77,0,1,0,0,0,0,0,0
1/10/2018,6,0.6,-7.2,0,0,0.77,0,1,0,0,0,0,0,0
1/10/2018,7,0,-7.8,0,0,0.78,0.04,1,0,0,0,0,0,0
1/10/2018,8,-0.6,-7.2,1,0,0.81,0.13,1,0,0,0,0,0,0
1/10/2018,9,-0.6,-7.2,1,0,0.71,0.16,1,0,0,0,0,0,0
1/10/2018,10,-0.6,-7.8,1,0,0.63,0.73,1,0,0,0,0,0,0
1/10/2018,11,-1.1,-7.8,1,0,0.57,0.92,1,0,0,0,0,0,0
1/10/2018,12,-0.6,-7.2,1,0,0.56,1.8,1,0,0,0,0,0,0
1/10/2018,13,0.6,-7.8,1,0,0.57,2.23,1,0,0,0,0,0,0
1/10/2018,14,1.1,-7.2,1,0,0.58,2.32,1,0,0,0,0,0,0
1/10/2018,15,2.2,-7.2,1,0,0.6,1.99,1,0,0,0,0,0,0
1/10/2018,16,3.3,-6.7,1,0,0.64,1.46,0,0,0,1,0,0,0
1/10/2018,17,3.9,-5.6,0,0,0.69,1.35,0,0,0,1,0,0,0
1/10/2018,18,3.9,-4.4,0,0,0.73,0.65,0,0,0,1,0,0,0
1/10/2018,19,4.4,-3.9,0,0,0.75,0.54,0,0,0,1,0,0,0
1/10/2018,20,3.9,-3.3,0,0,0.77,0.49,0,1,0,0,0,0,0
1/10/2018,21,2.8,-2.8,0,0,0.78,0.69,0,1,0,0,0,0,0
1/10/2018,22,3.3,-2.2,0,0,0.79,0.67,0,1,0,0,0,0,0
1/10/2018,23,3.3,-1.1,0,0,0.81,0.58,0,0,0,1,0,0,0
1/11/2018,0,4.4,-1.1,0,0,0.83,0.08,0,0,0,1,0,0,0
1/11/2018,1,4.4,-0.6,0,0,0.85,0.04,0,0,0,1,0,0,0
1/11/2018,2,5,0,0,0,0.85,0,0,0,0,1,0,0,0
1/11/2018,3,5,0.6,0,0,0.85,0,0,1,0,0,0,0,0
1/11/2018,4,5.6,1.1,0,0,0.85,0,0,1,0,0,0,0,0
1/11/2018,5,6.1,2.2,0,0,0.85,0,0,1,0,0,0,0,0
1/11/2018,6,6.15,2.25,0,0,0.84,0,0,1,0,0,0,0,0
1/11/2018,7,6.1,2.2,0,0,0.84,0,0,1,0,0,0,0,0
1/11/2018,8,5.6,1.7,1,0,0.85,0,0,1,0,0,0,0,0
1/11/2018,9,5.6,1.7,1,0,0.82,0.02,0,1,0,0,0,0,0
1/11/2018,10,5.6,1.7,1,0,0.8,0.05,0,1,0,0,0,0,0
1/11/2018,11,5.6,1.7,1,0,0.77,0.14,0,1,0,0,0,0,0
1/11/2018,12,5.6,2.2,1,0,0.76,0.17,0,1,0,0,0,0,0
1/11/2018,13,6.7,1.7,1,0,0.75,0.35,0,1,0,0,0,0,0
1/11/2018,14,7.2,2.8,1,0,0.75,0.22,0,1,0,0,0,0,0
1/11/2018,15,7.2,2.2,1,0,0.75,0.36,0,0,0,1,0,0,0
1/11/2018,16,8.3,2.8,1,0,0.77,0.16,0,0,0,1,0,0,0
1/11/2018,17,10,3.9,0,0,0.8,0.29,0,0,0,1,0,0,0
1/11/2018,18,10.6,6.1,0,0,0.85,0.42,1,0,0,0,0,0,0
1/11/2018,19,10.6,5.6,0,0,0.88,0.26,1,0,0,0,0,0,0
1/11/2018,20,11.7,6.7,0,0,0.89,0.44,1,0,0,0,0,0,0
1/11/2018,21,9.4,5,0,0,0.91,0.42,0,0,0,1,0,0,0
1/11/2018,22,9.4,5.6,0,0,0.9,0.35,0,0,0,1,0,0,0
1/11/2018,23,7.8,5,0,0,0.91,0.27,0,0,0,1,0,0,0
1/12/2018,0,9.4,7.8,0,0,0.92,0.19,0,0,0,1,0,0,0
1/12/2018,1,9.4,8.3,0,0,0.92,0.17,0,0,0,1,0,0,0
1/12/2018,2,10,8.3,0,0,0.93,0.17,0,0,0,1,0,0,0
1/12/2018,3,10.6,8.9,0,0,0.94,0.09,0,1,0,0,0,0,0
1/12/2018,4,10.76666667,8.666666667,0,0,0.94,0.43,0,1,0,0,0,0,0
1/12/2018,5,9.233333333,7.6,0,0,0.94,1.6,0,0,1,0,0,0,0
1/12/2018,6,8.9,7.8,0,0.09,0.94,3,0,1,0,0,0,0,0
1/12/2018,7,7.5,6.95,0,0,0.96,4.37,0,1,0,0,0,0,0
1/12/2018,8,7.9,6.925,1,0.1,0.95,4.86,0,1,0,0,0,0,0
1/12/2018,9,11.1,10,1,0.76,0.95,5.92,0,1,0,0,0,0,0
1/12/2018,10,14.43333333,13.73333333,1,0.76,0.95,6.87,0,1,0,0,0,0,0
1/12/2018,11,13.3,12.8,1,0.74,0.95,6.12,0,1,0,0,0,0,0
1/12/2018,12,12.8,11.95,1,0.75,0.96,5.24,0,0,0,0,1,0,0
1/12/2018,13,13.9,13.3,1,0.89,0.94,4.53,0,0,0,0,1,0,0
1/12/2018,14,14.3,13.925,1,0.93,0.94,3.66,0,0,0,0,1,0,0
1/12/2018,15,15.3,14.4,1,0.95,0.95,2.44,0,0,0,0,1,0,0
1/12/2018,16,15.85,15,1,1,0.94,3.42,0,0,0,0,1,0,0
1/12/2018,17,16.1,15.4,0,0.71,0.94,2.64,0,0,0,0,1,0,0
1/12/2018,18,16.1,15.6,0,0.23,0.95,1.77,0,1,0,0,0,0,0
1/12/2018,19,15.7,15,0,0.39,0.96,1.64,0,0,1,0,0,0,0
1/12/2018,20,14.4,13.9,0,0.96,0.95,1.48,0,0,0,0,1,0,0
1/12/2018,21,15.6,15,0,0.83,0.95,1.21,0,0,0,0,1,0,0
1/12/2018,22,14.4,13.9,0,0.95,0.95,1.37,0,0,0,0,1,0,0
1/12/2018,23,14.3,13.925,0,0.94,0.96,2.38,0,0,0,0,1,0,0
1/13/2018,0,13.75,13.45,0,0.93,0.95,3.39,0,0,0,0,1,0,0
1/13/2018,1,13.24,12.84,0,0.77,0.95,3.35,0,1,0,0,0,0,0
1/13/2018,2,12.35,11.825,0,0.67,0.94,2.59,0,1,0,0,0,0,0
1/13/2018,3,12.9,12.32,0,0.86,0.95,2.21,0,0,0,0,1,0,0
1/13/2018,4,13.9,13.3,0,0.98,0.97,3.5,0,0,0,0,1,0,0
1/13/2018,5,13.925,13.225,0,0.73,0.98,6.27,0,1,0,0,0,0,0
1/13/2018,6,13.6,13.05,0,0.42,0.94,4.13,0,1,0,0,0,0,0
1/13/2018,7,12.5,12.2,0,0.18,0.92,5.85,0,1,0,0,0,0,0
1/13/2018,8,11.95,11.4,1,0,0.86,7.86,0,1,0,0,0,0,0
1/13/2018,9,11.86666667,11.7,1,0,0.8,7.39,0,0,0,1,0,0,0
1/13/2018,10,13.35,12.575,1,0,0.71,7.42,0,0,0,1,0,0,0
1/13/2018,11,8.533333333,7.033333333,1,0,0.66,7.58,0,0,0,1,0,0,0
1/13/2018,12,2.2,-1.1,1,0,0.63,6.35,0,0,0,1,0,0,0
1/13/2018,13,0.3,-3.65,1,0,0.6,6.69,0,0,0,1,0,0,0
1/13/2018,14,-2.2,-8.3,1,0,0.57,5.94,1,0,0,0,0,0,0
1/13/2018,15,-2.2,-9.7,1,0,0.56,6.38,1,0,0,0,0,0,0
1/13/2018,16,-1.4,-9.15,1,0,0.57,6.59,1,0,0,0,0,0,0
1/13/2018,17,0,-8.9,0,0,0.59,6.6,1,0,0,0,0,0,0
1/13/2018,18,0.6,-8.9,0,0,0.6,6.65,1,0,0,0,0,0,0
1/13/2018,19,0.6,-8.9,0,0,0.59,7.26,1,0,0,0,0,0,0
1/13/2018,20,-0.6,-9.4,0,0,0.58,6.56,1,0,0,0,0,0,0
1/13/2018,21,-2.2,-11.1,0,0,0.57,6.77,1,0,0,0,0,0,0
1/13/2018,22,-3.9,-11.7,0,0,0.56,6.13,1,0,0,0,0,0,0
1/13/2018,23,-4.4,-12.8,0,0,0.54,6.86,1,0,0,0,0,0,0
1/14/2018,0,-5,-13.3,0,0,0.56,6.24,1,0,0,0,0,0,0
