,date,hour,hourQuarter,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
0,1/1/2018,0,0,-11.1,-20.6,0,0.0,0.6,5.57,1,0,0,0,0,0,0
1,1/1/2018,0,1,-11.1,-20.6,0,0.0,0.6,5.57,1,0,0,0,0,0,0
2,1/1/2018,1,0,-11.7,-20.6,0,0.0,0.61,5.17,1,0,0,0,0,0,0
3,1/1/2018,1,1,-11.7,-20.6,0,0.0,0.61,5.17,1,0,0,0,0,0,0
4,1/1/2018,2,0,-12.2,-20.6,0,0.0,0.62,4.66,1,0,0,0,0,0,0
5,1/1/2018,2,1,-12.2,-20.6,0,0.0,0.62,4.66,1,0,0,0,0,0,0
6,1/1/2018,3,0,-12.2,-20.0,0,0.0,0.62,4.38,1,0,0,0,0,0,0
7,1/1/2018,3,1,-12.2,-20.0,0,0.0,0.62,4.38,1,0,0,0,0,0,0
8,1/1/2018,4,0,-12.8,-20.0,0,0.0,0.62,4.19,1,0,0,0,0,0,0
9,1/1/2018,4,1,-12.8,-20.0,0,0.0,0.62,4.19,1,0,0,0,0,0,0
10,1/1/2018,5,0,-12.8,-20.0,0,0.0,0.62,4.83,1,0,0,0,0,0,0
11,1/1/2018,5,1,-12.8,-20.0,0,0.0,0.62,4.83,1,0,0,0,0,0,0
12,1/1/2018,6,0,-12.8,-20.0,0,0.0,0.63,4.58,1,0,0,0,0,0,0
13,1/1/2018,6,1,-12.8,-20.0,0,0.0,0.63,4.58,1,0,0,0,0,0,0
14,1/1/2018,7,0,-13.3,-20.0,0,0.0,0.64,4.4,1,0,0,0,0,0,0
15,1/1/2018,7,1,-13.3,-20.0,0,0.0,0.64,4.4,1,0,0,0,0,0,0
16,1/1/2018,8,0,-13.3,-20.6,1,0.0,0.65,4.05,1,0,0,0,0,0,0
17,1/1/2018,8,1,-13.3,-20.6,1,0.0,0.65,4.05,1,0,0,0,0,0,0
18,1/1/2018,9,0,-13.3,-20.6,1,0.0,0.62,4.61,1,0,0,0,0,0,0
19,1/1/2018,9,1,-13.3,-20.6,1,0.0,0.62,4.61,1,0,0,0,0,0,0
20,1/1/2018,10,0,-13.9,-20.6,1,0.0,0.57,5.86,1,0,0,0,0,0,0
21,1/1/2018,10,1,-13.9,-20.6,1,0.0,0.57,5.86,1,0,0,0,0,0,0
22,1/1/2018,11,0,-13.9,-20.6,1,0.0,0.52,6.2,1,0,0,0,0,0,0
23,1/1/2018,11,1,-13.9,-20.6,1,0.0,0.52,6.2,1,0,0,0,0,0,0
24,1/1/2018,12,0,-13.9,-20.0,1,0.0,0.49,6.24,1,0,0,0,0,0,0
25,1/1/2018,12,1,-13.9,-20.0,1,0.0,0.49,6.24,1,0,0,0,0,0,0
26,1/1/2018,13,0,-13.3,-19.4,1,0.0,0.45,6.4,1,0,0,0,0,0,0
27,1/1/2018,13,1,-13.3,-19.4,1,0.0,0.45,6.4,1,0,0,0,0,0,0
28,1/1/2018,14,0,-11.7,-19.4,1,0.0,0.42,6.13,1,0,0,0,0,0,0
29,1/1/2018,14,1,-11.7,-19.4,1,0.0,0.42,6.13,1,0,0,0,0,0,0
30,1/1/2018,15,0,-11.1,-20.0,1,0.0,0.39,5.69,1,0,0,0,0,0,0
31,1/1/2018,15,1,-11.1,-20.0,1,0.0,0.39,5.69,1,0,0,0,0,0,0
32,1/1/2018,16,0,-10.0,-20.0,1,0.0,0.39,5.67,1,0,0,0,0,0,0
33,1/1/2018,16,1,-10.0,-20.0,1,0.0,0.39,5.67,1,0,0,0,0,0,0
34,1/1/2018,17,0,-9.4,-20.6,0,0.0,0.41,2.89,1,0,0,0,0,0,0
35,1/1/2018,17,1,-9.4,-20.6,0,0.0,0.41,2.89,1,0,0,0,0,0,0
36,1/1/2018,18,0,-8.3,-20.6,0,0.0,0.42,2.88,1,0,0,0,0,0,0
37,1/1/2018,18,1,-8.3,-20.6,0,0.0,0.42,2.88,1,0,0,0,0,0,0
38,1/1/2018,19,0,-7.8,-20.6,0,0.0,0.45,2.06,1,0,0,0,0,0,0
39,1/1/2018,19,1,-7.8,-20.6,0,0.0,0.45,2.06,1,0,0,0,0,0,0
40,1/1/2018,20,0,-7.8,-21.1,0,0.0,0.48,2.31,1,0,0,0,0,0,0
41,1/1/2018,20,1,-7.8,-21.1,0,0.0,0.48,2.31,1,0,0,0,0,0,0
42,1/1/2018,21,0,-7.8,-20.6,0,0.0,0.5,2.61,1,0,0,0,0,0,0
43,1/1/2018,21,1,-7.8,-20.6,0,0.0,0.5,2.61,1,0,0,0,0,0,0
44,1/1/2018,22,0,-7.8,-21.1,0,0.0,0.55,4.34,1,0,0,0,0,0,0
45,1/1/2018,22,1,-7.8,-21.1,0,0.0,0.55,4.34,1,0,0,0,0,0,0
46,1/1/2018,23,0,-8.3,-20.0,0,0.0,0.6,4.63,1,0,0,0,0,0,0
47,1/1/2018,23,1,-8.3,-20.0,0,0.0,0.6,4.63,1,0,0,0,0,0,0
48,1/2/2018,0,0,-8.3,-20.0,0,0.0,0.61,4.3,1,0,0,0,0,0,0
49,1/2/2018,0,1,-8.3,-20.0,0,0.0,0.61,4.3,1,0,0,0,0,0,0
50,1/2/2018,1,0,-8.3,-18.9,0,0.0,0.6,5.87,1,0,0,0,0,0,0
51,1/2/2018,1,1,-8.3,-18.9,0,0.0,0.6,5.87,1,0,0,0,0,0,0
52,1/2/2018,2,0,-8.3,-17.8,0,0.0,0.59,5.63,1,0,0,0,0,0,0
53,1/2/2018,2,1,-8.3,-17.8,0,0.0,0.59,5.63,1,0,0,0,0,0,0
54,1/2/2018,3,0,-8.9,-16.7,0,0.0,0.59,5.77,1,0,0,0,0,0,0
55,1/2/2018,3,1,-8.9,-16.7,0,0.0,0.59,5.77,1,0,0,0,0,0,0
56,1/2/2018,4,0,-9.4,-16.1,0,0.0,0.6,5.18,1,0,0,0,0,0,0
57,1/2/2018,4,1,-9.4,-16.1,0,0.0,0.6,5.18,1,0,0,0,0,0,0
58,1/2/2018,5,0,-9.4,-16.7,0,0.0,0.61,5.24,1,0,0,0,0,0,0
59,1/2/2018,5,1,-9.4,-16.7,0,0.0,0.61,5.24,1,0,0,0,0,0,0
60,1/2/2018,6,0,-9.4,-17.2,0,0.0,0.63,4.4,1,0,0,0,0,0,0
61,1/2/2018,6,1,-9.4,-17.2,0,0.0,0.63,4.4,1,0,0,0,0,0,0
62,1/2/2018,7,0,-10.0,-17.2,0,0.0,0.64,4.66,0,0,0,1,0,0,0
63,1/2/2018,7,1,-10.0,-17.2,0,0.0,0.64,4.66,0,0,0,1,0,0,0
64,1/2/2018,8,0,-10.0,-17.2,1,0.0,0.65,4.46,1,0,0,0,0,0,0
65,1/2/2018,8,1,-10.0,-17.2,1,0.0,0.65,4.46,1,0,0,0,0,0,0
66,1/2/2018,9,0,-10.6,-17.2,1,0.0,0.62,5.27,1,0,0,0,0,0,0
67,1/2/2018,9,1,-10.6,-17.2,1,0.0,0.62,5.27,1,0,0,0,0,0,0
68,1/2/2018,10,0,-11.0,-17.0,1,0.0,0.59,4.98,1,0,0,0,0,0,0
69,1/2/2018,10,1,-11.0,-17.0,1,0.0,0.59,4.98,1,0,0,0,0,0,0
70,1/2/2018,11,0,-10.6,-17.2,1,0.0,0.56,5.39,1,0,0,0,0,0,0
71,1/2/2018,11,1,-10.6,-17.2,1,0.0,0.56,5.39,1,0,0,0,0,0,0
72,1/2/2018,12,0,-10.6,-16.7,1,0.0,0.54,5.88,1,0,0,0,0,0,0
73,1/2/2018,12,1,-10.6,-16.7,1,0.0,0.54,5.88,1,0,0,0,0,0,0
74,1/2/2018,13,0,-10.0,-16.7,1,0.0,0.51,5.55,1,0,0,0,0,0,0
75,1/2/2018,13,1,-10.0,-16.7,1,0.0,0.51,5.55,1,0,0,0,0,0,0
76,1/2/2018,14,0,-8.9,-16.1,1,0.0,0.49,5.26,1,0,0,0,0,0,0
77,1/2/2018,14,1,-8.9,-16.1,1,0.0,0.49,5.26,1,0,0,0,0,0,0
78,1/2/2018,15,0,-7.8,-15.6,1,0.0,0.48,4.82,1,0,0,0,0,0,0
79,1/2/2018,15,1,-7.8,-15.6,1,0.0,0.48,4.82,1,0,0,0,0,0,0
80,1/2/2018,16,0,-6.1,-15.0,1,0.0,0.49,5.14,1,0,0,0,0,0,0
81,1/2/2018,16,1,-6.1,-15.0,1,0.0,0.49,5.14,1,0,0,0,0,0,0
82,1/2/2018,17,0,-5.0,-14.4,0,0.0,0.52,5.07,1,0,0,0,0,0,0
83,1/2/2018,17,1,-5.0,-14.4,0,0.0,0.52,5.07,1,0,0,0,0,0,0
84,1/2/2018,18,0,-3.9,-14.4,0,0.0,0.54,4.74,1,0,0,0,0,0,0
85,1/2/2018,18,1,-3.9,-14.4,0,0.0,0.54,4.74,1,0,0,0,0,0,0
86,1/2/2018,19,0,-3.3,-14.4,0,0.0,0.55,5.02,1,0,0,0,0,0,0
87,1/2/2018,19,1,-3.3,-14.4,0,0.0,0.55,5.02,1,0,0,0,0,0,0
88,1/2/2018,20,0,-3.9,-13.9,0,0.0,0.56,5.61,1,0,0,0,0,0,0
89,1/2/2018,20,1,-3.9,-13.9,0,0.0,0.56,5.61,1,0,0,0,0,0,0
90,1/2/2018,21,0,-4.4,-13.9,0,0.0,0.57,5.26,1,0,0,0,0,0,0
91,1/2/2018,21,1,-4.4,-13.9,0,0.0,0.57,5.26,1,0,0,0,0,0,0
92,1/2/2018,22,0,-4.4,-14.4,0,0.0,0.56,3.64,1,0,0,0,0,0,0
93,1/2/2018,22,1,-4.4,-14.4,0,0.0,0.56,3.64,1,0,0,0,0,0,0
94,1/2/2018,23,0,-5.0,-14.4,0,0.0,0.56,2.88,1,0,0,0,0,0,0
95,1/2/2018,23,1,-5.0,-14.4,0,0.0,0.56,2.88,1,0,0,0,0,0,0
96,1/3/2018,0,0,-5.6,-15.0,0,0.0,0.57,3.3,1,0,0,0,0,0,0
97,1/3/2018,0,1,-5.6,-15.0,0,0.0,0.57,3.3,1,0,0,0,0,0,0
98,1/3/2018,1,0,-6.7,-15.0,0,0.0,0.57,2.35,1,0,0,0,0,0,0
99,1/3/2018,1,1,-6.7,-15.0,0,0.0,0.57,2.35,1,0,0,0,0,0,0
100,1/3/2018,2,0,-7.2,-15.6,0,0.0,0.59,2.49,1,0,0,0,0,0,0
101,1/3/2018,2,1,-7.2,-15.6,0,0.0,0.59,2.49,1,0,0,0,0,0,0
102,1/3/2018,3,0,-7.2,-16.1,0,0.0,0.59,2.58,1,0,0,0,0,0,0
103,1/3/2018,3,1,-7.2,-16.1,0,0.0,0.59,2.58,1,0,0,0,0,0,0
104,1/3/2018,4,0,-7.2,-16.7,0,0.0,0.59,1.69,1,0,0,0,0,0,0
105,1/3/2018,4,1,-7.2,-16.7,0,0.0,0.59,1.69,1,0,0,0,0,0,0
106,1/3/2018,5,0,-7.2,-16.1,0,0.0,0.59,1.36,1,0,0,0,0,0,0
107,1/3/2018,5,1,-7.2,-16.1,0,0.0,0.59,1.36,1,0,0,0,0,0,0
108,1/3/2018,6,0,-7.2,-16.7,0,0.0,0.6,0.78,1,0,0,0,0,0,0
109,1/3/2018,6,1,-7.2,-16.7,0,0.0,0.6,0.78,1,0,0,0,0,0,0
110,1/3/2018,7,0,-8.3,-16.7,0,0.0,0.62,0.76,1,0,0,0,0,0,0
111,1/3/2018,7,1,-8.3,-16.7,0,0.0,0.62,0.76,1,0,0,0,0,0,0
112,1/3/2018,8,0,-8.3,-16.7,1,0.0,0.63,0.77,1,0,0,0,0,0,0
113,1/3/2018,8,1,-8.3,-16.7,1,0.0,0.63,0.77,1,0,0,0,0,0,0
114,1/3/2018,9,0,-8.3,-17.2,1,0.0,0.56,1.5,1,0,0,0,0,0,0
115,1/3/2018,9,1,-8.3,-17.2,1,0.0,0.56,1.5,1,0,0,0,0,0,0
116,1/3/2018,10,0,-8.3,-17.8,1,0.0,0.48,1.44,1,0,0,0,0,0,0
117,1/3/2018,10,1,-8.3,-17.8,1,0.0,0.48,1.44,1,0,0,0,0,0,0
118,1/3/2018,11,0,-8.3,-17.8,1,0.0,0.43,1.0,1,0,0,0,0,0,0
119,1/3/2018,11,1,-8.3,-17.8,1,0.0,0.43,1.0,1,0,0,0,0,0,0
120,1/3/2018,12,0,-8.3,-18.3,1,0.0,0.4,0.62,1,0,0,0,0,0,0
121,1/3/2018,12,1,-8.3,-18.3,1,0.0,0.4,0.62,1,0,0,0,0,0,0
122,1/3/2018,13,0,-7.8,-17.8,1,0.0,0.38,0.61,1,0,0,0,0,0,0
123,1/3/2018,13,1,-7.8,-17.8,1,0.0,0.38,0.61,1,0,0,0,0,0,0
124,1/3/2018,14,0,-7.2,-18.3,1,0.0,0.37,0.84,1,0,0,0,0,0,0
125,1/3/2018,14,1,-7.2,-18.3,1,0.0,0.37,0.84,1,0,0,0,0,0,0
126,1/3/2018,15,0,-5.6,-17.2,1,0.0,0.37,0.55,1,0,0,0,0,0,0
127,1/3/2018,15,1,-5.6,-17.2,1,0.0,0.37,0.55,1,0,0,0,0,0,0
128,1/3/2018,16,0,-3.9,-16.7,1,0.0,0.38,0.4,1,0,0,0,0,0,0
129,1/3/2018,16,1,-3.9,-16.7,1,0.0,0.38,0.4,1,0,0,0,0,0,0
130,1/3/2018,17,0,-2.8,-16.7,0,0.0,0.45,0.52,1,0,0,0,0,0,0
131,1/3/2018,17,1,-2.8,-16.7,0,0.0,0.45,0.52,1,0,0,0,0,0,0
132,1/3/2018,18,0,-1.7,-17.8,0,0.0,0.5,0.29,0,0,0,1,0,0,0
133,1/3/2018,18,1,-1.7,-17.8,0,0.0,0.5,0.29,0,0,0,1,0,0,0
134,1/3/2018,19,0,-1.7,-16.7,0,0.0,0.53,0.38,0,0,0,1,0,0,0
135,1/3/2018,19,1,-1.7,-16.7,0,0.0,0.53,0.38,0,0,0,1,0,0,0
136,1/3/2018,20,0,-1.7,-16.7,0,0.0,0.55,0.4,1,0,0,0,0,0,0
137,1/3/2018,20,1,-1.7,-16.7,0,0.0,0.55,0.4,1,0,0,0,0,0,0
138,1/3/2018,21,0,-2.2,-15.0,0,0.0,0.58,0.49,0,0,0,1,0,0,0
139,1/3/2018,21,1,-2.2,-15.0,0,0.0,0.58,0.49,0,0,0,1,0,0,0
140,1/3/2018,22,0,-2.8,-13.9,0,0.0,0.6,0.67,0,0,0,1,0,0,0
141,1/3/2018,22,1,-2.8,-13.9,0,0.0,0.6,0.67,0,0,0,1,0,0,0
142,1/3/2018,23,0,-2.8,-15.6,0,0.0,0.59,2.01,0,0,0,1,0,0,0
143,1/3/2018,23,1,-2.8,-15.6,0,0.0,0.59,2.01,0,0,0,1,0,0,0
144,1/4/2018,0,0,-2.2,-16.7,0,0.0,0.58,2.5,0,1,0,0,0,0,0
145,1/4/2018,0,1,-2.2,-16.7,0,0.0,0.58,2.5,0,1,0,0,0,0,0
146,1/4/2018,1,0,-1.7,-11.7,0,0.0,0.57,3.26,0,1,0,0,0,0,0
147,1/4/2018,1,1,-1.7,-11.7,0,0.0,0.57,3.26,0,1,0,0,0,0,0
148,1/4/2018,2,0,-2.2,-11.1,0,0.0,0.56,4.43,0,1,0,0,0,0,0
149,1/4/2018,2,1,-2.2,-11.1,0,0.0,0.56,4.43,0,1,0,0,0,0,0
150,1/4/2018,3,0,-1.7,-11.1,0,0.0,0.53,4.74,0,1,0,0,0,0,0
151,1/4/2018,3,1,-1.7,-11.1,0,0.0,0.53,4.74,0,1,0,0,0,0,0
152,1/4/2018,4,0,-1.7,-11.7,0,0.0,0.53,6.08,0,1,0,0,0,0,0
153,1/4/2018,4,1,-1.7,-11.7,0,0.0,0.53,6.08,0,1,0,0,0,0,0
154,1/4/2018,5,0,-2.2,-14.4,0,0.0,0.55,7.03,0,1,0,0,0,0,0
155,1/4/2018,5,1,-2.2,-14.4,0,0.0,0.55,7.03,0,1,0,0,0,0,0
156,1/4/2018,6,0,-2.2,-11.4,0,0.0,0.69,7.62,0,0,1,0,0,0,0
157,1/4/2018,6,1,-2.2,-11.4,0,0.0,0.69,7.62,0,0,1,0,0,0,0
158,1/4/2018,7,0,-2.1,-13.95,0,0.0,0.83,7.59,0,0,1,0,0,0,0
159,1/4/2018,7,1,-2.1,-13.95,0,0.0,0.83,7.59,0,0,1,0,0,0,0
160,1/4/2018,8,0,-2.2,-13.3,1,0.0,0.86,8.42,0,0,1,0,0,0,0
161,1/4/2018,8,1,-2.2,-13.3,1,0.0,0.86,8.42,0,0,1,0,0,0,0
162,1/4/2018,9,0,-2.8,-12.8,1,0.04,0.88,8.92,0,0,1,0,0,0,0
163,1/4/2018,9,1,-2.8,-12.8,1,0.04,0.88,8.92,0,0,1,0,0,0,0
164,1/4/2018,10,0,-3.866666667,-8.533333333,1,0.07,0.89,9.34,0,0,1,0,0,0,0
165,1/4/2018,10,1,-3.866666667,-8.533333333,1,0.07,0.89,9.34,0,0,1,0,0,0,0
166,1/4/2018,11,0,-4.4,-6.95,1,0.05,0.9,9.91,0,0,1,0,0,0,0
167,1/4/2018,11,1,-4.4,-6.95,1,0.05,0.9,9.91,0,0,1,0,0,0,0
168,1/4/2018,12,0,-4.2,-6.35,1,0.06,0.9,10.53,0,0,1,0,0,0,0
169,1/4/2018,12,1,-4.2,-6.35,1,0.06,0.9,10.53,0,0,1,0,0,0,0
170,1/4/2018,13,0,-5.6,-7.2,1,0.06,0.9,10.58,0,0,1,0,0,0,0
171,1/4/2018,13,1,-5.6,-7.2,1,0.06,0.9,10.58,0,0,1,0,0,0,0
172,1/4/2018,14,0,-5.733333332999999,-6.8,1,0.0,0.9,11.09,0,0,1,0,0,0,0
173,1/4/2018,14,1,-5.733333332999999,-6.8,1,0.0,0.9,11.09,0,0,1,0,0,0,0
174,1/4/2018,15,0,-5.0,-6.5,1,0.0,0.89,10.93,0,0,1,0,0,0,0
175,1/4/2018,15,1,-5.0,-6.5,1,0.0,0.89,10.93,0,0,1,0,0,0,0
176,1/4/2018,16,0,-5.0,-6.1,1,0.0,0.87,11.01,0,1,0,0,0,0,0
177,1/4/2018,16,1,-5.0,-6.1,1,0.0,0.87,11.01,0,1,0,0,0,0,0
178,1/4/2018,17,0,-4.2,-6.05,0,0.0,0.84,10.98,0,1,0,0,0,0,0
179,1/4/2018,17,1,-4.2,-6.05,0,0.0,0.84,10.98,0,1,0,0,0,0,0
180,1/4/2018,18,0,-5.0,-6.8,0,0.0,0.82,10.38,0,1,0,0,0,0,0
181,1/4/2018,18,1,-5.0,-6.8,0,0.0,0.82,10.38,0,1,0,0,0,0,0
182,1/4/2018,19,0,-5.0,-6.7,0,0.0,0.77,9.7,0,1,0,0,0,0,0
183,1/4/2018,19,1,-5.0,-6.7,0,0.0,0.77,9.7,0,1,0,0,0,0,0
184,1/4/2018,20,0,-4.5,-7.766666667000001,0,0.0,0.73,9.2,0,0,0,1,0,0,0
185,1/4/2018,20,1,-4.5,-7.766666667000001,0,0.0,0.73,9.2,0,0,0,1,0,0,0
186,1/4/2018,21,0,-4.025,-8.6,0,0.0,0.69,8.98,0,0,0,1,0,0,0
187,1/4/2018,21,1,-4.025,-8.6,0,0.0,0.69,8.98,0,0,0,1,0,0,0
188,1/4/2018,22,0,-3.3,-10.0,0,0.0,0.68,9.15,0,1,0,0,0,0,0
189,1/4/2018,22,1,-3.3,-10.0,0,0.0,0.68,9.15,0,1,0,0,0,0,0
190,1/4/2018,23,0,-3.3,-10.6,0,0.0,0.66,9.6,0,1,0,0,0,0,0
191,1/4/2018,23,1,-3.3,-10.6,0,0.0,0.66,9.6,0,1,0,0,0,0,0
192,1/5/2018,0,0,-4.4,-12.2,0,0.0,0.64,8.81,0,1,0,0,0,0,0
193,1/5/2018,0,1,-4.4,-12.2,0,0.0,0.64,8.81,0,1,0,0,0,0,0
194,1/5/2018,1,0,-5.0,-13.3,0,0.0,0.65,8.45,0,0,0,1,0,0,0
195,1/5/2018,1,1,-5.0,-13.3,0,0.0,0.65,8.45,0,0,0,1,0,0,0
196,1/5/2018,2,0,-5.6,-13.9,0,0.0,0.63,8.55,1,0,0,0,0,0,0
197,1/5/2018,2,1,-5.6,-13.9,0,0.0,0.63,8.55,1,0,0,0,0,0,0
198,1/5/2018,3,0,-6.1,-14.4,0,0.0,0.63,8.95,1,0,0,0,0,0,0
199,1/5/2018,3,1,-6.1,-14.4,0,0.0,0.63,8.95,1,0,0,0,0,0,0
200,1/5/2018,4,0,-7.2,-15.6,0,0.0,0.61,8.19,1,0,0,0,0,0,0
201,1/5/2018,4,1,-7.2,-15.6,0,0.0,0.61,8.19,1,0,0,0,0,0,0
202,1/5/2018,5,0,-8.3,-16.7,0,0.0,0.61,7.74,1,0,0,0,0,0,0
203,1/5/2018,5,1,-8.3,-16.7,0,0.0,0.61,7.74,1,0,0,0,0,0,0
204,1/5/2018,6,0,-9.4,-16.7,0,0.0,0.6,8.03,1,0,0,0,0,0,0
205,1/5/2018,6,1,-9.4,-16.7,0,0.0,0.6,8.03,1,0,0,0,0,0,0
206,1/5/2018,7,0,-10.0,-17.8,0,0.0,0.59,7.97,1,0,0,0,0,0,0
207,1/5/2018,7,1,-10.0,-17.8,0,0.0,0.59,7.97,1,0,0,0,0,0,0
208,1/5/2018,8,0,-10.6,-18.9,1,0.0,0.58,7.68,1,0,0,0,0,0,0
209,1/5/2018,8,1,-10.6,-18.9,1,0.0,0.58,7.68,1,0,0,0,0,0,0
210,1/5/2018,9,0,-11.1,-19.4,1,0.0,0.56,8.25,1,0,0,0,0,0,0
211,1/5/2018,9,1,-11.1,-19.4,1,0.0,0.56,8.25,1,0,0,0,0,0,0
212,1/5/2018,10,0,-11.7,-19.4,1,0.0,0.53,9.12,1,0,0,0,0,0,0
213,1/5/2018,10,1,-11.7,-19.4,1,0.0,0.53,9.12,1,0,0,0,0,0,0
214,1/5/2018,11,0,-12.2,-20.6,1,0.0,0.51,9.24,1,0,0,0,0,0,0
215,1/5/2018,11,1,-12.2,-20.6,1,0.0,0.51,9.24,1,0,0,0,0,0,0
216,1/5/2018,12,0,-12.8,-21.1,1,0.0,0.49,8.89,1,0,0,0,0,0,0
217,1/5/2018,12,1,-12.8,-21.1,1,0.0,0.49,8.89,1,0,0,0,0,0,0
218,1/5/2018,13,0,-12.8,-21.1,1,0.0,0.47,9.56,1,0,0,0,0,0,0
219,1/5/2018,13,1,-12.8,-21.1,1,0.0,0.47,9.56,1,0,0,0,0,0,0
220,1/5/2018,14,0,-11.7,-21.1,1,0.0,0.45,9.26,1,0,0,0,0,0,0
221,1/5/2018,14,1,-11.7,-21.1,1,0.0,0.45,9.26,1,0,0,0,0,0,0
222,1/5/2018,15,0,-11.1,-21.7,1,0.0,0.43,9.6,1,0,0,0,0,0,0
223,1/5/2018,15,1,-11.1,-21.7,1,0.0,0.43,9.6,1,0,0,0,0,0,0
224,1/5/2018,16,0,-10.6,-21.7,1,0.0,0.42,8.25,1,0,0,0,0,0,0
225,1/5/2018,16,1,-10.6,-21.7,1,0.0,0.42,8.25,1,0,0,0,0,0,0
226,1/5/2018,17,0,-10.0,-21.7,0,0.0,0.43,6.92,1,0,0,0,0,0,0
227,1/5/2018,17,1,-10.0,-21.7,0,0.0,0.43,6.92,1,0,0,0,0,0,0
228,1/5/2018,18,0,-9.4,-21.7,0,0.0,0.43,7.14,1,0,0,0,0,0,0
229,1/5/2018,18,1,-9.4,-21.7,0,0.0,0.43,7.14,1,0,0,0,0,0,0
230,1/5/2018,19,0,-9.4,-22.2,0,0.0,0.43,7.87,1,0,0,0,0,0,0
231,1/5/2018,19,1,-9.4,-22.2,0,0.0,0.43,7.87,1,0,0,0,0,0,0
232,1/5/2018,20,0,-8.9,-22.2,0,0.0,0.43,8.04,1,0,0,0,0,0,0
233,1/5/2018,20,1,-8.9,-22.2,0,0.0,0.43,8.04,1,0,0,0,0,0,0
234,1/5/2018,21,0,-9.4,-22.2,0,0.0,0.44,7.85,1,0,0,0,0,0,0
235,1/5/2018,21,1,-9.4,-22.2,0,0.0,0.44,7.85,1,0,0,0,0,0,0
236,1/5/2018,22,0,-10.0,-21.7,0,0.0,0.45,7.96,1,0,0,0,0,0,0
237,1/5/2018,22,1,-10.0,-21.7,0,0.0,0.45,7.96,1,0,0,0,0,0,0
238,1/5/2018,23,0,-10.0,-22.2,0,0.0,0.46,7.69,1,0,0,0,0,0,0
239,1/5/2018,23,1,-10.0,-22.2,0,0.0,0.46,7.69,1,0,0,0,0,0,0
240,1/6/2018,0,0,-10.6,-22.8,0,0.0,0.46,7.26,1,0,0,0,0,0,0
241,1/6/2018,0,1,-10.6,-22.8,0,0.0,0.46,7.26,1,0,0,0,0,0,0
242,1/6/2018,1,0,-11.1,-22.8,0,0.0,0.47,8.04,1,0,0,0,0,0,0
243,1/6/2018,1,1,-11.1,-22.8,0,0.0,0.47,8.04,1,0,0,0,0,0,0
244,1/6/2018,2,0,-11.7,-22.8,0,0.0,0.47,6.92,1,0,0,0,0,0,0
245,1/6/2018,2,1,-11.7,-22.8,0,0.0,0.47,6.92,1,0,0,0,0,0,0
246,1/6/2018,3,0,-11.7,-23.3,0,0.0,0.47,7.0,1,0,0,0,0,0,0
247,1/6/2018,3,1,-11.7,-23.3,0,0.0,0.47,7.0,1,0,0,0,0,0,0
248,1/6/2018,4,0,-12.2,-22.8,0,0.0,0.48,7.2,1,0,0,0,0,0,0
249,1/6/2018,4,1,-12.2,-22.8,0,0.0,0.48,7.2,1,0,0,0,0,0,0
250,1/6/2018,5,0,-12.2,-22.8,0,0.0,0.51,7.12,1,0,0,0,0,0,0
251,1/6/2018,5,1,-12.2,-22.8,0,0.0,0.51,7.12,1,0,0,0,0,0,0
252,1/6/2018,6,0,-12.8,-22.8,0,0.0,0.55,5.57,1,0,0,0,0,0,0
253,1/6/2018,6,1,-12.8,-22.8,0,0.0,0.55,5.57,1,0,0,0,0,0,0
254,1/6/2018,7,0,-12.8,-22.8,0,0.0,0.57,6.21,1,0,0,0,0,0,0
255,1/6/2018,7,1,-12.8,-22.8,0,0.0,0.57,6.21,1,0,0,0,0,0,0
256,1/6/2018,8,0,-12.8,-23.3,1,0.0,0.56,6.51,1,0,0,0,0,0,0
257,1/6/2018,8,1,-12.8,-23.3,1,0.0,0.56,6.51,1,0,0,0,0,0,0
258,1/6/2018,9,0,-12.8,-22.8,1,0.0,0.53,6.51,1,0,0,0,0,0,0
259,1/6/2018,9,1,-12.8,-22.8,1,0.0,0.53,6.51,1,0,0,0,0,0,0
260,1/6/2018,10,0,-13.3,-20.6,1,0.0,0.47,7.45,1,0,0,0,0,0,0
261,1/6/2018,10,1,-13.3,-20.6,1,0.0,0.47,7.45,1,0,0,0,0,0,0
262,1/6/2018,11,0,-13.3,-20.6,1,0.0,0.43,7.73,1,0,0,0,0,0,0
263,1/6/2018,11,1,-13.3,-20.6,1,0.0,0.43,7.73,1,0,0,0,0,0,0
264,1/6/2018,12,0,-13.3,-21.1,1,0.0,0.41,7.51,1,0,0,0,0,0,0
265,1/6/2018,12,1,-13.3,-21.1,1,0.0,0.41,7.51,1,0,0,0,0,0,0
266,1/6/2018,13,0,-13.3,-21.1,1,0.0,0.39,7.1,1,0,0,0,0,0,0
267,1/6/2018,13,1,-13.3,-21.1,1,0.0,0.39,7.1,1,0,0,0,0,0,0
268,1/6/2018,14,0,-12.8,-22.2,1,0.0,0.39,7.99,1,0,0,0,0,0,0
269,1/6/2018,14,1,-12.8,-22.2,1,0.0,0.39,7.99,1,0,0,0,0,0,0
270,1/6/2018,15,0,-12.2,-24.4,1,0.0,0.38,7.99,1,0,0,0,0,0,0
271,1/6/2018,15,1,-12.2,-24.4,1,0.0,0.38,7.99,1,0,0,0,0,0,0
