date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,,,,
2018-01-01,1,5,0,0,,,,
2018-01-01,2,0,0,0,,,,
2018-01-01,3,0,0,0,,,,
2018-01-01,4,0,1,0,,,,
2018-01-01,5,0,0,0,,,,
2018-01-01,6,0,0,0,,,,
2018-01-01,7,0,0,0,,,,
2018-01-01,8,0,1,0,,,,
2018-01-01,9,1,0,0,,,,
2018-01-01,10,0,0,0,,,,
2018-01-01,11,0,1,0,,,,
2018-01-01,12,0,0,0,,,,
2018-01-01,13,2,3,0,,,,
2018-01-01,14,1,1,0,,,,
2018-01-01,15,1,3,0,,,,
2018-01-01,16,2,4,0,,,,
2018-01-01,17,2,1,0,,,,
2018-01-01,18,1,2,0,,,,
2018-01-01,19,1,0,0,,,,
2018-01-01,20,0,0,0,,,,
2018-01-01,21,2,0,0,,,,
2018-01-01,22,0,2,0,,,,
2018-01-01,23,0,0,0,,,,
2018-01-02,0,0,0,1,0.0,0.0,,
2018-01-02,1,0,0,1,5.0,0.0,,
2018-01-02,2,0,0,1,0.0,0.0,,
2018-01-02,3,0,0,1,0.0,0.0,,
2018-01-02,4,0,0,1,0.0,1.0,,
2018-01-02,5,0,2,1,0.0,0.0,,
2018-01-02,6,0,1,1,0.0,0.0,,
2018-01-02,7,1,3,1,0.0,0.0,,
2018-01-02,8,7,7,1,0.0,1.0,,
2018-01-02,9,3,7,1,1.0,0.0,,
2018-01-02,10,4,11,1,0.0,0.0,,
2018-01-02,11,3,1,1,0.0,1.0,,
2018-01-02,12,5,5,1,0.0,0.0,,
2018-01-02,13,1,5,1,2.0,3.0,,
2018-01-02,14,2,9,1,1.0,1.0,,
2018-01-02,15,4,1,1,1.0,3.0,,
2018-01-02,16,9,11,1,2.0,4.0,,
2018-01-02,17,16,7,1,2.0,1.0,,
2018-01-02,18,16,11,1,1.0,2.0,,
2018-01-02,19,8,2,1,1.0,0.0,,
2018-01-02,20,3,2,1,0.0,0.0,,
2018-01-02,21,0,0,1,2.0,0.0,,
2018-01-02,22,1,1,1,0.0,2.0,,
2018-01-02,23,1,1,1,0.0,0.0,,
2018-01-03,0,2,0,2,0.0,0.0,,
2018-01-03,1,0,0,2,2.5,0.0,,
2018-01-03,2,0,0,2,0.0,0.0,,
2018-01-03,3,0,0,2,0.0,0.0,,
2018-01-03,4,0,0,2,0.0,0.5,,
2018-01-03,5,1,0,2,0.0,1.0,,
2018-01-03,6,1,3,2,0.0,0.5,,
2018-01-03,7,0,7,2,0.5,1.5,,
2018-01-03,8,7,4,2,3.5,4.0,,
2018-01-03,9,7,17,2,2.0,3.5,,
2018-01-03,10,5,11,2,2.0,5.5,,
2018-01-03,11,6,4,2,1.5,1.0,,
2018-01-03,12,5,11,2,2.5,2.5,,
2018-01-03,13,2,4,2,1.5,4.0,,
2018-01-03,14,8,11,2,1.5,5.0,,
2018-01-03,15,6,3,2,2.5,2.0,,
2018-01-03,16,2,5,2,5.5,7.5,,
2018-01-03,17,21,19,2,9.0,4.0,,
2018-01-03,18,20,10,2,8.5,6.5,,
2018-01-03,19,9,2,2,4.5,1.0,,
2018-01-03,20,7,4,2,1.5,1.0,,
2018-01-03,21,4,2,2,1.0,0.0,,
2018-01-03,22,0,0,2,0.5,1.5,,
2018-01-03,23,0,1,2,0.5,0.5,,
2018-01-04,0,2,0,3,0.6666666666666666,0.0,,
2018-01-04,1,0,0,3,1.6666666666666667,0.0,,
2018-01-04,2,0,0,3,0.0,0.0,,
2018-01-04,3,1,1,3,0.0,0.0,,
2018-01-04,4,0,0,3,0.0,0.3333333333333333,,
2018-01-04,5,0,1,3,0.3333333333333333,0.6666666666666666,,
2018-01-04,6,1,0,3,0.3333333333333333,1.3333333333333333,,
2018-01-04,7,0,0,3,0.3333333333333333,3.3333333333333335,,
2018-01-04,8,0,1,3,4.666666666666667,4.0,,
2018-01-04,9,0,0,3,3.6666666666666665,8.0,,
2018-01-04,10,0,1,3,3.0,7.333333333333333,,
2018-01-04,11,0,0,3,3.0,2.0,,
2018-01-04,12,0,0,3,3.3333333333333335,5.333333333333333,,
2018-01-04,13,1,0,3,1.6666666666666667,4.0,,
2018-01-04,14,0,0,3,3.6666666666666665,7.0,,
2018-01-04,15,1,1,3,3.6666666666666665,2.3333333333333335,,
2018-01-04,16,0,0,3,4.333333333333333,6.666666666666667,,
2018-01-04,17,0,2,3,13.0,9.0,,
2018-01-04,18,0,1,3,12.333333333333334,7.666666666666667,,
2018-01-04,19,1,0,3,6.0,1.3333333333333333,,
2018-01-04,20,0,0,3,3.3333333333333335,2.0,,
2018-01-04,21,0,0,3,2.0,0.6666666666666666,,
2018-01-04,22,1,0,3,0.3333333333333333,1.0,,
2018-01-04,23,1,0,3,0.3333333333333333,0.6666666666666666,,
2018-01-05,0,0,0,4,1.0,0.0,,
2018-01-05,1,0,0,4,1.25,0.0,,
2018-01-05,2,0,0,4,0.0,0.0,,
2018-01-05,3,0,0,4,0.25,0.25,,
2018-01-05,4,0,0,4,0.0,0.25,,
2018-01-05,5,0,0,4,0.25,0.75,,
2018-01-05,6,0,0,4,0.5,1.0,,
2018-01-05,7,0,1,4,0.25,2.5,,
2018-01-05,8,1,0,4,3.5,3.25,,
2018-01-05,9,2,4,4,2.75,6.0,,
2018-01-05,10,0,3,4,2.25,5.75,,
2018-01-05,11,1,2,4,2.25,1.5,,
2018-01-05,12,2,1,4,2.5,4.0,,
2018-01-05,13,2,1,4,1.5,3.0,,
2018-01-05,14,2,0,4,2.75,5.25,,
2018-01-05,15,0,0,4,3.0,2.0,,
2018-01-05,16,2,2,4,3.25,5.0,,
2018-01-05,17,5,1,4,9.75,7.25,,
2018-01-05,18,1,0,4,9.25,6.0,,
2018-01-05,19,0,1,4,4.75,1.0,,
2018-01-05,20,2,1,4,2.5,1.5,,
2018-01-05,21,0,0,4,1.5,0.5,,
2018-01-05,22,0,1,4,0.5,0.75,,
2018-01-05,23,2,1,4,0.5,0.5,,
2018-01-06,0,0,0,5,,,,
2018-01-06,1,1,0,5,,,,
2018-01-06,2,0,0,5,,,,
2018-01-06,3,0,0,5,,,,
2018-01-06,4,0,0,5,,,,
2018-01-06,5,0,0,5,,,,
2018-01-06,6,0,0,5,,,,
2018-01-06,7,0,0,5,,,,
2018-01-06,8,0,0,5,,,,
2018-01-06,9,0,1,5,,,,
2018-01-06,10,0,3,5,,,,
2018-01-06,11,0,0,5,,,,
2018-01-06,12,2,4,5,,,,
2018-01-06,13,7,2,5,,,,
2018-01-06,14,0,2,5,,,,
2018-01-06,15,3,1,5,,,,
2018-01-06,16,0,1,5,,,,
2018-01-06,17,0,3,5,,,,
2018-01-06,18,0,1,5,,,,
2018-01-06,19,0,0,5,,,,
2018-01-06,20,0,0,5,,,,
2018-01-06,21,0,0,5,,,,
2018-01-06,22,0,0,5,,,,
2018-01-06,23,0,0,5,,,,
2018-01-07,0,1,0,6,0.0,0.0,,
2018-01-07,1,0,0,6,1.0,0.0,,
2018-01-07,2,0,0,6,0.0,0.0,,
2018-01-07,3,0,0,6,0.0,0.0,,
2018-01-07,4,0,0,6,0.0,0.0,,
2018-01-07,5,0,0,6,0.0,0.0,,
2018-01-07,6,0,0,6,0.0,0.0,,
2018-01-07,7,0,0,6,0.0,0.0,,
2018-01-07,8,2,2,6,0.0,0.0,,
2018-01-07,9,0,6,6,0.0,1.0,,
2018-01-07,10,1,2,6,0.0,3.0,,
2018-01-07,11,3,3,6,0.0,0.0,,
2018-01-07,12,1,2,6,2.0,4.0,,
2018-01-07,13,2,1,6,7.0,2.0,,
