date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,,,,
2018-01-01,1,1,0,0,,,,
2018-01-01,2,0,0,0,,,,
2018-01-01,3,0,0,0,,,,
2018-01-01,4,1,0,0,,,,
2018-01-01,5,0,0,0,,,,
2018-01-01,6,0,1,0,,,,
2018-01-01,7,0,0,0,,,,
2018-01-01,8,0,0,0,,,,
2018-01-01,9,0,0,0,,,,
2018-01-01,10,1,1,0,,,,
2018-01-01,11,0,0,0,,,,
2018-01-01,12,1,1,0,,,,
2018-01-01,13,1,3,0,,,,
2018-01-01,14,1,2,0,,,,
2018-01-01,15,1,1,0,,,,
2018-01-01,16,3,2,0,,,,
2018-01-01,17,1,4,0,,,,
2018-01-01,18,0,0,0,,,,
2018-01-01,19,0,1,0,,,,
2018-01-01,20,0,1,0,,,,
2018-01-01,21,0,0,0,,,,
2018-01-01,22,0,0,0,,,,
2018-01-01,23,0,0,0,,,,
2018-01-02,0,0,0,1,0.0,0.0,,
2018-01-02,1,0,0,1,1.0,0.0,,
2018-01-02,2,0,0,1,0.0,0.0,,
2018-01-02,3,0,0,1,0.0,0.0,,
2018-01-02,4,1,0,1,1.0,0.0,,
2018-01-02,5,1,1,1,0.0,0.0,,
2018-01-02,6,1,3,1,0.0,1.0,,
2018-01-02,7,4,3,1,0.0,0.0,,
2018-01-02,8,6,1,1,0.0,0.0,,
2018-01-02,9,6,5,1,0.0,0.0,,
2018-01-02,10,5,0,1,1.0,1.0,,
2018-01-02,11,4,3,1,0.0,0.0,,
2018-01-02,12,4,2,1,1.0,1.0,,
2018-01-02,13,2,1,1,1.0,3.0,,
2018-01-02,14,6,5,1,1.0,2.0,,
2018-01-02,15,1,5,1,1.0,1.0,,
2018-01-02,16,2,3,1,3.0,2.0,,
2018-01-02,17,4,4,1,1.0,4.0,,
2018-01-02,18,4,7,1,0.0,0.0,,
2018-01-02,19,2,8,1,0.0,1.0,,
2018-01-02,20,1,2,1,0.0,1.0,,
2018-01-02,21,1,3,1,0.0,0.0,,
2018-01-02,22,0,0,1,0.0,0.0,,
2018-01-02,23,1,0,1,0.0,0.0,,
2018-01-03,0,1,0,2,0.0,0.0,,
2018-01-03,1,0,0,2,0.5,0.0,,
2018-01-03,2,0,0,2,0.0,0.0,,
2018-01-03,3,0,0,2,0.0,0.0,,
2018-01-03,4,0,0,2,1.0,0.0,,
2018-01-03,5,2,1,2,0.5,0.5,,
2018-01-03,6,6,2,2,0.5,2.0,,
2018-01-03,7,5,4,2,2.0,1.5,,
2018-01-03,8,17,2,2,3.0,0.5,,
2018-01-03,9,3,8,2,3.0,2.5,,
2018-01-03,10,3,4,2,3.0,0.5,,
2018-01-03,11,6,3,2,2.0,1.5,,
2018-01-03,12,1,2,2,2.5,1.5,,
2018-01-03,13,5,1,2,1.5,2.0,,
2018-01-03,14,1,3,2,3.5,3.5,,
2018-01-03,15,2,5,2,1.0,3.0,,
2018-01-03,16,3,8,2,2.5,2.5,,
2018-01-03,17,13,5,2,2.5,4.0,,
2018-01-03,18,8,9,2,2.0,3.5,,
2018-01-03,19,2,7,2,1.0,4.5,,
2018-01-03,20,1,0,2,0.5,1.5,,
2018-01-03,21,4,3,2,0.5,1.5,,
2018-01-03,22,1,1,2,0.0,0.0,,
2018-01-03,23,0,2,2,0.5,0.0,,
2018-01-04,0,0,1,3,0.3333333333333333,0.0,,
2018-01-04,1,0,0,3,0.3333333333333333,0.0,,
2018-01-04,2,0,0,3,0.0,0.0,,
2018-01-04,3,0,0,3,0.0,0.0,,
2018-01-04,4,0,0,3,0.6666666666666666,0.0,,
2018-01-04,5,1,1,3,1.0,0.6666666666666666,,
2018-01-04,6,1,1,3,2.3333333333333335,2.0,,
2018-01-04,7,0,0,3,3.0,2.3333333333333335,,
2018-01-04,8,2,0,3,7.666666666666667,1.0,,
2018-01-04,9,0,0,3,3.0,4.333333333333333,,
2018-01-04,10,0,0,3,3.0,1.6666666666666667,,
2018-01-04,11,0,0,3,3.3333333333333335,2.0,,
2018-01-04,12,0,0,3,2.0,1.6666666666666667,,
2018-01-04,13,1,1,3,2.6666666666666665,1.6666666666666667,,
2018-01-04,14,0,0,3,2.6666666666666665,3.3333333333333335,,
2018-01-04,15,0,0,3,1.3333333333333333,3.6666666666666665,,
2018-01-04,16,0,0,3,2.6666666666666665,4.333333333333333,,
2018-01-04,17,0,0,3,6.0,4.333333333333333,,
2018-01-04,18,0,1,3,4.0,5.333333333333333,,
