date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,,,,
2018-01-01,1,3,0,0,,,,
2018-01-01,2,0,0,0,,,,
2018-01-01,3,1,0,0,,,,
2018-01-01,4,0,0,0,,,,
2018-01-01,5,0,0,0,,,,
2018-01-01,6,0,0,0,,,,
2018-01-01,7,0,0,0,,,,
2018-01-01,8,1,1,0,,,,
2018-01-01,9,1,0,0,,,,
2018-01-01,10,1,1,0,,,,
2018-01-01,11,1,3,0,,,,
2018-01-01,12,1,2,0,,,,
2018-01-01,13,1,3,0,,,,
2018-01-01,14,2,3,0,,,,
2018-01-01,15,2,4,0,,,,
2018-01-01,16,2,0,0,,,,
2018-01-01,17,2,4,0,,,,
2018-01-01,18,1,0,0,,,,
2018-01-01,19,2,0,0,,,,
2018-01-01,20,2,0,0,,,,
2018-01-01,21,1,0,0,,,,
2018-01-01,22,0,0,0,,,,
2018-01-01,23,0,0,0,,,,
2018-01-02,0,0,0,1,0.0,0.0,,
2018-01-02,1,0,0,1,3.0,0.0,,
2018-01-02,2,0,0,1,0.0,0.0,,
2018-01-02,3,0,0,1,1.0,0.0,,
2018-01-02,4,0,0,1,0.0,0.0,,
2018-01-02,5,1,0,1,0.0,0.0,,
2018-01-02,6,0,4,1,0.0,0.0,,
2018-01-02,7,8,6,1,0.0,0.0,,
2018-01-02,8,5,21,1,1.0,1.0,,
2018-01-02,9,3,19,1,1.0,0.0,,
2018-01-02,10,4,15,1,1.0,1.0,,
2018-01-02,11,0,5,1,1.0,3.0,,
2018-01-02,12,4,6,1,1.0,2.0,,
2018-01-02,13,5,9,1,1.0,3.0,,
2018-01-02,14,12,3,1,2.0,3.0,,
2018-01-02,15,5,9,1,2.0,4.0,,
2018-01-02,16,2,6,1,2.0,0.0,,
2018-01-02,17,25,12,1,2.0,4.0,,
2018-01-02,18,21,5,1,1.0,0.0,,
2018-01-02,19,14,4,1,2.0,0.0,,
2018-01-02,20,5,1,1,2.0,0.0,,
2018-01-02,21,1,0,1,1.0,0.0,,
2018-01-02,22,1,1,1,0.0,0.0,,
2018-01-02,23,1,0,1,0.0,0.0,,
2018-01-03,0,0,0,2,0.0,0.0,,
2018-01-03,1,0,0,2,1.5,0.0,,
2018-01-03,2,0,0,2,0.0,0.0,,
2018-01-03,3,0,0,2,0.5,0.0,,
2018-01-03,4,0,0,2,0.0,0.0,,
2018-01-03,5,1,0,2,0.5,0.0,,
2018-01-03,6,0,8,2,0.0,2.0,,
2018-01-03,7,6,11,2,4.0,3.0,,
2018-01-03,8,11,40,2,3.0,11.0,,
2018-01-03,9,5,22,2,2.0,9.5,,
2018-01-03,10,6,20,2,2.5,8.0,,
2018-01-03,11,4,13,2,0.5,4.0,,
2018-01-03,12,6,9,2,2.5,4.0,,
2018-01-03,13,10,8,2,3.0,6.0,,
2018-01-03,14,6,5,2,7.0,3.0,,
2018-01-03,15,11,11,2,3.5,6.5,,
2018-01-03,16,11,7,2,2.0,3.0,,
2018-01-03,17,25,12,2,13.5,8.0,,
2018-01-03,18,29,12,2,11.0,2.5,,
2018-01-03,19,9,7,2,8.0,2.0,,
2018-01-03,20,1,1,2,3.5,0.5,,
2018-01-03,21,3,3,2,1.0,0.0,,
2018-01-03,22,3,3,2,0.5,0.5,,
2018-01-03,23,0,0,2,0.5,0.0,,
2018-01-04,0,0,0,3,0.0,0.0,,
2018-01-04,1,0,0,3,1.0,0.0,,
2018-01-04,2,0,0,3,0.0,0.0,,
2018-01-04,3,0,0,3,0.3333333333333333,0.0,,
2018-01-04,4,0,0,3,0.0,0.0,,
2018-01-04,5,0,0,3,0.6666666666666666,0.0,,
2018-01-04,6,0,1,3,0.0,4.0,,
2018-01-04,7,2,2,3,4.666666666666667,5.666666666666667,,
2018-01-04,8,1,3,3,5.666666666666667,20.666666666666668,,
