date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-01-01,0,1,0,6,,,,
2017-01-01,1,4,2,6,,,,
2017-01-01,2,1,1,6,,,,
2017-01-01,3,4,0,6,,,,
2017-01-01,4,1,0,6,,,,
2017-01-01,5,2,0,6,,,,
2017-01-01,6,0,0,6,,,,
2017-01-01,7,1,1,6,,,,
2017-01-01,8,2,0,6,,,,
2017-01-01,9,0,0,6,,,,
2017-01-01,10,1,4,6,,,,
2017-01-01,11,5,9,6,,,,
2017-01-01,12,7,3,6,,,,
2017-01-01,13,7,4,6,,,,
2017-01-01,14,0,2,6,,,,
2017-01-01,15,4,4,6,,,,
2017-01-01,16,6,5,6,,,,
2017-01-01,17,3,5,6,,,,
2017-01-01,18,5,9,6,,,,
2017-01-01,19,2,3,6,,,,
2017-01-01,20,1,3,6,,,,
2017-01-01,21,1,4,6,,,,
2017-01-01,22,3,5,6,,,,
2017-01-01,23,5,2,6,,,,
2017-01-02,0,0,0,0,,,,
2017-01-02,1,3,1,0,,,,
2017-01-02,2,1,1,0,,,,
2017-01-02,3,0,0,0,,,,
2017-01-02,4,0,0,0,,,,
2017-01-02,5,0,0,0,,,,
2017-01-02,6,1,1,0,,,,
2017-01-02,7,3,2,0,,,,
2017-01-02,8,0,2,0,,,,
2017-01-02,9,5,3,0,,,,
2017-01-02,10,5,1,0,,,,
2017-01-02,11,4,1,0,,,,
2017-01-02,12,5,5,0,,,,
2017-01-02,13,2,4,0,,,,
2017-01-02,14,1,2,0,,,,
2017-01-02,15,3,4,0,,,,
2017-01-02,16,3,2,0,,,,
2017-01-02,17,3,3,0,,,,
2017-01-02,18,5,2,0,,,,
2017-01-02,19,2,3,0,,,,
2017-01-02,20,7,2,0,,,,
2017-01-02,21,0,1,0,,,,
2017-01-02,22,1,3,0,,,,
2017-01-02,23,0,2,0,,,,
2017-01-03,0,0,0,1,0.0,0.0,,
2017-01-03,1,0,1,1,3.0,1.0,,
2017-01-03,2,1,0,1,1.0,1.0,,
2017-01-03,3,0,0,1,0.0,0.0,,
2017-01-03,4,0,1,1,0.0,0.0,,
2017-01-03,5,0,2,1,0.0,0.0,,
2017-01-03,6,2,2,1,1.0,1.0,,
2017-01-03,7,10,4,1,3.0,2.0,,
2017-01-03,8,13,3,1,0.0,2.0,,
2017-01-03,9,13,3,1,5.0,3.0,,
2017-01-03,10,2,0,1,5.0,1.0,,
2017-01-03,11,1,5,1,4.0,1.0,,
2017-01-03,12,1,0,1,5.0,5.0,,
2017-01-03,13,4,1,1,2.0,4.0,,
2017-01-03,14,1,2,1,1.0,2.0,,
2017-01-03,15,1,1,1,3.0,4.0,,
2017-01-03,16,2,4,1,3.0,2.0,,
2017-01-03,17,4,4,1,3.0,3.0,,
2017-01-03,18,3,8,1,5.0,2.0,,
2017-01-03,19,9,12,1,2.0,3.0,,
2017-01-03,20,3,5,1,7.0,2.0,,
2017-01-03,21,1,0,1,0.0,1.0,,
2017-01-03,22,4,3,1,1.0,3.0,,
2017-01-03,23,2,1,1,0.0,2.0,,
2017-01-04,0,0,0,2,0.0,0.0,,
2017-01-04,1,0,1,2,1.5,1.0,,
2017-01-04,2,0,1,2,1.0,0.5,,
2017-01-04,3,0,0,2,0.0,0.0,,
2017-01-04,4,0,0,2,0.0,0.5,,
2017-01-04,5,0,3,2,0.0,1.0,,
2017-01-04,6,10,2,2,1.5,1.5,,
2017-01-04,7,8,10,2,6.5,3.0,,
2017-01-04,8,17,8,2,6.5,2.5,,
2017-01-04,9,7,7,2,9.0,3.0,,
2017-01-04,10,2,2,2,3.5,0.5,,
2017-01-04,11,4,8,2,2.5,3.0,,
2017-01-04,12,7,6,2,3.0,2.5,,
2017-01-04,13,7,7,2,3.0,2.5,,
2017-01-04,14,6,7,2,1.0,2.0,,
2017-01-04,15,5,5,2,2.0,2.5,,
2017-01-04,16,8,10,2,2.5,3.0,,
2017-01-04,17,8,17,2,3.5,3.5,,
2017-01-04,18,11,18,2,4.0,5.0,,
2017-01-04,19,9,11,2,5.5,7.5,,
2017-01-04,20,6,3,2,5.0,3.5,,
2017-01-04,21,10,5,2,0.5,0.5,,
2017-01-04,22,6,9,2,2.5,3.0,,
2017-01-04,23,5,2,2,1.0,1.5,,
2017-01-05,0,0,0,3,0.0,0.0,,
2017-01-05,1,0,0,3,1.0,1.0,,
2017-01-05,2,0,0,3,0.6666666666666666,0.6666666666666666,,
2017-01-05,3,0,0,3,0.0,0.0,,
2017-01-05,4,0,0,3,0.0,0.3333333333333333,,
2017-01-05,5,0,2,3,0.0,1.6666666666666667,,
2017-01-05,6,3,2,3,4.333333333333333,1.6666666666666667,,
2017-01-05,7,15,8,3,7.0,5.333333333333333,,
2017-01-05,8,14,11,3,10.0,4.333333333333333,,
2017-01-05,9,9,4,3,8.333333333333334,4.333333333333333,,
2017-01-05,10,5,2,3,3.0,1.0,,
2017-01-05,11,2,3,3,3.0,4.666666666666667,,
2017-01-05,12,5,7,3,4.333333333333333,3.6666666666666665,,
2017-01-05,13,5,4,3,4.333333333333333,4.0,,
2017-01-05,14,7,7,3,2.6666666666666665,3.6666666666666665,,
2017-01-05,15,9,4,3,3.0,3.3333333333333335,,
2017-01-05,16,6,6,3,4.333333333333333,5.333333333333333,,
2017-01-05,17,9,12,3,5.0,8.0,,
2017-01-05,18,5,12,3,6.333333333333333,9.333333333333334,,
2017-01-05,19,8,12,3,6.666666666666667,8.666666666666666,,
2017-01-05,20,5,7,3,5.333333333333333,3.3333333333333335,,
2017-01-05,21,5,11,3,3.6666666666666665,2.0,,
2017-01-05,22,2,4,3,3.6666666666666665,5.0,,
2017-01-05,23,2,1,3,2.3333333333333335,1.6666666666666667,,
2017-01-06,0,2,3,4,0.0,0.0,,
2017-01-06,1,1,0,4,0.75,0.75,,
2017-01-06,2,0,1,4,0.5,0.5,,
2017-01-06,3,1,0,4,0.0,0.0,,
2017-01-06,4,0,0,4,0.0,0.25,,
2017-01-06,5,0,1,4,0.0,1.75,,
2017-01-06,6,3,5,4,4.0,1.75,,
2017-01-06,7,3,3,4,9.0,6.0,,
2017-01-06,8,11,5,4,11.0,6.0,,
2017-01-06,9,12,3,4,8.5,4.25,,
2017-01-06,10,5,5,4,3.5,1.25,,
2017-01-06,11,9,4,4,2.75,4.25,,
2017-01-06,12,6,4,4,4.5,4.5,,
2017-01-06,13,4,5,4,4.5,4.0,,
2017-01-06,14,7,4,4,3.75,4.5,,
2017-01-06,15,4,1,4,4.5,3.5,,
2017-01-06,16,5,9,4,4.75,5.5,,
2017-01-06,17,4,10,4,6.0,9.0,,
2017-01-06,18,10,7,4,6.0,10.0,,
2017-01-06,19,6,7,4,7.0,9.5,,
2017-01-06,20,9,11,4,5.25,4.25,,
2017-01-06,21,8,4,4,4.0,4.25,,
2017-01-06,22,1,2,4,3.25,4.75,,
2017-01-06,23,3,5,4,2.25,1.5,,
2017-01-07,0,3,2,5,1.0,0.0,,
2017-01-07,1,0,3,5,4.0,2.0,,
2017-01-07,2,1,1,5,1.0,1.0,,
2017-01-07,3,0,0,5,4.0,0.0,,
2017-01-07,4,1,0,5,1.0,0.0,,
2017-01-07,5,0,0,5,2.0,0.0,,
2017-01-07,6,2,2,5,0.0,0.0,,
2017-01-07,7,2,2,5,1.0,1.0,,
2017-01-07,8,2,3,5,2.0,0.0,,
2017-01-07,9,5,2,5,0.0,0.0,,
2017-01-07,10,9,3,5,1.0,4.0,,
2017-01-07,11,0,3,5,5.0,9.0,,
2017-01-07,12,1,0,5,7.0,3.0,,
2017-01-07,13,2,0,5,7.0,4.0,,
2017-01-07,14,0,1,5,0.0,2.0,,
2017-01-07,15,1,4,5,4.0,4.0,,
2017-01-07,16,0,1,5,6.0,5.0,,
2017-01-07,17,0,0,5,3.0,5.0,,
2017-01-07,18,1,2,5,5.0,9.0,,
2017-01-07,19,0,0,5,2.0,3.0,,
2017-01-07,20,0,0,5,1.0,3.0,,
2017-01-07,21,0,1,5,1.0,4.0,,
2017-01-07,22,0,0,5,3.0,5.0,,
2017-01-07,23,0,1,5,5.0,2.0,,
2017-01-08,0,0,0,6,2.0,1.0,,
2017-01-08,1,0,1,6,2.0,2.5,,
2017-01-08,2,0,0,6,1.0,1.0,,
2017-01-08,3,0,0,6,2.0,0.0,,
2017-01-08,4,0,0,6,1.0,0.0,,
2017-01-08,5,0,0,6,1.0,0.0,,
2017-01-08,6,0,0,6,1.0,1.0,,
2017-01-08,7,0,0,6,1.5,1.5,,
2017-01-08,8,2,1,6,2.0,1.5,,
2017-01-08,9,0,1,6,2.5,1.0,,
2017-01-08,10,1,0,6,5.0,3.5,,
2017-01-08,11,4,3,6,2.5,6.0,,
2017-01-08,12,4,0,6,4.0,1.5,,
2017-01-08,13,5,1,6,4.5,2.0,,
2017-01-08,14,1,3,6,0.0,1.5,,
2017-01-08,15,2,3,6,2.5,4.0,,
2017-01-08,16,3,5,6,3.0,3.0,,
2017-01-08,17,3,4,6,1.5,2.5,,
2017-01-08,18,3,7,6,3.0,5.5,,
2017-01-08,19,1,2,6,1.0,1.5,,
2017-01-08,20,4,1,6,0.5,1.5,,
2017-01-08,21,1,0,6,0.5,2.5,,
2017-01-08,22,1,2,6,1.5,2.5,,
2017-01-08,23,0,0,6,2.5,1.5,,
2017-01-09,0,1,0,0,0.4,0.6,,
2017-01-09,1,0,1,0,0.8,0.6,,
2017-01-09,2,0,0,0,0.4,0.6,,
2017-01-09,3,0,1,0,0.2,0.0,,
2017-01-09,4,0,0,0,0.0,0.2,,
2017-01-09,5,0,1,0,0.0,1.6,,
2017-01-09,6,2,3,0,3.8,2.4,,
2017-01-09,7,10,6,0,7.8,5.4,,
2017-01-09,8,9,3,0,11.0,5.8,,
2017-01-09,9,4,2,0,9.2,4.0,,
2017-01-09,10,0,0,0,3.8,2.0,,
2017-01-09,11,3,4,0,4.0,4.2,,
2017-01-09,12,1,4,0,4.8,4.4,,
2017-01-09,13,2,6,0,4.4,4.2,,
2017-01-09,14,2,5,0,4.4,4.4,,
2017-01-09,15,5,0,0,4.4,3.0,,
2017-01-09,16,5,0,0,4.8,6.2,,
2017-01-09,17,6,5,0,5.6,9.2,,
2017-01-09,18,4,10,0,6.8,9.4,,
2017-01-09,19,6,8,0,6.8,9.0,,
2017-01-09,20,2,3,0,6.0,5.6,,
2017-01-09,21,3,3,0,4.8,4.2,,
2017-01-09,22,2,4,0,2.8,4.2,,
2017-01-09,23,3,2,0,2.4,2.2,,
2017-01-10,0,1,1,1,0.5,0.5,,
2017-01-10,1,1,1,1,0.6666666666666666,0.6666666666666666,,
2017-01-10,2,0,0,1,0.3333333333333333,0.5,,
2017-01-10,3,0,1,1,0.16666666666666666,0.16666666666666666,,
2017-01-10,4,0,1,1,0.0,0.16666666666666666,,
2017-01-10,5,0,2,1,0.0,1.5,,
2017-01-10,6,3,2,1,3.5,2.5,,
2017-01-10,7,10,4,1,8.166666666666666,5.5,,
2017-01-10,8,9,5,1,10.666666666666666,5.333333333333333,,
