date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-01-01,0,3,0,6,,,,
2017-01-01,1,8,0,6,,,,
2017-01-01,2,2,0,6,,,,
2017-01-01,3,0,0,6,,,,
2017-01-01,4,1,1,6,,,,
2017-01-01,5,1,0,6,,,,
2017-01-01,6,0,0,6,,,,
2017-01-01,7,0,2,6,,,,
2017-01-01,8,2,3,6,,,,
2017-01-01,9,0,1,6,,,,
2017-01-01,10,1,1,6,,,,
2017-01-01,11,5,2,6,,,,
2017-01-01,12,13,8,6,,,,
2017-01-01,13,1,16,6,,,,
2017-01-01,14,11,11,6,,,,
2017-01-01,15,12,12,6,,,,
2017-01-01,16,8,10,6,,,,
2017-01-01,17,21,17,6,,,,
2017-01-01,18,10,2,6,,,,
2017-01-01,19,10,8,6,,,,
2017-01-01,20,13,12,6,,,,
2017-01-01,21,4,0,6,,,,
2017-01-01,22,0,0,6,,,,
2017-01-01,23,0,0,6,,,,
2017-01-02,0,1,0,0,,,,
2017-01-02,1,0,0,0,,,,
2017-01-02,2,1,0,0,,,,
2017-01-02,3,0,0,0,,,,
2017-01-02,4,0,0,0,,,,
2017-01-02,5,0,0,0,,,,
2017-01-02,6,0,0,0,,,,
2017-01-02,7,0,0,0,,,,
2017-01-02,8,1,1,0,,,,
2017-01-02,9,0,0,0,,,,
2017-01-02,10,4,1,0,,,,
2017-01-02,11,2,3,0,,,,
2017-01-02,12,3,2,0,,,,
2017-01-02,13,0,2,0,,,,
2017-01-02,14,0,0,0,,,,
2017-01-02,15,3,4,0,,,,
2017-01-02,16,0,0,0,,,,
2017-01-02,17,1,1,0,,,,
2017-01-02,18,5,0,0,,,,
2017-01-02,19,1,0,0,,,,
2017-01-02,20,0,0,0,,,,
2017-01-02,21,1,0,0,,,,
2017-01-02,22,1,0,0,,,,
2017-01-02,23,1,0,0,,,,
2017-01-03,0,1,0,1,1.0,0.0,,
2017-01-03,1,0,0,1,0.0,0.0,,
2017-01-03,2,1,0,1,1.0,0.0,,
2017-01-03,3,0,0,1,0.0,0.0,,
2017-01-03,4,0,0,1,0.0,0.0,,
2017-01-03,5,0,0,1,0.0,0.0,,
2017-01-03,6,0,0,1,0.0,0.0,,
2017-01-03,7,6,3,1,0.0,0.0,,
2017-01-03,8,1,12,1,1.0,1.0,,
2017-01-03,9,6,4,1,0.0,0.0,,
2017-01-03,10,1,0,1,4.0,1.0,,
2017-01-03,11,3,2,1,2.0,3.0,,
2017-01-03,12,1,1,1,3.0,2.0,,
2017-01-03,13,2,1,1,0.0,2.0,,
2017-01-03,14,0,0,1,0.0,0.0,,
2017-01-03,15,1,1,1,3.0,4.0,,
2017-01-03,16,8,0,1,0.0,0.0,,
2017-01-03,17,4,2,1,1.0,1.0,,
2017-01-03,18,2,2,1,5.0,0.0,,
2017-01-03,19,3,4,1,1.0,0.0,,
2017-01-03,20,1,1,1,0.0,0.0,,
2017-01-03,21,0,0,1,1.0,0.0,,
2017-01-03,22,0,0,1,1.0,0.0,,
2017-01-03,23,0,0,1,1.0,0.0,,
2017-01-04,0,0,0,2,1.0,0.0,,
2017-01-04,1,0,0,2,0.0,0.0,,
2017-01-04,2,0,0,2,1.0,0.0,,
2017-01-04,3,0,0,2,0.0,0.0,,
2017-01-04,4,0,0,2,0.0,0.0,,
2017-01-04,5,0,0,2,0.0,0.0,,
2017-01-04,6,2,2,2,0.0,0.0,,
2017-01-04,7,3,5,2,3.0,1.5,,
2017-01-04,8,7,9,2,1.0,6.5,,
2017-01-04,9,6,13,2,3.0,2.0,,
2017-01-04,10,4,5,2,2.5,0.5,,
2017-01-04,11,9,8,2,2.5,2.5,,
2017-01-04,12,4,7,2,2.0,1.5,,
2017-01-04,13,6,7,2,1.0,1.5,,
2017-01-04,14,9,8,2,0.0,0.0,,
2017-01-04,15,12,15,2,2.0,2.5,,
2017-01-04,16,12,5,2,4.0,0.0,,
2017-01-04,17,15,12,2,2.5,1.5,,
