date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-01-01,0,1,0,6,,,,
2017-01-01,1,0,2,6,,,,
2017-01-01,2,0,1,6,,,,
2017-01-01,3,0,2,6,,,,
2017-01-01,4,0,1,6,,,,
2017-01-01,5,0,0,6,,,,
2017-01-01,6,0,0,6,,,,
2017-01-01,7,0,1,6,,,,
2017-01-01,8,0,0,6,,,,
2017-01-01,9,1,1,6,,,,
2017-01-01,10,1,0,6,,,,
2017-01-01,11,3,6,6,,,,
2017-01-01,12,9,7,6,,,,
2017-01-01,13,8,7,6,,,,
2017-01-01,14,4,2,6,,,,
2017-01-01,15,6,1,6,,,,
2017-01-01,16,5,5,6,,,,
2017-01-01,17,8,12,6,,,,
2017-01-01,18,7,2,6,,,,
2017-01-01,19,3,0,6,,,,
2017-01-01,20,2,1,6,,,,
2017-01-01,21,3,2,6,,,,
2017-01-01,22,0,2,6,,,,
2017-01-01,23,2,2,6,,,,
2017-01-02,0,0,1,0,,,,
2017-01-02,1,0,1,0,,,,
2017-01-02,2,0,0,0,,,,
2017-01-02,3,0,0,0,,,,
2017-01-02,4,0,1,0,,,,
2017-01-02,5,0,0,0,,,,
2017-01-02,6,1,0,0,,,,
2017-01-02,7,0,0,0,,,,
2017-01-02,8,1,1,0,,,,
2017-01-02,9,1,0,0,,,,
2017-01-02,10,5,2,0,,,,
2017-01-02,11,1,3,0,,,,
2017-01-02,12,0,3,0,,,,
2017-01-02,13,1,2,0,,,,
2017-01-02,14,3,4,0,,,,
2017-01-02,15,1,5,0,,,,
2017-01-02,16,1,0,0,,,,
2017-01-02,17,2,2,0,,,,
2017-01-02,18,1,4,0,,,,
2017-01-02,19,2,1,0,,,,
2017-01-02,20,3,1,0,,,,
2017-01-02,21,1,3,0,,,,
2017-01-02,22,0,1,0,,,,
2017-01-02,23,1,0,0,,,,
2017-01-03,0,0,1,1,0.0,1.0,,
2017-01-03,1,0,0,1,0.0,1.0,,
2017-01-03,2,0,0,1,0.0,0.0,,
2017-01-03,3,1,1,1,0.0,0.0,,
2017-01-03,4,0,1,1,0.0,1.0,,
2017-01-03,5,0,0,1,0.0,0.0,,
2017-01-03,6,18,2,1,1.0,0.0,,
2017-01-03,7,4,4,1,0.0,0.0,,
2017-01-03,8,7,9,1,1.0,1.0,,
2017-01-03,9,11,10,1,1.0,0.0,,
2017-01-03,10,3,2,1,5.0,2.0,,
2017-01-03,11,2,1,1,1.0,3.0,,
2017-01-03,12,0,0,1,0.0,3.0,,
