date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-01-01,0,0,1,6,,,,
2017-01-01,1,0,0,6,,,,
2017-01-01,2,0,0,6,,,,
2017-01-01,3,0,1,6,,,,
2017-01-01,4,0,0,6,,,,
2017-01-01,5,0,0,6,,,,
2017-01-01,6,0,0,6,,,,
2017-01-01,7,1,0,6,,,,
2017-01-01,8,2,0,6,,,,
2017-01-01,9,2,1,6,,,,
2017-01-01,10,2,1,6,,,,
2017-01-01,11,6,5,6,,,,
2017-01-01,12,2,5,6,,,,
2017-01-01,13,4,6,6,,,,
2017-01-01,14,11,11,6,,,,
2017-01-01,15,7,9,6,,,,
2017-01-01,16,4,4,6,,,,
2017-01-01,17,2,1,6,,,,
2017-01-01,18,1,1,6,,,,
2017-01-01,19,2,1,6,,,,
2017-01-01,20,5,7,6,,,,
2017-01-01,21,4,2,6,,,,
2017-01-01,22,2,0,6,,,,
2017-01-01,23,1,3,6,,,,
2017-01-02,0,1,1,0,,,,
2017-01-02,1,0,0,0,,,,
2017-01-02,2,0,0,0,,,,
2017-01-02,3,0,0,0,,,,
2017-01-02,4,0,0,0,,,,
2017-01-02,5,1,0,0,,,,
2017-01-02,6,0,0,0,,,,
2017-01-02,7,1,2,0,,,,
2017-01-02,8,3,1,0,,,,
2017-01-02,9,1,0,0,,,,
2017-01-02,10,12,5,0,,,,
2017-01-02,11,3,3,0,,,,
2017-01-02,12,1,3,0,,,,
2017-01-02,13,2,4,0,,,,
2017-01-02,14,3,4,0,,,,
2017-01-02,15,3,1,0,,,,
2017-01-02,16,6,1,0,,,,
2017-01-02,17,2,4,0,,,,
2017-01-02,18,0,1,0,,,,
2017-01-02,19,3,4,0,,,,
2017-01-02,20,0,2,0,,,,
2017-01-02,21,2,1,0,,,,
2017-01-02,22,0,0,0,,,,
2017-01-02,23,0,1,0,,,,
2017-01-03,0,0,0,1,1.0,1.0,,
2017-01-03,1,0,0,1,0.0,0.0,,
2017-01-03,2,0,0,1,0.0,0.0,,
2017-01-03,3,0,0,1,0.0,0.0,,
2017-01-03,4,1,0,1,0.0,0.0,,
2017-01-03,5,0,1,1,1.0,0.0,,
2017-01-03,6,1,2,1,0.0,0.0,,
2017-01-03,7,4,5,1,1.0,2.0,,
2017-01-03,8,5,11,1,3.0,1.0,,
2017-01-03,9,10,3,1,1.0,0.0,,
2017-01-03,10,0,6,1,12.0,5.0,,
2017-01-03,11,3,1,1,3.0,3.0,,
2017-01-03,12,0,0,1,1.0,3.0,,
2017-01-03,13,1,0,1,2.0,4.0,,
2017-01-03,14,3,0,1,3.0,4.0,,
2017-01-03,15,1,3,1,3.0,1.0,,
2017-01-03,16,1,2,1,6.0,1.0,,
2017-01-03,17,6,4,1,2.0,4.0,,
2017-01-03,18,4,4,1,0.0,1.0,,
2017-01-03,19,7,2,1,3.0,4.0,,
2017-01-03,20,5,3,1,0.0,2.0,,
2017-01-03,21,3,2,1,2.0,1.0,,
2017-01-03,22,2,2,1,0.0,0.0,,
2017-01-03,23,0,0,1,0.0,1.0,,
2017-01-04,0,0,1,2,0.5,0.5,,
2017-01-04,1,0,0,2,0.0,0.0,,
2017-01-04,2,0,0,2,0.0,0.0,,
2017-01-04,3,0,0,2,0.0,0.0,,
2017-01-04,4,1,0,2,0.5,0.0,,
2017-01-04,5,1,1,2,0.5,0.5,,
2017-01-04,6,4,5,2,0.5,1.0,,
2017-01-04,7,9,7,2,2.5,3.5,,
2017-01-04,8,20,23,2,4.0,6.0,,
2017-01-04,9,7,18,2,5.5,1.5,,
2017-01-04,10,6,5,2,6.0,5.5,,
2017-01-04,11,11,4,2,3.0,2.0,,
2017-01-04,12,3,5,2,0.5,1.5,,
2017-01-04,13,6,13,2,1.5,2.0,,
2017-01-04,14,8,2,2,3.0,2.0,,
2017-01-04,15,5,10,2,2.0,2.0,,
2017-01-04,16,8,6,2,3.5,1.5,,
2017-01-04,17,24,13,2,4.0,4.0,,
2017-01-04,18,23,17,2,2.0,2.5,,
2017-01-04,19,8,6,2,5.0,3.0,,
2017-01-04,20,4,4,2,2.5,2.5,,
2017-01-04,21,1,2,2,2.5,1.5,,
2017-01-04,22,0,1,2,1.0,1.0,,
2017-01-04,23,1,0,2,0.0,0.5,,
2017-01-05,0,1,1,3,0.3333333333333333,0.6666666666666666,,
2017-01-05,1,0,0,3,0.0,0.0,,
2017-01-05,2,0,0,3,0.0,0.0,,
2017-01-05,3,0,0,3,0.0,0.0,,
2017-01-05,4,0,0,3,0.6666666666666666,0.0,,
2017-01-05,5,0,1,3,0.6666666666666666,0.6666666666666666,,
2017-01-05,6,3,2,3,1.6666666666666667,2.3333333333333335,,
2017-01-05,7,4,6,3,4.666666666666667,4.666666666666667,,
2017-01-05,8,13,20,3,9.333333333333334,11.666666666666666,,
2017-01-05,9,5,6,3,6.0,7.0,,
2017-01-05,10,7,5,3,6.0,5.333333333333333,,
2017-01-05,11,2,2,3,5.666666666666667,2.6666666666666665,,
2017-01-05,12,2,1,3,1.3333333333333333,2.6666666666666665,,
2017-01-05,13,2,2,3,3.0,5.666666666666667,,
2017-01-05,14,3,1,3,4.666666666666667,2.0,,
2017-01-05,15,6,2,3,3.0,4.666666666666667,,
2017-01-05,16,4,3,3,5.0,3.0,,
2017-01-05,17,7,7,3,10.666666666666666,7.0,,
2017-01-05,18,11,11,3,9.0,7.333333333333333,,
2017-01-05,19,8,9,3,6.0,4.0,,
2017-01-05,20,3,2,3,3.0,3.0,,
2017-01-05,21,1,1,3,2.0,1.6666666666666667,,
2017-01-05,22,1,0,3,0.6666666666666666,1.0,,
2017-01-05,23,0,0,3,0.3333333333333333,0.3333333333333333,,
2017-01-06,0,0,0,4,0.5,0.75,,
2017-01-06,1,0,0,4,0.0,0.0,,
2017-01-06,2,0,0,4,0.0,0.0,,
2017-01-06,3,0,0,4,0.0,0.0,,
2017-01-06,4,0,0,4,0.5,0.0,,
2017-01-06,5,0,1,4,0.5,0.75,,
2017-01-06,6,0,1,4,2.0,2.25,,
2017-01-06,7,4,5,4,4.5,5.0,,
2017-01-06,8,7,11,4,10.25,13.75,,
2017-01-06,9,10,7,4,5.75,6.75,,
2017-01-06,10,6,3,4,6.25,5.25,,
2017-01-06,11,0,0,4,4.75,2.5,,
2017-01-06,12,3,7,4,1.5,2.25,,
2017-01-06,13,13,11,4,2.75,4.75,,
2017-01-06,14,4,2,4,4.25,1.75,,
2017-01-06,15,2,5,4,3.75,4.0,,
2017-01-06,16,5,3,4,4.75,3.0,,
2017-01-06,17,9,8,4,9.75,7.0,,
2017-01-06,18,9,12,4,9.5,8.25,,
2017-01-06,19,3,2,4,6.5,5.25,,
2017-01-06,20,2,2,4,3.0,2.75,,
2017-01-06,21,0,1,4,1.75,1.5,,
2017-01-06,22,1,2,4,0.75,0.75,,
2017-01-06,23,2,0,4,0.25,0.25,,
2017-01-07,0,0,1,5,0.0,1.0,,
2017-01-07,1,1,0,5,0.0,0.0,,
2017-01-07,2,0,1,5,0.0,0.0,,
2017-01-07,3,0,0,5,0.0,1.0,,
2017-01-07,4,0,0,5,0.0,0.0,,
2017-01-07,5,0,1,5,0.0,0.0,,
2017-01-07,6,1,0,5,0.0,0.0,,
2017-01-07,7,1,1,5,1.0,0.0,,
2017-01-07,8,3,0,5,2.0,0.0,,
2017-01-07,9,3,2,5,2.0,1.0,,
2017-01-07,10,0,5,5,2.0,1.0,,
2017-01-07,11,0,0,5,6.0,5.0,,
2017-01-07,12,1,2,5,2.0,5.0,,
2017-01-07,13,0,0,5,4.0,6.0,,
2017-01-07,14,0,0,5,11.0,11.0,,
2017-01-07,15,1,1,5,7.0,9.0,,
2017-01-07,16,0,0,5,4.0,4.0,,
2017-01-07,17,1,0,5,2.0,1.0,,
2017-01-07,18,0,0,5,1.0,1.0,,
2017-01-07,19,0,2,5,2.0,1.0,,
2017-01-07,20,0,0,5,5.0,7.0,,
2017-01-07,21,0,2,5,4.0,2.0,,
2017-01-07,22,0,0,5,2.0,0.0,,
2017-01-07,23,0,1,5,1.0,3.0,,
2017-01-08,0,1,1,6,0.0,1.0,,
2017-01-08,1,0,0,6,0.5,0.0,,
2017-01-08,2,2,0,6,0.0,0.5,,
2017-01-08,3,0,0,6,0.0,0.5,,
2017-01-08,4,0,0,6,0.0,0.0,,
2017-01-08,5,0,0,6,0.0,0.5,,
2017-01-08,6,1,0,6,0.5,0.0,,
2017-01-08,7,1,1,6,1.0,0.5,,
2017-01-08,8,3,1,6,2.5,0.0,,
2017-01-08,9,1,2,6,2.5,1.5,,
2017-01-08,10,2,2,6,1.0,3.0,,
2017-01-08,11,0,2,6,3.0,2.5,,
2017-01-08,12,3,1,6,1.5,3.5,,
2017-01-08,13,4,1,6,2.0,3.0,,
2017-01-08,14,0,3,6,5.5,5.5,,
2017-01-08,15,1,1,6,4.0,5.0,,
2017-01-08,16,3,2,6,2.0,2.0,,
2017-01-08,17,0,0,6,1.5,0.5,,
2017-01-08,18,1,3,6,0.5,0.5,,
2017-01-08,19,1,3,6,1.0,1.5,,
2017-01-08,20,1,1,6,2.5,3.5,,
2017-01-08,21,1,1,6,2.0,2.0,,
2017-01-08,22,0,0,6,1.0,0.0,,
2017-01-08,23,0,0,6,0.5,2.0,,
2017-01-09,0,1,0,0,0.4,0.6,,
2017-01-09,1,0,1,0,0.0,0.0,,
2017-01-09,2,0,0,0,0.0,0.0,,
2017-01-09,3,0,0,0,0.0,0.0,,
2017-01-09,4,0,0,0,0.4,0.0,,
2017-01-09,5,1,0,0,0.4,0.8,,
2017-01-09,6,2,1,0,1.6,2.0,,
2017-01-09,7,4,0,0,4.4,5.0,,
2017-01-09,8,7,13,0,9.6,13.2,,
2017-01-09,9,6,4,0,6.6,6.8,,
2017-01-09,10,2,2,0,6.2,4.8,,
2017-01-09,11,2,3,0,3.8,2.0,,
2017-01-09,12,3,2,0,1.8,3.2,,
2017-01-09,13,2,2,0,4.8,6.0,,
2017-01-09,14,2,2,0,4.2,1.8,,
2017-01-09,15,2,2,0,3.4,4.2,,
2017-01-09,16,4,2,0,4.8,3.0,,
2017-01-09,17,7,7,0,9.6,7.2,,
2017-01-09,18,10,5,0,9.4,9.0,,
2017-01-09,19,7,7,0,5.8,4.6,,
2017-01-09,20,4,3,0,2.8,2.6,,
2017-01-09,21,0,0,0,1.4,1.4,,
2017-01-09,22,0,1,0,0.8,1.0,,
2017-01-09,23,0,1,0,0.6,0.2,,
2017-01-10,0,0,0,1,0.5,0.5,,
2017-01-10,1,0,1,1,0.0,0.16666666666666666,,
2017-01-10,2,0,0,1,0.0,0.0,,
2017-01-10,3,0,0,1,0.0,0.0,,
2017-01-10,4,0,0,1,0.3333333333333333,0.0,,
2017-01-10,5,0,1,1,0.5,0.6666666666666666,,
2017-01-10,6,3,1,1,1.6666666666666667,1.8333333333333333,,
2017-01-10,7,3,3,1,4.333333333333333,4.166666666666667,,
2017-01-10,8,12,17,1,9.166666666666666,13.166666666666666,,
2017-01-10,9,8,6,1,6.5,6.333333333333333,,
2017-01-10,10,6,5,1,5.5,4.333333333333333,,
2017-01-10,11,3,1,1,3.5,2.1666666666666665,,
2017-01-10,12,4,1,1,2.0,3.0,,
2017-01-10,13,6,6,1,4.333333333333333,5.333333333333333,,
2017-01-10,14,4,5,1,3.8333333333333335,1.8333333333333333,,
2017-01-10,15,2,3,1,3.1666666666666665,3.8333333333333335,,
2017-01-10,16,1,8,1,4.666666666666667,2.8333333333333335,,
2017-01-10,17,16,7,1,9.166666666666666,7.166666666666667,,
2017-01-10,18,7,8,1,9.5,8.333333333333334,,
2017-01-10,19,5,3,1,6.0,5.0,,
2017-01-10,20,3,6,1,3.0,2.6666666666666665,,
2017-01-10,21,1,2,1,1.1666666666666667,1.1666666666666667,,
2017-01-10,22,1,2,1,0.6666666666666666,1.0,,
2017-01-10,23,0,0,1,0.5,0.3333333333333333,,
2017-01-11,0,0,0,2,0.42857142857142855,0.42857142857142855,,
2017-01-11,1,0,0,2,0.0,0.2857142857142857,,
2017-01-11,2,0,0,2,0.0,0.0,,
2017-01-11,3,0,0,2,0.0,0.0,,
2017-01-11,4,0,0,2,0.2857142857142857,0.0,,
2017-01-11,5,3,1,2,0.42857142857142855,0.7142857142857143,,
2017-01-11,6,3,3,2,1.8571428571428572,1.7142857142857142,,
2017-01-11,7,10,8,2,4.142857142857143,4.0,,
2017-01-11,8,14,26,2,9.571428571428571,13.714285714285714,,
2017-01-11,9,10,15,2,6.714285714285714,6.285714285714286,,
2017-01-11,10,5,2,2,5.571428571428571,4.428571428571429,,
2017-01-11,11,6,1,2,3.4285714285714284,2.0,,
2017-01-11,12,4,3,2,2.2857142857142856,2.7142857142857144,,
2017-01-11,13,6,5,2,4.571428571428571,5.428571428571429,,
2017-01-11,14,6,1,2,3.857142857142857,2.2857142857142856,,
2017-01-11,15,3,9,2,3.0,3.7142857142857144,,
2017-01-11,16,8,10,2,4.142857142857143,3.5714285714285716,,
2017-01-11,17,18,11,2,10.142857142857142,7.142857142857143,,
2017-01-11,18,19,15,2,9.142857142857142,8.285714285714286,,
2017-01-11,19,10,7,2,5.857142857142857,4.714285714285714,,
2017-01-11,20,3,9,2,3.0,3.142857142857143,,
2017-01-11,21,1,4,2,1.1428571428571428,1.2857142857142858,,
2017-01-11,22,1,0,2,0.7142857142857143,1.1428571428571428,,
2017-01-11,23,0,0,2,0.42857142857142855,0.2857142857142857,,
2017-01-12,0,0,0,3,0.375,0.375,,
2017-01-12,1,0,1,3,0.0,0.25,,
2017-01-12,2,0,0,3,0.0,0.0,,
2017-01-12,3,0,0,3,0.0,0.0,,
2017-01-12,4,0,0,3,0.25,0.0,,
2017-01-12,5,1,1,3,0.75,0.75,,
2017-01-12,6,1,3,3,2.0,1.875,,
2017-01-12,7,6,10,3,4.875,4.5,,
2017-01-12,8,17,23,3,10.125,15.25,,
2017-01-12,9,5,6,3,7.125,7.375,,
2017-01-12,10,7,4,3,5.5,4.125,,
2017-01-12,11,5,8,3,3.75,1.875,,
