date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2017-01-01,0,0,0,6,,,,
2017-01-01,1,1,0,6,,,,
2017-01-01,2,1,1,6,,,,
2017-01-01,3,1,3,6,,,,
2017-01-01,4,2,0,6,,,,
2017-01-01,5,1,0,6,,,,
2017-01-01,6,0,1,6,,,,
2017-01-01,7,1,2,6,,,,
2017-01-01,8,0,0,6,,,,
2017-01-01,9,2,1,6,,,,
2017-01-01,10,0,5,6,,,,
2017-01-01,11,7,3,6,,,,
2017-01-01,12,4,4,6,,,,
2017-01-01,13,9,8,6,,,,
2017-01-01,14,5,6,6,,,,
2017-01-01,15,8,9,6,,,,
2017-01-01,16,5,11,6,,,,
2017-01-01,17,6,8,6,,,,
2017-01-01,18,3,4,6,,,,
2017-01-01,19,3,4,6,,,,
2017-01-01,20,4,0,6,,,,
2017-01-01,21,4,1,6,,,,
2017-01-01,22,1,0,6,,,,
2017-01-01,23,0,0,6,,,,
2017-01-02,0,0,0,0,,,,
2017-01-02,1,0,1,0,,,,
2017-01-02,2,0,0,0,,,,
2017-01-02,3,0,1,0,,,,
2017-01-02,4,0,0,0,,,,
2017-01-02,5,0,0,0,,,,
2017-01-02,6,0,2,0,,,,
2017-01-02,7,0,3,0,,,,
2017-01-02,8,1,1,0,,,,
2017-01-02,9,1,4,0,,,,
2017-01-02,10,3,1,0,,,,
2017-01-02,11,6,9,0,,,,
2017-01-02,12,1,4,0,,,,
2017-01-02,13,2,2,0,,,,
2017-01-02,14,5,3,0,,,,
2017-01-02,15,1,2,0,,,,
2017-01-02,16,2,2,0,,,,
2017-01-02,17,2,2,0,,,,
2017-01-02,18,2,6,0,,,,
2017-01-02,19,3,1,0,,,,
2017-01-02,20,4,3,0,,,,
2017-01-02,21,4,1,0,,,,
2017-01-02,22,2,0,0,,,,
2017-01-02,23,0,0,0,,,,
2017-01-03,0,0,0,1,0.0,0.0,,
2017-01-03,1,0,0,1,0.0,1.0,,
2017-01-03,2,0,0,1,0.0,0.0,,
2017-01-03,3,0,0,1,0.0,1.0,,
2017-01-03,4,0,0,1,0.0,0.0,,
2017-01-03,5,0,0,1,0.0,0.0,,
2017-01-03,6,1,3,1,0.0,2.0,,
2017-01-03,7,2,3,1,0.0,3.0,,
2017-01-03,8,6,8,1,1.0,1.0,,
2017-01-03,9,4,7,1,1.0,4.0,,
2017-01-03,10,2,2,1,3.0,1.0,,
2017-01-03,11,0,2,1,6.0,9.0,,
2017-01-03,12,0,0,1,1.0,4.0,,
2017-01-03,13,1,2,1,2.0,2.0,,
