date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.9047619047619048,0.47619047619047616,0.75,0.5
2018-01-01,0,1,0,0,0,0.3333333333333333,0.2857142857142857,0.35,0.3
2018-01-01,0,2,0,0,0,0.38095238095238093,0.2857142857142857,0.4,0.25
2018-01-01,0,3,0,0,0,0.19047619047619047,0.38095238095238093,0.15,0.3
2018-01-01,1,0,0,0,0,0.047619047619047616,0.3333333333333333,0.05,0.35
2018-01-01,1,1,0,0,0,0.23809523809523808,0.2857142857142857,0.2,0.3
2018-01-01,1,2,0,0,0,0.3333333333333333,0.14285714285714285,0.3,0.1
2018-01-01,1,3,0,0,0,0.14285714285714285,0.19047619047619047,0.1,0.15
2018-01-01,2,0,0,0,0,0.14285714285714285,0.14285714285714285,0.15,0.15
2018-01-01,2,1,0,0,0,0.0,0.09523809523809523,0.0,0.1
2018-01-01,2,2,0,0,0,0.09523809523809523,0.09523809523809523,0.1,0.05
2018-01-01,2,3,0,0,0,0.19047619047619047,0.047619047619047616,0.2,0.05
2018-01-01,3,0,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,3,1,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,3,2,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,3,3,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,4,0,0,0,0,0.09523809523809523,0.0,0.05,0.0
2018-01-01,4,1,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.0
2018-01-01,4,2,1,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,3,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,5,0,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,5,1,0,0,0,0.14285714285714285,0.0,0.15,0.0
2018-01-01,5,2,0,0,0,0.2857142857142857,0.09523809523809523,0.3,0.1
2018-01-01,5,3,0,0,0,0.3333333333333333,0.2857142857142857,0.25,0.25
2018-01-01,6,0,0,0,0,1.2380952380952381,0.19047619047619047,1.2,0.2
2018-01-01,6,1,0,0,0,0.8095238095238095,0.047619047619047616,0.8,0.05
2018-01-01,6,2,0,0,0,0.7142857142857143,0.19047619047619047,0.75,0.2
2018-01-01,6,3,1,0,0,1.0,0.6666666666666666,1.0,0.65
2018-01-01,7,0,0,1,0,1.380952380952381,1.2857142857142858,1.3,1.25
2018-01-01,7,1,0,0,0,1.0,0.7619047619047619,0.9,0.75
2018-01-01,7,2,0,0,0,1.6666666666666667,1.0476190476190477,1.65,0.95
2018-01-01,7,3,0,0,0,2.0952380952380953,1.4285714285714286,1.95,1.3
