date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.2857142857142857,0.2857142857142857,0.3,0.3
2018-01-01,0,1,0,0,0,0.23809523809523808,0.3333333333333333,0.25,0.3
2018-01-01,0,2,0,0,0,0.14285714285714285,0.19047619047619047,0.15,0.1
2018-01-01,0,3,2,0,0,0.19047619047619047,0.2857142857142857,0.15,0.3
2018-01-01,1,0,0,0,0,0.23809523809523808,0.047619047619047616,0.25,0.05
2018-01-01,1,1,0,2,0,0.3333333333333333,0.19047619047619047,0.35,0.2
2018-01-01,1,2,0,0,0,0.2857142857142857,0.0,0.3,0.0
2018-01-01,1,3,1,0,0,0.047619047619047616,0.09523809523809523,0.05,0.1
2018-01-01,2,0,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,2,1,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,2,2,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,2,3,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,0,0,2,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,3,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,2,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,3,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,0,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,4,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,2,0,0,0,0.0,0.19047619047619047,0.0,0.2
2018-01-01,4,3,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,5,0,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,5,1,0,0,0,0.047619047619047616,0.23809523809523808,0.05,0.25
2018-01-01,5,2,0,0,0,0.2857142857142857,0.23809523809523808,0.3,0.25
2018-01-01,5,3,0,0,0,0.5714285714285714,0.7142857142857143,0.6,0.75
2018-01-01,6,0,0,0,0,0.09523809523809523,0.09523809523809523,0.1,0.1
2018-01-01,6,1,0,0,0,0.42857142857142855,0.8095238095238095,0.4,0.85
2018-01-01,6,2,0,0,0,0.42857142857142855,0.3333333333333333,0.45,0.25
2018-01-01,6,3,0,0,0,0.47619047619047616,1.0,0.45,1.0
2018-01-01,7,0,0,0,0,1.0,1.3333333333333333,1.0,1.35
2018-01-01,7,1,0,0,0,1.0,1.5238095238095237,1.0,1.45
2018-01-01,7,2,0,0,0,0.9047619047619048,2.5238095238095237,0.95,2.55
2018-01-01,7,3,0,0,0,1.4285714285714286,2.9047619047619047,1.25,2.9
2018-01-01,8,0,0,0,0,1.7142857142857142,3.619047619047619,1.65,3.6
2018-01-01,8,1,0,1,0,2.238095238095238,5.761904761904762,2.3,5.5
2018-01-01,8,2,0,0,0,3.142857142857143,6.666666666666667,3.15,6.6
2018-01-01,8,3,0,0,0,2.5714285714285716,5.571428571428571,2.5,5.55
2018-01-01,9,0,0,0,0,2.9047619047619047,4.238095238095238,2.7,4.15
2018-01-01,9,1,0,0,0,3.6666666666666665,4.0476190476190474,3.35,3.95
2018-01-01,9,2,0,1,0,3.0476190476190474,4.619047619047619,2.8,4.5
2018-01-01,9,3,0,0,0,3.8095238095238093,4.666666666666667,3.8,4.6
2018-01-01,10,0,0,0,0,2.5714285714285716,3.380952380952381,2.65,3.3
2018-01-01,10,1,1,0,0,2.4285714285714284,3.857142857142857,2.3,3.9
2018-01-01,10,2,1,0,0,2.7142857142857144,2.857142857142857,2.75,2.9
2018-01-01,10,3,0,0,0,2.238095238095238,2.6666666666666665,2.2,2.75
2018-01-01,11,0,0,1,0,2.380952380952381,1.9523809523809523,2.4,1.9
2018-01-01,11,1,1,1,0,1.1904761904761905,2.238095238095238,1.15,2.25
2018-01-01,11,2,1,0,0,2.3333333333333335,2.0,2.3,1.95
2018-01-01,11,3,1,0,0,1.7142857142857142,3.3333333333333335,1.75,3.1
2018-01-01,12,0,1,1,0,2.7142857142857144,2.5238095238095237,2.6,2.35
2018-01-01,12,1,0,1,0,3.0,2.619047619047619,2.65,2.5
2018-01-01,12,2,1,0,0,3.238095238095238,2.3333333333333335,2.95,2.25
2018-01-01,12,3,2,2,0,2.4761904761904763,3.0952380952380953,2.15,3.2
2018-01-01,13,0,0,1,0,2.761904761904762,2.1904761904761907,2.25,2.15
2018-01-01,13,1,0,2,0,2.238095238095238,2.1904761904761907,2.3,2.2
2018-01-01,13,2,2,2,0,3.6666666666666665,3.3333333333333335,3.65,3.1
2018-01-01,13,3,1,1,0,2.9523809523809526,2.7142857142857144,2.9,2.5
2018-01-01,14,0,1,1,0,3.3333333333333335,2.6666666666666665,3.35,2.65
2018-01-01,14,1,0,1,0,3.380952380952381,2.761904761904762,3.4,2.65
2018-01-01,14,2,2,0,0,2.5238095238095237,2.142857142857143,2.4,1.9
2018-01-01,14,3,0,0,0,2.3333333333333335,2.1904761904761907,2.25,2.2
2018-01-01,15,0,1,0,0,3.5238095238095237,2.0952380952380953,3.55,2.1
2018-01-01,15,1,0,1,0,2.8095238095238093,2.9523809523809526,2.4,2.95
2018-01-01,15,2,3,0,0,3.0476190476190474,3.1904761904761907,3.05,3.3
2018-01-01,15,3,1,0,0,3.3333333333333335,2.8095238095238093,3.15,2.75
2018-01-01,16,0,0,1,0,2.4761904761904763,2.380952380952381,2.45,2.4
2018-01-01,16,1,0,0,0,3.0,2.5714285714285716,3.05,2.35
2018-01-01,16,2,0,0,0,2.857142857142857,1.4761904761904763,2.95,1.55
2018-01-01,16,3,0,1,0,3.238095238095238,2.761904761904762,3.1,2.75
2018-01-01,17,0,0,0,0,3.2857142857142856,1.9047619047619047,3.15,1.85
2018-01-01,17,1,2,0,0,3.9523809523809526,4.142857142857143,4.1,4.15
2018-01-01,17,2,0,2,0,3.6666666666666665,3.5714285714285716,3.55,3.35
2018-01-01,17,3,2,0,0,3.9523809523809526,3.380952380952381,4.0,3.3
2018-01-01,18,0,0,0,0,3.857142857142857,2.761904761904762,3.75,2.75
2018-01-01,18,1,4,1,0,4.380952380952381,3.5238095238095237,4.45,3.5
2018-01-01,18,2,3,0,0,3.761904761904762,4.476190476190476,3.6,4.45
2018-01-01,18,3,1,0,0,3.4761904761904763,3.6666666666666665,3.45,3.55
2018-01-01,19,0,0,0,0,2.8095238095238093,3.380952380952381,2.8,3.35
2018-01-01,19,1,0,1,0,2.3333333333333335,2.9523809523809526,2.25,2.85
2018-01-01,19,2,0,0,0,2.9523809523809526,2.5238095238095237,2.85,2.35
2018-01-01,19,3,0,0,0,2.380952380952381,2.0,2.35,1.6
2018-01-01,20,0,0,0,0,2.1904761904761907,1.619047619047619,2.2,1.55
2018-01-01,20,1,0,0,0,2.380952380952381,1.8095238095238095,2.4,1.75
2018-01-01,20,2,0,1,0,1.4285714285714286,1.5714285714285714,1.3,1.4
2018-01-01,20,3,0,0,0,1.619047619047619,1.9047619047619047,1.6,1.95
2018-01-01,21,0,3,2,0,1.5714285714285714,1.5714285714285714,1.6,1.5
2018-01-01,21,1,1,0,0,1.6666666666666667,1.2380952380952381,1.55,1.15
2018-01-01,21,2,0,1,0,1.1428571428571428,0.8571428571428571,1.0,0.8
2018-01-01,21,3,1,0,0,1.4285714285714286,0.7619047619047619,1.4,0.55
2018-01-01,22,0,1,0,0,1.0952380952380953,0.8095238095238095,1.1,0.85
2018-01-01,22,1,1,0,0,1.8095238095238095,0.6666666666666666,1.75,0.5
2018-01-01,22,2,0,0,0,0.9523809523809523,0.3333333333333333,1.0,0.25
2018-01-01,22,3,0,0,0,1.1904761904761905,0.42857142857142855,1.2,0.45
2018-01-01,23,0,0,0,0,1.1428571428571428,0.42857142857142855,1.0,0.4
2018-01-01,23,1,0,0,0,1.3333333333333333,0.47619047619047616,1.25,0.45
2018-01-01,23,2,0,0,0,0.8571428571428571,0.38095238095238093,0.65,0.4
2018-01-01,23,3,0,0,0,0.42857142857142855,0.23809523809523808,0.35,0.25
2018-01-02,0,0,0,0,1,0.2727272727272727,0.2727272727272727,0.2857142857142857,0.2857142857142857
2018-01-02,0,1,0,0,1,0.22727272727272727,0.3181818181818182,0.23809523809523808,0.2857142857142857
2018-01-02,0,2,0,0,1,0.13636363636363635,0.18181818181818182,0.14285714285714285,0.09523809523809523
2018-01-02,0,3,0,0,1,0.2727272727272727,0.2727272727272727,0.23809523809523808,0.2857142857142857
2018-01-02,1,0,0,0,1,0.22727272727272727,0.045454545454545456,0.23809523809523808,0.047619047619047616
2018-01-02,1,1,0,0,1,0.3181818181818182,0.2727272727272727,0.3333333333333333,0.2857142857142857
2018-01-02,1,2,0,0,1,0.2727272727272727,0.0,0.2857142857142857,0.0
2018-01-02,1,3,0,0,1,0.09090909090909091,0.09090909090909091,0.09523809523809523,0.09523809523809523
2018-01-02,2,0,0,0,1,0.045454545454545456,0.045454545454545456,0.047619047619047616,0.047619047619047616
2018-01-02,2,1,0,0,1,0.09090909090909091,0.0,0.09523809523809523,0.0
2018-01-02,2,2,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,2,3,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,3,0,0,0,1,0.045454545454545456,0.13636363636363635,0.047619047619047616,0.14285714285714285
2018-01-02,3,1,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,3,2,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,3,3,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,4,0,0,0,1,0.09090909090909091,0.0,0.09523809523809523,0.0
2018-01-02,4,1,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,4,2,0,0,1,0.0,0.18181818181818182,0.0,0.19047619047619047
2018-01-02,4,3,0,0,1,0.0,0.0,0.0,0.0
2018-01-02,5,0,0,0,1,0.045454545454545456,0.0,0.047619047619047616,0.0
2018-01-02,5,1,0,0,1,0.045454545454545456,0.22727272727272727,0.047619047619047616,0.23809523809523808
2018-01-02,5,2,0,0,1,0.2727272727272727,0.22727272727272727,0.2857142857142857,0.23809523809523808
2018-01-02,5,3,0,0,1,0.5454545454545454,0.6818181818181818,0.5714285714285714,0.7142857142857143
2018-01-02,6,0,0,0,1,0.09090909090909091,0.09090909090909091,0.09523809523809523,0.09523809523809523
2018-01-02,6,1,0,2,1,0.4090909090909091,0.7727272727272727,0.38095238095238093,0.8095238095238095
2018-01-02,6,2,0,0,1,0.4090909090909091,0.3181818181818182,0.42857142857142855,0.23809523809523808
2018-01-02,6,3,0,1,1,0.45454545454545453,0.9545454545454546,0.42857142857142855,0.9523809523809523
2018-01-02,7,0,0,1,1,0.9545454545454546,1.2727272727272727,0.9523809523809523,1.2857142857142858
2018-01-02,7,1,1,3,1,0.9545454545454546,1.4545454545454546,0.9523809523809523,1.380952380952381
2018-01-02,7,2,0,2,1,0.8636363636363636,2.409090909090909,0.9047619047619048,2.4285714285714284
2018-01-02,7,3,1,1,1,1.3636363636363635,2.772727272727273,1.1904761904761905,2.761904761904762
2018-01-02,8,0,1,4,1,1.6363636363636365,3.4545454545454546,1.5714285714285714,3.4285714285714284
2018-01-02,8,1,1,4,1,2.1363636363636362,5.545454545454546,2.1904761904761907,5.285714285714286
2018-01-02,8,2,4,3,1,3.0,6.363636363636363,3.0,6.285714285714286
2018-01-02,8,3,0,5,1,2.4545454545454546,5.318181818181818,2.380952380952381,5.285714285714286
2018-01-02,9,0,2,1,1,2.772727272727273,4.045454545454546,2.5714285714285716,3.9523809523809526
2018-01-02,9,1,0,0,1,3.5,3.8636363636363638,3.1904761904761907,3.761904761904762
2018-01-02,9,2,1,3,1,2.909090909090909,4.454545454545454,2.6666666666666665,4.333333333333333
2018-01-02,9,3,2,4,1,3.6363636363636362,4.454545454545454,3.619047619047619,4.380952380952381
2018-01-02,10,0,2,2,1,2.4545454545454546,3.227272727272727,2.5238095238095237,3.142857142857143
