date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,1,0,0,0.14285714285714285,0.3333333333333333,0.1,0.35
2018-01-01,0,1,1,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,0,2,0,1,0,0.14285714285714285,0.14285714285714285,0.15,0.1
2018-01-01,0,3,0,0,0,0.047619047619047616,0.09523809523809523,0.05,0.1
2018-01-01,1,0,0,0,0,0.19047619047619047,0.09523809523809523,0.1,0.1
2018-01-01,1,1,0,3,0,0.23809523809523808,0.23809523809523808,0.1,0.2
2018-01-01,1,2,0,0,0,0.09523809523809523,0.09523809523809523,0.05,0.1
2018-01-01,1,3,0,0,0,0.09523809523809523,0.14285714285714285,0.1,0.1
2018-01-01,2,0,1,1,0,0.047619047619047616,0.047619047619047616,0.0,0.05
2018-01-01,2,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,2,2,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,2,3,0,0,0,0.09523809523809523,0.047619047619047616,0.1,0.05
2018-01-01,3,0,0,0,0,0.047619047619047616,0.09523809523809523,0.05,0.1
2018-01-01,3,1,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,3,2,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,3,3,1,1,0,0.0,0.0,0.0,0.0
2018-01-01,4,0,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,4,1,0,0,0,0.2857142857142857,0.047619047619047616,0.3,0.05
2018-01-01,4,2,1,0,0,0.6666666666666666,0.09523809523809523,0.65,0.1
2018-01-01,4,3,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,5,0,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,5,1,0,0,0,0.14285714285714285,0.09523809523809523,0.15,0.1
2018-01-01,5,2,0,0,0,0.23809523809523808,0.09523809523809523,0.15,0.05
2018-01-01,5,3,0,0,0,0.47619047619047616,0.38095238095238093,0.5,0.4
2018-01-01,6,0,0,0,0,0.6666666666666666,0.09523809523809523,0.7,0.1
2018-01-01,6,1,0,0,0,0.23809523809523808,0.09523809523809523,0.2,0.1
2018-01-01,6,2,0,0,0,0.8571428571428571,0.14285714285714285,0.9,0.1
2018-01-01,6,3,0,0,0,2.0476190476190474,0.14285714285714285,1.95,0.15
2018-01-01,7,0,0,0,0,1.5714285714285714,0.6666666666666666,1.5,0.65
2018-01-01,7,1,1,0,0,2.4761904761904763,0.7619047619047619,2.25,0.75
2018-01-01,7,2,0,0,0,2.3333333333333335,0.5714285714285714,2.35,0.55
2018-01-01,7,3,0,0,0,2.4761904761904763,0.8095238095238095,2.4,0.6
2018-01-01,8,0,0,0,0,2.5714285714285716,1.380952380952381,2.4,1.35
2018-01-01,8,1,0,0,0,3.761904761904762,1.9047619047619047,3.5,1.9
2018-01-01,8,2,0,1,0,4.285714285714286,1.380952380952381,4.35,1.35
2018-01-01,8,3,0,0,0,4.9523809523809526,0.9523809523809523,5.2,1.0
2018-01-01,9,0,0,0,0,2.8095238095238093,1.380952380952381,2.95,1.35
2018-01-01,9,1,0,0,0,1.5714285714285714,1.0476190476190477,1.6,1.05
2018-01-01,9,2,0,0,0,1.5714285714285714,0.9523809523809523,1.55,1.0
2018-01-01,9,3,0,0,0,1.380952380952381,1.0952380952380953,1.45,1.15
2018-01-01,10,0,1,1,0,1.1428571428571428,1.0952380952380953,1.15,1.05
2018-01-01,10,1,0,0,0,1.2380952380952381,1.380952380952381,1.2,1.35
2018-01-01,10,2,0,1,0,1.4285714285714286,1.2857142857142858,1.5,1.3
2018-01-01,10,3,1,1,0,1.1428571428571428,0.9047619047619048,1.1,0.9
2018-01-01,11,0,2,0,0,1.4285714285714286,1.0,1.45,0.95
2018-01-01,11,1,0,2,0,0.8571428571428571,1.0952380952380953,0.85,0.9
2018-01-01,11,2,2,1,0,1.3333333333333333,1.380952380952381,1.25,1.3
2018-01-01,11,3,0,0,0,1.2380952380952381,1.4761904761904763,1.1,1.55
2018-01-01,12,0,0,1,0,1.2380952380952381,1.380952380952381,1.3,1.4
2018-01-01,12,1,0,0,0,1.2380952380952381,1.9047619047619047,1.2,2.0
2018-01-01,12,2,0,0,0,1.619047619047619,2.0952380952380953,1.6,2.15
2018-01-01,12,3,1,0,0,1.7619047619047619,1.8571428571428572,1.85,1.8
2018-01-01,13,0,1,1,0,1.8571428571428572,1.8095238095238095,1.95,1.65
2018-01-01,13,1,0,0,0,2.0,1.7142857142857142,1.7,1.75
2018-01-01,13,2,0,0,0,1.9523809523809523,1.0476190476190477,2.0,1.05
2018-01-01,13,3,1,0,0,1.7619047619047619,2.3333333333333335,1.8,2.4
2018-01-01,14,0,0,0,0,1.0,1.9523809523809523,0.95,2.0
2018-01-01,14,1,0,1,0,1.0,1.8095238095238095,1.0,1.85
2018-01-01,14,2,1,0,0,1.0476190476190477,1.2380952380952381,1.05,1.2
2018-01-01,14,3,1,0,0,0.9523809523809523,1.8095238095238095,0.95,1.8
2018-01-01,15,0,0,0,0,1.619047619047619,1.8571428571428572,1.6,1.85
2018-01-01,15,1,1,1,0,1.4285714285714286,2.619047619047619,1.4,2.55
2018-01-01,15,2,1,0,0,0.9523809523809523,1.9047619047619047,0.85,1.85
2018-01-01,15,3,1,0,0,1.4761904761904763,1.7619047619047619,1.4,1.65
2018-01-01,16,0,0,0,0,2.142857142857143,1.9047619047619047,1.95,1.9
2018-01-01,16,1,2,2,0,1.3333333333333333,1.9047619047619047,1.3,1.8
2018-01-01,16,2,0,1,0,1.7142857142857142,2.238095238095238,1.65,2.3
2018-01-01,16,3,0,1,0,2.0,2.2857142857142856,2.0,2.35
2018-01-01,17,0,0,1,0,1.5714285714285714,2.761904761904762,1.55,2.65
2018-01-01,17,1,2,0,0,1.380952380952381,2.9047619047619047,1.45,2.85
2018-01-01,17,2,0,0,0,2.2857142857142856,2.9523809523809526,2.3,2.9
2018-01-01,17,3,0,2,0,2.1904761904761907,2.9523809523809526,2.2,2.9
2018-01-01,18,0,0,0,0,1.8095238095238095,3.4761904761904763,1.75,3.45
2018-01-01,18,1,0,1,0,1.9523809523809523,3.0952380952380953,1.9,2.85
2018-01-01,18,2,0,0,0,1.619047619047619,3.7142857142857144,1.55,3.55
2018-01-01,18,3,0,0,0,1.4761904761904763,2.2857142857142856,1.4,2.1
2018-01-01,19,0,1,0,0,1.2857142857142858,2.1904761904761907,1.15,2.15
2018-01-01,19,1,0,1,0,1.4761904761904763,2.1904761904761907,1.5,2.2
2018-01-01,19,2,0,0,0,1.7619047619047619,1.9523809523809523,1.75,1.85
2018-01-01,19,3,0,0,0,1.0476190476190477,2.142857142857143,1.0,2.15
2018-01-01,20,0,1,2,0,1.0,1.8095238095238095,1.0,1.7
2018-01-01,20,1,0,1,0,1.2380952380952381,1.619047619047619,1.3,1.45
2018-01-01,20,2,0,0,0,0.9047619047619048,1.3333333333333333,0.85,1.15
2018-01-01,20,3,0,0,0,1.2380952380952381,1.1904761904761905,0.9,1.2
2018-01-01,21,0,0,0,0,0.6190476190476191,1.0476190476190477,0.55,1.05
2018-01-01,21,1,0,0,0,0.8571428571428571,1.0952380952380953,0.7,1.1
2018-01-01,21,2,1,0,0,0.38095238095238093,0.5714285714285714,0.4,0.55
2018-01-01,21,3,0,1,0,0.9523809523809523,0.9047619047619048,0.9,0.95
2018-01-01,22,0,1,1,0,0.9047619047619048,0.7142857142857143,0.85,0.7
2018-01-01,22,1,0,0,0,0.9047619047619048,0.8095238095238095,0.75,0.85
2018-01-01,22,2,0,0,0,0.5714285714285714,0.7142857142857143,0.6,0.65
2018-01-01,22,3,1,0,0,0.5238095238095238,0.6666666666666666,0.35,0.65
2018-01-01,23,0,0,0,0,0.47619047619047616,0.5238095238095238,0.5,0.55
2018-01-01,23,1,0,0,0,0.7142857142857143,0.6666666666666666,0.65,0.65
2018-01-01,23,2,0,0,0,0.5238095238095238,0.2857142857142857,0.55,0.3
2018-01-01,23,3,0,0,0,0.38095238095238093,0.42857142857142855,0.25,0.35
2018-01-02,0,0,0,0,1,0.18181818181818182,0.3181818181818182,0.14285714285714285,0.3333333333333333
2018-01-02,0,1,0,0,1,0.09090909090909091,0.045454545454545456,0.09523809523809523,0.047619047619047616
2018-01-02,0,2,0,0,1,0.13636363636363635,0.18181818181818182,0.14285714285714285,0.14285714285714285
2018-01-02,0,3,0,0,1,0.045454545454545456,0.09090909090909091,0.047619047619047616,0.09523809523809523
2018-01-02,1,0,0,0,1,0.18181818181818182,0.09090909090909091,0.09523809523809523,0.09523809523809523
2018-01-02,1,1,0,0,1,0.22727272727272727,0.36363636363636365,0.09523809523809523,0.3333333333333333
2018-01-02,1,2,0,0,1,0.09090909090909091,0.09090909090909091,0.047619047619047616,0.09523809523809523
2018-01-02,1,3,0,0,1,0.09090909090909091,0.13636363636363635,0.09523809523809523,0.09523809523809523
