date,hour,hourQuarter,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.05,0.05
2018-01-01,0,1,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,0,2,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,0,3,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,1,0,0,0,0,0.09523809523809523,0.0,0.1,0.0
2018-01-01,1,1,0,0,0,0.0,0.47619047619047616,0.0,0.5
2018-01-01,1,2,0,0,0,0.047619047619047616,0.09523809523809523,0.05,0.1
2018-01-01,1,3,0,0,0,0.047619047619047616,0.0,0.05,0.0
2018-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,2,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,2,2,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,2,3,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,2,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,3,3,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,0,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,1,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,2,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,4,3,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,5,0,0,0,0,0.0,0.0,0.0,0.0
2018-01-01,5,1,0,0,0,0.0,0.047619047619047616,0.0,0.05
2018-01-01,5,2,0,0,0,0.0,0.14285714285714285,0.0,0.15
2018-01-01,5,3,0,0,0,0.23809523809523808,0.14285714285714285,0.25,0.15
2018-01-01,6,0,0,0,0,0.23809523809523808,0.5238095238095238,0.25,0.55
2018-01-01,6,1,0,0,0,0.09523809523809523,0.9523809523809523,0.1,1.0
2018-01-01,6,2,0,0,0,0.5714285714285714,1.9523809523809523,0.6,2.05
2018-01-01,6,3,1,0,0,1.8571428571428572,1.6666666666666667,1.95,1.75
2018-01-01,7,0,0,0,0,1.8095238095238095,2.6666666666666665,1.9,2.8
2018-01-01,7,1,0,0,0,1.0,2.238095238095238,1.05,2.35
2018-01-01,7,2,0,0,0,2.619047619047619,3.0,2.75,3.15
2018-01-01,7,3,0,0,0,1.380952380952381,2.6666666666666665,1.45,2.8
2018-01-01,8,0,0,0,0,2.0,4.428571428571429,2.1,4.65
2018-01-01,8,1,0,0,0,1.8095238095238095,4.714285714285714,1.9,4.95
2018-01-01,8,2,0,0,0,1.8095238095238095,6.857142857142857,1.9,7.2
2018-01-01,8,3,0,0,0,2.238095238095238,7.238095238095238,2.35,7.6
2018-01-01,9,0,0,0,0,1.5238095238095237,8.666666666666666,1.6,9.1
2018-01-01,9,1,0,0,0,1.8095238095238095,3.9523809523809526,1.9,4.15
2018-01-01,9,2,0,0,0,0.23809523809523808,3.9047619047619047,0.25,4.1
2018-01-01,9,3,0,0,0,0.5238095238095238,2.0476190476190474,0.55,2.15
2018-01-01,10,0,0,0,0,0.7619047619047619,1.8571428571428572,0.8,1.95
2018-01-01,10,1,0,0,0,0.2857142857142857,1.4761904761904763,0.3,1.55
2018-01-01,10,2,0,0,0,0.47619047619047616,0.8095238095238095,0.5,0.85
2018-01-01,10,3,0,0,0,0.5238095238095238,0.7619047619047619,0.55,0.8
2018-01-01,11,0,0,0,0,0.5238095238095238,0.6666666666666666,0.55,0.7
2018-01-01,11,1,0,0,0,0.9523809523809523,0.7619047619047619,1.0,0.8
2018-01-01,11,2,0,0,0,0.5714285714285714,0.7142857142857143,0.6,0.75
2018-01-01,11,3,0,0,0,0.38095238095238093,0.7142857142857143,0.4,0.75
2018-01-01,12,0,0,0,0,1.0,0.47619047619047616,1.05,0.5
2018-01-01,12,1,0,0,0,0.9523809523809523,0.8095238095238095,1.0,0.85
2018-01-01,12,2,0,0,0,0.8095238095238095,0.7619047619047619,0.85,0.8
2018-01-01,12,3,0,0,0,0.9523809523809523,0.7619047619047619,1.0,0.8
2018-01-01,13,0,0,0,0,0.7619047619047619,0.42857142857142855,0.8,0.45
2018-01-01,13,1,0,0,0,0.6190476190476191,1.0,0.65,1.05
2018-01-01,13,2,1,2,0,1.0,0.7142857142857143,1.05,0.75
2018-01-01,13,3,0,0,0,0.6666666666666666,0.8095238095238095,0.7,0.85
2018-01-01,14,0,0,0,0,1.0952380952380953,0.6190476190476191,1.15,0.65
2018-01-01,14,1,0,0,0,1.2380952380952381,0.3333333333333333,1.3,0.35
2018-01-01,14,2,0,0,0,0.7619047619047619,0.5714285714285714,0.8,0.6
2018-01-01,14,3,0,0,0,0.7142857142857143,0.9047619047619048,0.75,0.95
2018-01-01,15,0,0,0,0,0.9047619047619048,0.47619047619047616,0.95,0.5
2018-01-01,15,1,0,0,0,1.5238095238095237,0.6190476190476191,1.6,0.65
2018-01-01,15,2,0,0,0,1.0476190476190477,0.7142857142857143,1.1,0.75
2018-01-01,15,3,0,0,0,2.0476190476190474,1.5714285714285714,2.15,1.65
2018-01-01,16,0,0,0,0,2.5714285714285716,1.0,2.7,1.05
